DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2020/11/19 05:00:00+00,1900,552,300 SPENCER ST     ,LARCENY, ,,From Motor Vehicle,3016
2020/11/19 05:00:00+00,2200,602,100 W  JEFFERSON ST     ,LARCENY, ,,From Motor Vehicle,3017
2020/11/19 05:00:00+00,1845,612,100 DEWITT ST     ,LARCENY, ,,From Motor Vehicle,3018
2020/11/19 05:00:00+00,1105,614,100 RUTH AVE    ,LARCENY, ,,From Motor Vehicle,3019
2020/11/19 05:00:00+00,2300,615,100 RUTH AVE    ,LARCENY, ,,From Motor Vehicle,3020
2020/11/20 05:00:00+00,928,928,300 RICHMOND AV     ,LARCENY, ,,From Motor Vehicle,3021
2020/11/21 05:00:00+00,1700,1830,100 BRONX AV     ,LARCENY, ,,From Motor Vehicle,3022
2020/11/21 05:00:00+00,300,500,100 HERZ ST     ,LARCENY, ,,From Motor Vehicle,3023
2020/11/22 05:00:00+00,500,500,100 HARWOOD AV     ,LARCENY, ,,From Motor Vehicle,3024
2020/11/22 05:00:00+00,2030,915,100 SMALL RD     ,LARCENY, ,,From Motor Vehicle,3025
2020/11/23 05:00:00+00,2145,650,1000 GLENCOVE RD     ,LARCENY, ,,From Motor Vehicle,3026
2020/11/23 05:00:00+00,600,1000,2000 E  FAYETTE ST     ,LARCENY, ,,From Motor Vehicle,3027
2020/11/24 05:00:00+00,300,330,400 E  BRIGHTON AV     ,LARCENY, ,,From Motor Vehicle,3028
2020/05/21 04:00:00+00,317,317,1600 W  ONONDAGA        ,MV THEFT, ,,Motor Vehicle,3029
2020/06/29 04:00:00+00,1245,30,100 RICHMOND AV     ,MV THEFT, ,,Motor Vehicle,3030
2020/01/08 05:00:00+00,2152,2152,300 PROSPECT AV     ,MV THEFT, ,Yes,Motor Vehicle,3031
2020/06/29 04:00:00+00,2230,620,100 SHOTWELL PARK   ,MV THEFT, ,Yes,Motor Vehicle,3032
2020/01/08 05:00:00+00,1600,1140,200 HELEN BLVD W ,MV THEFT, ,Yes,Motor Vehicle,3033
2020/06/29 04:00:00+00,2100,1223,100 SMITH        ,MV THEFT, ,,Motor Vehicle,3034
2020/01/08 05:00:00+00,1730,2119,200 SHONNARD ST     ,MV THEFT, ,,Motor Vehicle,3035
2020/06/29 04:00:00+00,2130,1100,200 HAWLEY AV     ,MV THEFT, ,,Motor Vehicle,3036
2020/01/11 05:00:00+00,930,1831,400 CRADDOCK ST     ,MV THEFT, ,,Motor Vehicle,3037
2020/07/01 04:00:00+00,1700,650,500 JAMES ST     ,MV THEFT, ,Yes,Motor Vehicle,3038
2020/01/13 05:00:00+00,1700,1200,900 OAK ST     ,MV THEFT, ,,Motor Vehicle,3039
2020/07/01 04:00:00+00,2233,2233,100 ROWLAND ST     ,ROBBERY, ,,Motor Vehicle,3040
2020/07/02 04:00:00+00,200,200,300 W  PLEASANT AV     ,ROBBERY, ,,Motor Vehicle,3041
2020/07/02 04:00:00+00,653,653,1000 HIAWATHA BLVD E ,MV THEFT, ,,Motor Vehicle,3042
2020/07/02 04:00:00+00,2300,800,200 ROBINEAU RD     ,MV THEFT, ,,Motor Vehicle,3043
2020/07/03 04:00:00+00,1000,900,1900 LODI ST     ,MV THEFT, ,,Motor Vehicle,3044
2020/07/05 04:00:00+00,1017,1017,300 FURMAN ST     ,MV THEFT, ,,Motor Vehicle,3045
2020/07/05 04:00:00+00,2200,2200,500 COURT ST     ,MV THEFT, ,,Motor Vehicle,3046
2020/07/06 04:00:00+00,1500,701,1200 BURNET AV     ,BURGLARY, ,,Motor Vehicle,3047
2020/07/06 04:00:00+00,2248,2248,100 VANN ST     ,MV THEFT, ,Yes,Motor Vehicle,3048
2020/07/07 04:00:00+00,547,547,1200 E  FAYETTE ST     ,BURGLARY, ,,Motor Vehicle,3049
2020/07/07 04:00:00+00,1700,700,1200 BURNET AV     ,BURGLARY, ,Yes,Motor Vehicle,3050
2020/07/07 04:00:00+00,1900,2100,100 W  GLEN AV     ,MV THEFT, ,Yes,Motor Vehicle,3051
2020/07/08 04:00:00+00,2000,2100,4200 S  SALINA ST     ,MV THEFT, ,,Motor Vehicle,3052
2020/07/09 04:00:00+00,2000,1000,200 S  ALVORD ST     ,MV THEFT, ,,Motor Vehicle,3053
2020/07/09 04:00:00+00,1952,2001,100 BERGER AV     ,MV THEFT, ,Yes,Motor Vehicle,3054
2020/07/10 04:00:00+00,900,900,700 ERIE BLVD E ,MV THEFT, ,,Motor Vehicle,3055
2020/07/11 04:00:00+00,645,650,600 MILTON AV     ,MV THEFT, ,,Motor Vehicle,3056
2020/07/12 04:00:00+00,2200,600,200 GRAPE TER    ,MV THEFT, ,Yes,Motor Vehicle,3057
2020/07/12 04:00:00+00,2130,1100,700 N  CLINTON ST     ,MV THEFT, ,,Motor Vehicle,3058
2020/07/12 04:00:00+00,2335,2335,300 WOLF ST     ,MV THEFT, ,,Motor Vehicle,3059
2020/07/13 04:00:00+00,0,700,100 HERZ ST     ,MV THEFT, ,Yes,Motor Vehicle,3060
2020/07/13 04:00:00+00,2100,1300,100 PARKSIDE AV     ,MV THEFT, ,,Motor Vehicle,3061
2020/07/14 04:00:00+00,2330,145,1700 ERIE BLVD W ,MV THEFT, ,,Motor Vehicle,3062
2020/07/15 04:00:00+00,2120,2122,100 S  CLINTON ST     ,MV THEFT, ,Yes,Motor Vehicle,3063
2020/07/16 04:00:00+00,2300,600,1200 WADSWORTH ST     ,MV THEFT, ,,Motor Vehicle,3064
2020/07/17 04:00:00+00,2300,1330,100 HIGHLAND AV     ,MV THEFT, ,,Motor Vehicle,3065
2020/07/17 04:00:00+00,1700,1700,1200 BURNET AV     ,MV THEFT, ,,Motor Vehicle,3066
2020/07/19 04:00:00+00,510,510,100 W  KENNEDY ST     ,MV THEFT, ,Yes,Motor Vehicle,3067
2020/07/19 04:00:00+00,2151,2151,700 W  GENESEE ST     ,BURGLARY, ,Yes,Motor Vehicle,3068
2020/07/20 04:00:00+00,2330,19,1000 S  MCBRIDE ST     ,MV THEFT, ,,Motor Vehicle,3069
2020/07/20 04:00:00+00,1615,1615,600 W  GENESEE ST     ,MV THEFT, ,,Motor Vehicle,3070
2020/07/20 04:00:00+00,1650,1650,800 PARK AV     ,MV THEFT, ,,Motor Vehicle,3071
2020/07/20 04:00:00+00,1846,1846,400 LOOMIS AV     ,MV THEFT, ,,Motor Vehicle,3072
2020/07/21 04:00:00+00,200,200,200 LEXINGTON AV     ,MV THEFT, ,,Motor Vehicle,3073
2020/07/21 04:00:00+00,210,210,1800 W  FAYETTE ST     ,MV THEFT, ,,Motor Vehicle,3074
2020/07/21 04:00:00+00,1130,1130,1300 TEALL AVE    ,MV THEFT, ,,Motor Vehicle,3075
2020/07/22 04:00:00+00,2100,1100,100 E  JEFFERSON ST     ,MV THEFT, ,,Motor Vehicle,3076
2020/05/21 04:00:00+00,2130,1116,1000 HARRISON ST     ,MV THEFT, ,Yes,Motor Vehicle,3077
2020/01/13 05:00:00+00,1000,1833,900 FIRST NORTH ST     ,MV THEFT, ,,Motor Vehicle,3078
2020/11/29 05:00:00+00,2200,845,300 OAKWOOD AV     ,LARCENY, ,,From Motor Vehicle,3079
2020/05/21 04:00:00+00,2214,2214,200 PUTNAM ST     ,MV THEFT, ,Yes,Motor Vehicle,3080
2020/01/15 05:00:00+00,710,720,200 GIRARD AV     ,MV THEFT, ,Yes,Motor Vehicle,3081
2020/05/22 04:00:00+00,1426,1426,800 BUTTERNUT ST     ,MV THEFT, ,,Motor Vehicle,3082
2020/11/30 05:00:00+00,330,1816,1300 PARK ST     ,LARCENY, ,,From Motor Vehicle,3083
2020/01/16 05:00:00+00,1700,1000,300 BURNET AV     ,MV THEFT, ,,Motor Vehicle,3084
2020/05/23 04:00:00+00,1400,1400,300 LODI ST     ,MV THEFT, ,,Motor Vehicle,3085
2020/12/01 05:00:00+00,224,224,1900 E  FAYETTE ST     ,LARCENY, ,,From Motor Vehicle,3086
2020/01/16 05:00:00+00,715,1240,600 ERIE BLVD W ,MV THEFT, ,,Motor Vehicle,3087
2020/05/24 04:00:00+00,2305,2310,2100 S  GEDDES ST     ,MV THEFT, ,,Motor Vehicle,3088
2020/12/03 05:00:00+00,2015,830,100 W  SENECA TPKE   ,LARCENY, ,,From Motor Vehicle,3089
2020/01/16 05:00:00+00,1445,1510,1 DESTINY USA DR,MV THEFT, ,,Motor Vehicle,3090
2020/05/24 04:00:00+00,1100,1110,1500 ERIE BLVD E ,MV THEFT, ,Yes,Motor Vehicle,3091
2020/12/03 05:00:00+00,1100,2014,1 DESTINY USA DR,LARCENY, ,,From Motor Vehicle,3092
2020/01/18 05:00:00+00,800,1000,800 BURNET AV     ,MV THEFT, ,,Motor Vehicle,3093
2020/05/25 04:00:00+00,1930,1930,900 ERIE BLVD W ,MV THEFT, ,,Motor Vehicle,3094
2020/12/04 05:00:00+00,536,556,100 DICKERSON ST     ,LARCENY, ,,From Motor Vehicle,3095
2020/05/26 04:00:00+00,2000,445,100 WOOD AV     ,MV THEFT, ,,Motor Vehicle,3096
2020/01/19 05:00:00+00,1815,1815,1700 MIDLAND AV     ,MV THEFT, ,Yes,Motor Vehicle,3097
2020/05/28 04:00:00+00,0,900,300 WILLIS AV     ,LARCENY, ,,Motor Vehicle,3098
2020/12/04 05:00:00+00,1915,900,300 HOEFLER ST     ,LARCENY, ,,From Motor Vehicle,3099
2020/01/19 05:00:00+00,1620,1620,900 BALLANTYNE RD     ,MV THEFT, ,,Motor Vehicle,3100
2020/05/28 04:00:00+00,1200,1200,2000 E  FAYETTE ST     ,MV THEFT, ,,Motor Vehicle,3101
2020/12/04 05:00:00+00,2254,1239,2000 BELLEVUE AVE    ,LARCENY, ,,From Motor Vehicle,3102
2020/01/19 05:00:00+00,2010,2010,200 BARNES AV     ,MV THEFT, ,,Motor Vehicle,3103
2020/05/29 04:00:00+00,2304,550,700 ERIE BLVD E ,MV THEFT, ,,Motor Vehicle,3104
2020/12/04 05:00:00+00,1700,1326,1200 COURT ST     ,LARCENY, ,,From Motor Vehicle,3105
2020/01/19 05:00:00+00,2055,2055,300 W  BEARD AV     ,MV THEFT, ,,Motor Vehicle,3106
2020/05/29 04:00:00+00,1230,1230,600 W  GENESEE ST     ,MV THEFT, ,,Motor Vehicle,3107
2020/12/04 05:00:00+00,2300,1347,100 HAMPTON RD     ,LARCENY, ,,From Motor Vehicle,3108
2020/01/20 05:00:00+00,28,28,400 W  LAFAYETTE ST     ,MV THEFT, ,Yes,Motor Vehicle,3109
2020/05/30 04:00:00+00,35,35,800 BUTTERNUT ST     ,MV THEFT, ,Yes,Motor Vehicle,3110
2020/12/04 05:00:00+00,2010,1349,100 STEWART CT     ,LARCENY, ,,From Motor Vehicle,3111
2020/01/20 05:00:00+00,1800,15,1100 WOLF ST     ,MV THEFT, ,,Motor Vehicle,3112
2020/05/31 04:00:00+00,1900,1812,900 JAMES ST     ,MV THEFT, ,,Motor Vehicle,3113
2020/12/05 05:00:00+00,840,950,200 WOODRUFF AV     ,LARCENY, ,,From Motor Vehicle,3114
2020/01/20 05:00:00+00,1105,1125,300 WARNER ST     ,MV THEFT, ,Yes,Motor Vehicle,3115
2020/05/31 04:00:00+00,1430,1430,200 BURNET PARK DR     ,MV THEFT, ,,Motor Vehicle,3116
2020/12/06 05:00:00+00,1900,1100,100 MAYWOOD DR     ,LARCENY, ,,From Motor Vehicle,3117
2020/01/21 05:00:00+00,2220,2220,1300 E  FAYETTE ST     ,MV THEFT, ,,Motor Vehicle,3118
2020/06/01 04:00:00+00,2300,2300,600 WOLF ST     ,MV THEFT, ,,Motor Vehicle,3119
2020/12/06 05:00:00+00,130,200,100 MUNSON DR     ,LARCENY, ,,From Motor Vehicle,3120
2020/01/22 05:00:00+00,1930,300,500 ALLEN ST     ,MV THEFT, ,,Motor Vehicle,3121
2020/06/02 04:00:00+00,1923,1923,100 RONEY DR     ,BURGLARY, ,,Motor Vehicle,3122
2020/12/08 05:00:00+00,1259,1506,800 DANFORTH ST     ,LARCENY, ,,From Motor Vehicle,3123
2020/01/22 05:00:00+00,2354,2354,900 W  GENESEE ST     ,MV THEFT, ,,Motor Vehicle,3124
2020/06/02 04:00:00+00,2300,2300,1100 PARK ST     ,MV THEFT, ,,Motor Vehicle,3125
2020/12/08 05:00:00+00,2220,1509,700 COURT ST     ,LARCENY, ,,From Motor Vehicle,3126
2020/01/23 05:00:00+00,0,0,400 CARBON ST     ,MV THEFT, ,,Motor Vehicle,3127
2020/06/03 04:00:00+00,1237,1237,500 WOLF ST     ,MV THEFT, ,,Motor Vehicle,3128
2020/12/08 05:00:00+00,2200,1510,200 LEAVENWORTH AVE    ,LARCENY, ,,From Motor Vehicle,3129
2020/01/23 05:00:00+00,726,726,600 E  GENESEE Av   ,MV THEFT, ,,Motor Vehicle,3130
2020/06/03 04:00:00+00,1648,1648,1300 BUTTERNUT ST     ,MV THEFT, ,,Motor Vehicle,3131
2020/12/08 05:00:00+00,2000,1512,100 DALE ST     ,LARCENY, ,,From Motor Vehicle,3132
2020/01/23 05:00:00+00,1200,1130,300 CARBON ST     ,MV THEFT, ,,Motor Vehicle,3133
2020/06/03 04:00:00+00,1830,2324,100 MERRITT AV     ,MV THEFT, ,Yes,Motor Vehicle,3134
2020/12/08 05:00:00+00,2200,1513,200 ROBERT DR     ,LARCENY, ,,From Motor Vehicle,3135
2020/01/23 05:00:00+00,1245,1245,2600 S  SALINA ST     ,MV THEFT, ,,Motor Vehicle,3136
2020/06/06 04:00:00+00,2300,0,1800 S  STATE ST     ,MV THEFT, ,Yes,Motor Vehicle,3137
2020/12/08 05:00:00+00,1500,1529,1100 MADISON ST     ,LARCENY, ,,From Motor Vehicle,3138
2020/01/24 05:00:00+00,815,819,100 DUDLEY ST     ,MV THEFT, ,,Motor Vehicle,3139
2020/06/06 04:00:00+00,1200,1500,100 CAMP AV     ,MV THEFT, ,,Motor Vehicle,3140
2020/12/08 05:00:00+00,447,1533,400 MOUNTAINVIEW AVE    ,LARCENY, ,,From Motor Vehicle,3141
2020/01/25 05:00:00+00,805,805,100 JOHN ST     ,MV THEFT, ,,Motor Vehicle,3142
2020/06/06 04:00:00+00,730,1530,400 W  DIVISION ST     ,MV THEFT, ,Yes,Motor Vehicle,3143
2020/12/08 05:00:00+00,2112,1540,100 MILFORD DR   E ,LARCENY, ,,From Motor Vehicle,3144
2020/01/25 05:00:00+00,1640,1640,400 STOLP AV     ,MV THEFT, ,,Motor Vehicle,3145
2020/06/06 04:00:00+00,2010,2010,2200 ERIE BLVD E ,MV THEFT, ,Yes,Motor Vehicle,3146
2020/12/08 05:00:00+00,1615,1541,300 S  WARREN ST     ,LARCENY, ,,From Motor Vehicle,3147
2020/01/26 05:00:00+00,754,754,1800 W  FAYETTE ST     ,ROBBERY, ,,Motor Vehicle,3148
2020/06/07 04:00:00+00,1700,1700,200 APPLE ST     ,MV THEFT, ,Yes,Motor Vehicle,3149
2020/12/09 05:00:00+00,0,1000,100 NORTH AV     ,LARCENY, ,,From Motor Vehicle,3150
2020/12/09 05:00:00+00,1300,1500,100 LAWRENCE ST     ,LARCENY, ,,From Motor Vehicle,3151
2020/12/09 05:00:00+00,1830,900,800 S  SALINA ST     ,LARCENY, ,,From Motor Vehicle,3152
2020/12/09 05:00:00+00,901,901,200 MILTON AVE    ,LARCENY, ,,From Motor Vehicle,3153
2020/12/10 05:00:00+00,1930,800,100 CORDOVA ST     ,LARCENY, ,,From Motor Vehicle,3154
2020/12/10 05:00:00+00,200,800,100 CORDOVA ST     ,LARCENY, ,,From Motor Vehicle,3155
2020/12/11 05:00:00+00,1700,730,1000 JAMES ST     ,LARCENY,A,,From Motor Vehicle,3156
2020/12/12 05:00:00+00,1800,1810,600 CARBON ST     ,LARCENY, ,,From Motor Vehicle,3157
2020/12/13 05:00:00+00,2355,20,2900 BURNET AV     ,LARCENY, ,,From Motor Vehicle,3158
2020/12/14 05:00:00+00,327,327,100 GARFIELD PL     ,LARCENY, ,,From Motor Vehicle,3159
2020/12/17 05:00:00+00,1440,445,400 KIRK AV     ,BURGLARY, ,,From Motor Vehicle,3160
2020/12/17 05:00:00+00,2130,600,100 PARKSIDE AV     ,LARCENY, ,,From Motor Vehicle,3161
2020/12/18 05:00:00+00,1830,630,500 CANNON ST     ,LARCENY, ,,From Motor Vehicle,3162
2020/12/18 05:00:00+00,1,2359,200 S  SALINA ST     ,LARCENY, ,,From Motor Vehicle,3163
2020/12/21 05:00:00+00,1700,1700,500 AUDUBON PKWY   ,LARCENY, ,,From Motor Vehicle,3164
2020/12/24 05:00:00+00,2000,2200,100 N  GEDDES ST     ,LARCENY, ,,From Motor Vehicle,3165
2020/12/28 05:00:00+00,2330,700,100 LEA LN     ,LARCENY, ,,From Motor Vehicle,3166
2020/12/28 05:00:00+00,1400,1500,300 W  FAYETTE ST     ,LARCENY, ,,From Motor Vehicle,3167
2020/01/01 05:00:00+00,937,937,0 MEADE CT     ,MV THEFT, ,Yes,Motor Vehicle,3168
2020/01/01 05:00:00+00,1921,1921,600 W  GENESEE ST     ,MV THEFT, ,Yes,Motor Vehicle,3169
2020/01/03 05:00:00+00,2000,1200,800 E  BRIGHTON AV     ,MV THEFT, ,,Motor Vehicle,3170
2020/06/08 04:00:00+00,2200,1005,200 PEAT ST     ,BURGLARY, ,,Motor Vehicle,3171
2020/06/08 04:00:00+00,1942,1942,1200 S  GEDDES ST     ,MV THEFT, ,,Motor Vehicle,3172
2020/06/09 04:00:00+00,1605,1605,300 W  OSTRANDER AV     ,MV THEFT, ,,Motor Vehicle,3173
2020/06/13 04:00:00+00,1100,1145,300 TAFT AV     ,MV THEFT, ,,Motor Vehicle,3174
2020/06/13 04:00:00+00,1000,1030,600 S  GEDDES ST     ,MV THEFT, ,,Motor Vehicle,3175
2020/06/14 04:00:00+00,100,900,100 WESTMINSTER AV     ,MV THEFT, ,,Motor Vehicle,3176
2020/01/26 05:00:00+00,1233,1700,1 DESTINY USA DR,MV THEFT, ,,Motor Vehicle,3177
2020/06/14 04:00:00+00,1200,1613,200 ALTON ST     ,MV THEFT, ,,Motor Vehicle,3178
2020/01/27 05:00:00+00,2026,2026,1000 W  FAYETTE ST     ,MV THEFT, ,,Motor Vehicle,3179
2020/06/15 04:00:00+00,1645,1805,100 LAFAYETTE RD     ,MV THEFT, ,,Motor Vehicle,3180
2020/01/28 05:00:00+00,1334,1334,1500 BURNET AV     ,MV THEFT, ,,Motor Vehicle,3181
2020/06/16 04:00:00+00,1026,1029,700 BEAR ST     ,MV THEFT, ,,Motor Vehicle,3182
2020/01/29 05:00:00+00,1950,1950,200 GRANT BLVD   ,MV THEFT, ,,Motor Vehicle,3183
2020/06/16 04:00:00+00,1548,1548,400 W  OSTRANDER AV     ,MV THEFT, ,,Motor Vehicle,3184
2020/02/01 05:00:00+00,2230,545,800 N  CLINTON ST     ,MV THEFT, ,,Motor Vehicle,3185
2020/06/17 04:00:00+00,1715,520,1100 BELLEVUE AV     ,MV THEFT, ,,Motor Vehicle,3186
2020/02/01 05:00:00+00,1551,1551,400 SEYMOUR ST     ,MV THEFT, ,Yes,Motor Vehicle,3187
2020/06/17 04:00:00+00,800,930,600 W  GENESEE ST     ,MV THEFT, ,Yes,Motor Vehicle,3188
2020/02/02 05:00:00+00,210,210,300 BEECHER ST     ,MV THEFT, ,,Motor Vehicle,3189
2020/06/18 04:00:00+00,29,29,100 OAK ST     ,MV THEFT, ,,Motor Vehicle,3190
2020/02/04 05:00:00+00,2200,419,500 IVY RIDGE RD     ,MV THEFT, ,,Motor Vehicle,3191
2020/06/18 04:00:00+00,1143,1143,600 W  GENESEE ST     ,MV THEFT, ,,Motor Vehicle,3192
2020/02/04 05:00:00+00,2000,930,0  ST     ,MV THEFT, ,Yes,Motor Vehicle,3193
2020/06/21 04:00:00+00,2154,2154,700 S  GEDDES ST     ,MV THEFT, ,,Motor Vehicle,3194
2020/02/04 05:00:00+00,730,1300,900 SPENCER ST     ,MV THEFT, ,,Motor Vehicle,3195
2020/06/22 04:00:00+00,1900,830,500 W  SENECA TPKE   ,BURGLARY, ,,Motor Vehicle,3196
2020/02/05 05:00:00+00,335,1730,1300 SALT SPRINGS RD     ,MV THEFT, ,,Motor Vehicle,3197
2020/06/22 04:00:00+00,1700,951,1000 CANAL ST     ,MV THEFT, ,,Motor Vehicle,3198
2020/02/05 05:00:00+00,2019,2019,1000 PARK ST     ,MV THEFT, ,,Motor Vehicle,3199
2020/06/22 04:00:00+00,2300,1136,200 PEAT ST     ,BURGLARY, ,,Motor Vehicle,3200
2020/01/01 05:00:00+00,600,612,100 WEISER CT     ,BURGLARY, ,Yes,N/A,3201
2020/01/01 05:00:00+00,220,220,200 N  STATE ST     ,AGGRAVATED ASSAULT, ,,N/A,3202
2020/08/12 04:00:00+00,250,300,0 UNKNOWN        ,ROBBERY, ,,Motor Vehicle,3203
2020/01/01 05:00:00+00,1345,1352,1100 TEALL AV     ,BURGLARY, ,Yes,N/A,3204
2020/01/01 05:00:00+00,2015,2027,700 JAMES ST     ,AGGRAVATED ASSAULT, ,,N/A,3205
2020/01/01 05:00:00+00,1,1,1700 W  GENESEE ST     ,RAPE, ,,N/A,3206
2020/01/02 05:00:00+00,1430,1543,100 DABLON CT     ,ROBBERY, ,Yes,N/A,3207
2020/01/02 05:00:00+00,1825,1825,1300 S  STATE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3208
2020/01/03 05:00:00+00,3,3,300 WEBSTER AV     ,AGGRAVATED ASSAULT, ,,N/A,3209
2020/01/03 05:00:00+00,215,217,1200 PARK ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3210
2020/01/03 05:00:00+00,1400,1039,400 SALISBURY RD     ,BURGLARY,A,,N/A,3211
2020/01/03 05:00:00+00,2130,2222,100 HUDSON ST     ,BURGLARY, ,Yes,N/A,3212
2020/01/04 05:00:00+00,207,207,800 SPENCER ST     ,BURGLARY,A,,N/A,3213
2020/01/04 05:00:00+00,951,951,100 S  CARBON ST     ,BURGLARY, ,Yes,N/A,3214
2020/01/04 05:00:00+00,1634,1638,300 W  FAYETTE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3215
2020/01/04 05:00:00+00,1718,1718,300 N  CROUSE AV     ,AGGRAVATED ASSAULT, ,,N/A,3216
2020/01/05 05:00:00+00,129,135,200 W  FAYETTE ST     ,AGGRAVATED ASSAULT, ,,N/A,3217
2020/01/05 05:00:00+00,145,210,300 W  KENNEDY ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3218
2020/01/05 05:00:00+00,1540,1545,100 MAURICE AV     ,AGGRAVATED ASSAULT, ,,N/A,3219
2020/01/05 05:00:00+00,1948,1948,300 SEYMOUR ST     ,AGGRAVATED ASSAULT, ,,N/A,3220
2020/01/06 05:00:00+00,1030,1030,1500 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,3221
2020/01/06 05:00:00+00,1904,1904,300 W  PLEASANT AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,3222
2020/01/07 05:00:00+00,845,913,1000 BELLEVUE AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,3223
2020/01/07 05:00:00+00,1750,1756,400 BURT ST     ,AGGRAVATED ASSAULT, ,,N/A,3224
2020/01/07 05:00:00+00,2150,2150,100 NEUTRAL CT     ,AGGRAVATED ASSAULT, ,,N/A,3225
2020/01/08 05:00:00+00,400,400,800 SUMNER AV     ,BURGLARY, ,,N/A,3226
2020/01/09 05:00:00+00,200,706,400 JAMES ST     ,RAPE, ,,N/A,3227
2020/01/09 05:00:00+00,1420,1425,400 RICHMOND AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,3228
2020/01/09 05:00:00+00,1600,1603,800 POND ST     ,BURGLARY, ,Yes,N/A,3229
2020/01/09 05:00:00+00,1600,1600,1200 S  GEDDES ST     ,RAPE, ,,N/A,3230
2020/01/10 05:00:00+00,2030,2030,400 ELLIS ST     ,AGGRAVATED ASSAULT, ,,N/A,3231
2020/01/10 05:00:00+00,2240,2140,200 MAINS AV     ,AGGRAVATED ASSAULT, ,,N/A,3232
2020/01/10 05:00:00+00,2345,2355,700 S  SALINA ST     ,AGGRAVATED ASSAULT, ,,N/A,3233
2020/01/11 05:00:00+00,552,557,900 W  ONONDAGA ST     ,BURGLARY, ,Yes,N/A,3234
2020/01/11 05:00:00+00,1301,1455,100 OLIVE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3235
2020/01/11 05:00:00+00,2100,2105,300 SUNSET AV     ,RAPE, ,,N/A,3236
2020/01/12 05:00:00+00,0,10,1200 N  SALINA ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3237
2020/01/12 05:00:00+00,403,500,1200 LODI ST     ,AGGRAVATED ASSAULT, ,,N/A,3238
2020/01/12 05:00:00+00,1350,1355,3800 S  SALINA ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3239
2020/01/12 05:00:00+00,2144,2144,800 VALLEY DR     ,AGGRAVATED ASSAULT, ,Yes,N/A,3240
2020/01/12 05:00:00+00,2325,2325,2000 MIDLAND AV     ,BURGLARY, ,Yes,N/A,3241
2020/01/12 05:00:00+00,0,100,100 CONGRESS AV     ,AGGRAVATED ASSAULT, ,,N/A,3242
2020/01/13 05:00:00+00,1300,1300,100 LAWRENCE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3243
2020/01/13 05:00:00+00,1435,1400,500 VALLEY DR     ,AGGRAVATED ASSAULT, ,,N/A,3244
2020/01/13 05:00:00+00,2121,2121,500 OAKWOOD AV     ,AGGRAVATED ASSAULT, ,,N/A,3245
2020/01/14 05:00:00+00,423,423,600 BUTTERNUT ST     ,BURGLARY, ,Yes,N/A,3246
2020/01/14 05:00:00+00,2310,2320,1200 CARBON ST     ,BURGLARY, ,Yes,N/A,3247
2020/01/15 05:00:00+00,11,11,100 AMHERST AV     ,BURGLARY, ,,N/A,3248
2020/01/15 05:00:00+00,11,11,100 AMHERST AV     ,BURGLARY,A,,N/A,3249
2020/01/15 05:00:00+00,1700,1000,1200 MILTON AV     ,BURGLARY, ,,N/A,3250
2020/01/15 05:00:00+00,1950,2305,100 REDFIELD PL     ,BURGLARY, ,,N/A,3251
2020/11/10 05:00:00+00,0,1542,200 TURTLE ST     ,MV THEFT, ,,Motor Vehicle,3252
2020/02/09 05:00:00+00,1630,730,300 BRUCE ST     ,BURGLARY,A,,N/A,3253
2020/07/23 04:00:00+00,2200,630,300 WADSWORTH ST     ,MV THEFT, ,,Motor Vehicle,3254
2020/09/09 04:00:00+00,1900,1030,800 PARK ST     ,MV THEFT, ,,Motor Vehicle,3255
2020/01/16 05:00:00+00,1357,1357,200 APPLE ST     ,AGGRAVATED ASSAULT, ,Yes,N/A,3256
2020/10/15 04:00:00+00,2230,630,100 HUNT AV     ,MV THEFT, ,,Motor Vehicle,3257
2020/02/09 05:00:00+00,2230,2230,1000 N  TOWNSEND ST     ,AGGRAVATED ASSAULT, ,,N/A,3258
2020/07/23 04:00:00+00,200,200,1000 W  GENESEE ST     ,MV THEFT, ,,Motor Vehicle,3259
2020/08/12 04:00:00+00,2200,130,200 KIMBER AV     ,BURGLARY, ,,Motor Vehicle,3260
2020/11/10 05:00:00+00,2330,2330,100 BOYDEN ST     ,MV THEFT, ,,Motor Vehicle,3261
2020/09/10 04:00:00+00,200,537,100 PAUL AV     ,BURGLARY, ,,Motor Vehicle,3262
2020/10/15 04:00:00+00,1630,1630,200 DUANE ST     ,MV THEFT, ,,Motor Vehicle,3263
2020/01/16 05:00:00+00,2030,2036,100 DELRAY AV     ,AGGRAVATED ASSAULT, ,Yes,N/A,3264
