DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2018/04/06 04:00:00+00,2339,2339,1 DESTINY USA DR,DISORDERLY CONDUCT,True,2301
2018/04/06 04:00:00+00,2353,2353,1 DESTINY USA DR,SIMPLE ASSAULT,False,2302
2018/04/07 04:00:00+00,0,15,200 SHONNARD ST,OFFN AGAINST FAMILY,False,2303
2018/04/07 04:00:00+00,133,133,1700 E  FAYETTE ST,ALL OTHER OFFENSES,False,2304
2018/04/07 04:00:00+00,434,434,1400 MIDLAND AV,POSSESSION/USE DANGEROUS WEAPONS,True,2305
2018/04/07 04:00:00+00,923,923,100 ELMHURST AV,CRIMINAL MISCHIEF,True,2306
2018/04/07 04:00:00+00,930,930,200 CRESCENT AV,CRIMINAL MISCHIEF,True,2307
2018/04/07 04:00:00+00,1030,1030,500 SEELEY RD,POSSESSION/USE DRUG,False,2308
2018/04/07 04:00:00+00,2200,1100,300 MARCELLUS ST,CRIMINAL MISCHIEF,True,2309
2018/04/07 04:00:00+00,1115,1115,100 HUBBELL AV,SIMPLE ASSAULT,False,2310
2018/04/07 04:00:00+00,1120,1120,400 W  LAFAYETTE AV,POSSESSION/MARIJUANA,True,2311
2018/04/07 04:00:00+00,1135,1135,1 DESTINY USA DR,POSSESSION/USE DANGEROUS WEAPONS,False,2312
2018/04/07 04:00:00+00,1700,1100,200 NORTH AV,CRIMINAL MISCHIEF,True,2313
2018/04/07 04:00:00+00,1206,1206,100 W  LAFAYETTE AV,POSSESSION/MARIJUANA,False,2314
2018/04/07 04:00:00+00,1211,1211,200 E  KENNEDY ST,POSSESSION/USE DRUG,False,2315
2018/04/07 04:00:00+00,1216,1216,1800 E  FAYETTE ST,POSSESSION/MARIJUANA,True,2316
2018/04/07 04:00:00+00,1350,1350,400 SHUART AV,POSSESSION/MARIJUANA,False,2317
2018/04/07 04:00:00+00,1550,1554,300 MILDRED AV,SIMPLE ASSAULT,False,2318
2018/04/07 04:00:00+00,1710,1710,1200 PARK ST,POSSESSION/MARIJUANA,False,2319
2018/04/07 04:00:00+00,1938,1938,200 CLEVELAND AV,SIMPLE ASSAULT,False,2320
2018/04/07 04:00:00+00,2140,2140,1 DESTINY USA DR,SIMPLE ASSAULT,False,2321
2018/04/07 04:00:00+00,700,800,0 PRESIDENTIAL PLZ,CRIMINAL MISCHIEF,True,2322
2018/04/08 04:00:00+00,5,26,200 HAWLEY AV,SIMPLE ASSAULT,False,2323
2018/04/08 04:00:00+00,50,50,1500 S  GEDDES ST,ALL OTHER OFFENSES,True,2324
2018/04/08 04:00:00+00,51,110,100 W  BRIGHTON AV,POSSESSION/MARIJUANA,False,2325
2018/04/08 04:00:00+00,153,204,0 INTERSTATE 81 SOUTH,SIMPLE ASSAULT,True,2326
2018/04/08 04:00:00+00,206,206,100 LATIMER TER,OFFN AGAINST FAMILY,False,2327
2018/04/08 04:00:00+00,200,448,100 SMITH LN,SIMPLE ASSAULT,False,2328
2018/04/08 04:00:00+00,700,700,1300 GRANT BLVD,SIMPLE ASSAULT,False,2329
2018/04/08 04:00:00+00,1037,1037,200 LANDON AV,OFFN AGAINST FAMILY,False,2330
2018/04/08 04:00:00+00,1052,1052,400 SHONNARD ST,SIMPLE ASSAULT,False,2331
2018/04/08 04:00:00+00,1051,1102,0 CHILDRENS CIR,SIMPLE ASSAULT,False,2332
2018/04/08 04:00:00+00,1000,1105,1500 MEADOWBROOK DR,SIMPLE ASSAULT,False,2333
2018/04/08 04:00:00+00,1157,1157,400 JAMES ST,CRIMINAL MISCHIEF,True,2334
2018/04/08 04:00:00+00,1252,1252,100 PHARIS ST,SIMPLE ASSAULT,False,2335
2018/04/08 04:00:00+00,1540,1543,100 W  BORDEN AV,SIMPLE ASSAULT,False,2336
2018/04/08 04:00:00+00,1705,1705,200 BURDICK AV,SIMPLE ASSAULT,False,2337
2018/04/08 04:00:00+00,1845,1855,700 BUTTERNUT ST,POSSESSION/USE DANGEROUS WEAPONS,False,2338
2018/04/08 04:00:00+00,1924,1924,800 PARK ST,POSSESSION/USE DANGEROUS WEAPONS,True,2339
2018/04/08 04:00:00+00,1940,1940,700 BUTTERNUT ST,ALL OTHER OFFENSES,True,2340
2018/04/08 04:00:00+00,2045,2045,200 BURDICK AV,SIMPLE ASSAULT,False,2341
2018/04/08 04:00:00+00,2122,2122,200 SENECA DR,POSSESSION/USE DANGEROUS WEAPONS,True,2342
2018/04/08 04:00:00+00,2233,2233,500 WYOMING ST,SIMPLE ASSAULT,False,2343
2018/04/08 04:00:00+00,2259,2259,100 SMITH LN,DISORDERLY CONDUCT,False,2344
2018/04/08 04:00:00+00,2355,2355,100 BERGER AV,POSSESSION/USE DANGEROUS WEAPONS,True,2345
2018/04/09 04:00:00+00,219,219,100 GRAVES ST,POSSESSION/MARIJUANA,True,2346
2018/04/09 04:00:00+00,2218,437,1600 W  GENESEE ST,SIMPLE ASSAULT,False,2347
2018/04/09 04:00:00+00,1700,1000,600 E  GENESEE ST,CRIMINAL MISCHIEF,True,2348
2018/04/09 04:00:00+00,0,1100,200 BASIN ST,CRIMINAL MISCHIEF,True,2349
2018/04/09 04:00:00+00,1200,1200,1200 OAK ST,ALL OTHER OFFENSES,False,2350
2018/04/05 04:00:00+00,133,133,1000 N  STATE ST,SIMPLE ASSAULT,False,2351
2018/04/05 04:00:00+00,300,300,100 CROLY ST,KIDNAPPING,False,2352
2018/04/05 04:00:00+00,730,730,1500 SOUTH AV,POSSESSION/USE DRUG,True,2353
2018/04/05 04:00:00+00,1137,1137,500 S  STATE ST,POSSESSION/USE DRUG,False,2354
2018/04/05 04:00:00+00,1730,1715,2300 LODI ST,CRIMINAL MISCHIEF,False,2355
2018/04/05 04:00:00+00,150,150,2800 S  SALINA ST,CRIMINAL MISCHIEF,True,2356
2018/04/05 04:00:00+00,1400,1430,500 BURNET AV,CRIMINAL MISCHIEF,True,2357
2018/04/05 04:00:00+00,1507,1507,400 W  SENECA TPKE,CRIMINAL MISCHIEF,True,2358
2018/04/05 04:00:00+00,1623,1623,0 PRESIDENTIAL PLZ,SIMPLE ASSAULT,False,2359
2018/04/05 04:00:00+00,1638,1638,200 SPENCER ST,POSSESSION/USE DRUG,True,2360
2018/04/05 04:00:00+00,1735,1735,200 W  LAFAYETTE AV,POSSESSION/MARIJUANA,True,2361
2018/04/05 04:00:00+00,1739,1739,0 S  TOWNSEND ST,OFFN AGAINST FAMILY,True,2362
2018/04/05 04:00:00+00,1749,1749,0 HUDSON ST,POSSESSION/MARIJUANA,False,2363
2018/04/05 04:00:00+00,1813,1813,0 GIFFORD ST,POSSESSION/MARIJUANA,False,2364
2018/04/05 04:00:00+00,1832,1832,100 CONGRESS AV,POSSESSION/MARIJUANA,False,2365
2018/04/05 04:00:00+00,1907,1907,0 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,2366
2018/04/05 04:00:00+00,1909,1909,100 DUDLEY ST,ALL OTHER OFFENSES,False,2367
2018/04/05 04:00:00+00,1915,1915,600 CATHERINE ST,POSSESSION/MARIJUANA,False,2368
2018/04/05 04:00:00+00,2101,2101,900 MILTON AV,CRIMINAL MISCHIEF,True,2369
2018/04/05 04:00:00+00,2315,2315,200 WALNUT PL,ALL OTHER OFFENSES,True,2370
2018/04/06 04:00:00+00,143,143,0 N  ALVORD ST,POSSESSION/MARIJUANA,False,2371
2018/04/06 04:00:00+00,321,321,800 ONONDAGA AV,CRIMINAL MISCHIEF,False,2372
2018/04/06 04:00:00+00,500,500,300 PROSPECT AV,SIMPLE ASSAULT,False,2373
2018/04/06 04:00:00+00,1147,1147,100 SMITH LN,POSSESSION/USE DRUG,True,2374
2018/04/06 04:00:00+00,1221,1221,600 TEALL AV,OFFN AGAINST FAMILY,False,2375
2018/04/06 04:00:00+00,1249,1249,0 HERBST AV,POSSESSION/MARIJUANA,True,2376
2018/04/06 04:00:00+00,1311,1311,0 OAK ST,POSSESSION/MARIJUANA,False,2377
2018/04/06 04:00:00+00,1324,1324,100 UPLAND RD,CRIMINAL MISCHIEF,True,2378
2018/04/06 04:00:00+00,1336,1336,300 COURT ST,POSSESSION/MARIJUANA,True,2379
2018/04/06 04:00:00+00,1351,1351,700 N  ALVORD ST,POSSESSION/USE DRUG,True,2380
2018/04/06 04:00:00+00,1401,1401,0 N  ALVORD ST,POSSESSION/MARIJUANA,False,2381
2018/04/06 04:00:00+00,1440,1440,500 S  CLINTON ST,POSSESSION/MARIJUANA,True,2382
2018/04/06 04:00:00+00,1502,1521,400 SOUTH AV,POSSESSION/MARIJUANA,False,2383
2018/04/06 04:00:00+00,1537,1541,3000 ERIE BLVD E,FRAUD,False,2384
2018/04/06 04:00:00+00,1620,1620,1000 JAMES ST,SIMPLE ASSAULT,False,2385
2018/04/06 04:00:00+00,1651,1651,200 W  LAFAYETTE AV,POSSESSION/MARIJUANA,False,2386
2018/04/06 04:00:00+00,1657,1657,100 EMPIRE AV,POSSESSION/MARIJUANA,False,2387
2018/04/06 04:00:00+00,1707,1707,300 TAFT AV,FRAUD,False,2388
2018/04/06 04:00:00+00,1731,1731,100 BALLANTYNE RD,POSSESSION/MARIJUANA,False,2389
2018/04/06 04:00:00+00,1735,1735,300 W  NEWELL ST,POSSESSION/MARIJUANA,False,2390
2018/04/06 04:00:00+00,1800,1800,100 HOLLAND ST,POSSESSION/MARIJUANA,False,2391
2018/04/06 04:00:00+00,1806,1806,600 JAMES ST,OFFN AGAINST FAMILY,False,2392
2018/04/06 04:00:00+00,1822,1822,100 PARKVIEW AV,SIMPLE ASSAULT,False,2393
2018/04/06 04:00:00+00,1853,1853,100 ALEXANDER AV,POSSESSION/MARIJUANA,False,2394
2018/04/06 04:00:00+00,1950,1958,800 TURTLE ST,SIMPLE ASSAULT,False,2395
2018/04/06 04:00:00+00,2017,2025,100 CHERRY ST,POSSESSION/MARIJUANA,True,2396
2018/04/06 04:00:00+00,2030,2035,100 DICKERSON ST,CRIMINAL MISCHIEF,True,2397
2018/04/06 04:00:00+00,2245,2250,400 SHONNARD ST,SIMPLE ASSAULT,False,2398
2018/04/06 04:00:00+00,2256,2256,2800 JAMES ST,POSSESSION/MARIJUANA,True,2399
2018/04/06 04:00:00+00,2300,2300,900 S  GEDDES ST,DISORDERLY CONDUCT,False,2400
2018/04/25 04:00:00+00,1743,1743,500 ARTHUR ST,POSSESSION/MARIJUANA,False,2401
2018/04/28 04:00:00+00,1024,1054,100 N  MIDLER AV,ALL OTHER OFFENSES,False,2402
2018/04/25 04:00:00+00,1745,1750,100 SEVENTH NORTH ST,SIMPLE ASSAULT,False,2403
2018/04/25 04:00:00+00,1813,1813,100 S  SALINA ST,SIMPLE ASSAULT,True,2404
2018/04/28 04:00:00+00,1230,1230,100 CULBERT ST,CRIMINAL MISCHIEF,True,2405
2018/04/25 04:00:00+00,1955,1955,3300 S  SALINA ST,DRIVING UNDER INFLUENCE,False,2406
2018/04/28 04:00:00+00,1442,1432,400 HILLSDALE AV,CRIMINAL MISCHIEF,False,2407
2018/04/25 04:00:00+00,2138,2138,200 MARGUERITE AV,POSSESSION/MARIJUANA,True,2408
2018/04/28 04:00:00+00,1600,1430,200 HALL AV,CRIMINAL MISCHIEF,True,2409
2018/04/25 04:00:00+00,2315,2315,0 TOMPKINS ST,POSSESSION/MARIJUANA,True,2410
2018/04/18 04:00:00+00,1848,1848,200 CRESCENT AV,POSSESSION/USE DRUG,False,2411
2018/04/28 04:00:00+00,1609,1635,600 TULLY ST,POSSESSION/MARIJUANA,False,2412
2018/04/20 04:00:00+00,1224,1224,1 DESTINY USA DR,POSSESSION/MARIJUANA,False,2413
2018/04/25 04:00:00+00,2352,2352,100 EDTIM RD,OFFN AGAINST FAMILY,False,2414
2018/04/18 04:00:00+00,1908,1908,0 DELAWARE ST,POSSESSION/MARIJUANA,False,2415
2018/04/28 04:00:00+00,1645,1651,200 N  STATE ST,ALL OTHER OFFENSES,True,2416
2018/04/20 04:00:00+00,1226,1226,600 WINTON ST,ALL OTHER OFFENSES,True,2417
2018/04/26 04:00:00+00,1127,1127,300 HIAWATHA BLVD E,POSSESSION/USE DRUG,False,2418
2018/04/18 04:00:00+00,1909,1909,200 FURMAN ST,POSSESSION/MARIJUANA,False,2419
2018/04/28 04:00:00+00,1653,1653,300 PROSPECT AV,OFFN AGAINST FAMILY,False,2420
2018/04/20 04:00:00+00,1259,1259,0 BUTTERNUT ST,POSSESSION/MARIJUANA,False,2421
2018/04/26 04:00:00+00,1448,1448,100 W  CALTHROP AV,POSSESSION/USE DANGEROUS WEAPONS,True,2422
2018/04/18 04:00:00+00,1922,1922,800 SOUTH AV,POSSESSION/MARIJUANA,True,2423
2018/04/28 04:00:00+00,1849,1849,0 SUMNER AV,ALL OTHER OFFENSES,True,2424
2018/04/20 04:00:00+00,1455,1455,0 DICKERSON ST,ALL OTHER OFFENSES,True,2425
2018/04/26 04:00:00+00,1100,1617,600 W  SENECA TPKE,SIMPLE ASSAULT,False,2426
2018/04/18 04:00:00+00,1957,1957,400 GIFFORD ST,ALL OTHER OFFENSES,False,2427
2018/04/28 04:00:00+00,1845,1854,100 W  BORDEN AV,CRIMINAL MISCHIEF,True,2428
2018/04/20 04:00:00+00,1517,1517,700 VALLEY DR,POSSESSION/MARIJUANA,False,2429
2018/04/26 04:00:00+00,1652,1652,100 N  GEDDES ST,ALL OTHER OFFENSES,False,2430
2018/04/18 04:00:00+00,2054,2054,300 W  NEWELL ST,POSSESSION/MARIJUANA,False,2431
2018/04/28 04:00:00+00,1922,1922,100 HATCH ST,SIMPLE ASSAULT,False,2432
2018/04/20 04:00:00+00,0,0,100 E  BISSELL ST,CRIMINAL MISCHIEF,True,2433
2018/04/26 04:00:00+00,1700,1700,500 DELAWARE ST,POSSESSION/MARIJUANA,False,2434
2018/04/18 04:00:00+00,2127,2127,700 FIRST NORTH ST,SIMPLE ASSAULT,False,2435
2018/04/28 04:00:00+00,2053,2053,2800 S  SALINA ST,ALL OTHER OFFENSES,False,2436
2018/04/20 04:00:00+00,1527,1527,300 LAFAYETTE RD,OFFN AGAINST FAMILY,False,2437
2018/04/26 04:00:00+00,1715,1715,100 DICKERSON ST,ALL OTHER OFFENSES,True,2438
2018/04/16 04:00:00+00,1245,1245,200 ROBINSON ST,SIMPLE ASSAULT,False,2439
2018/04/18 04:00:00+00,2152,2152,400 SEYMOUR ST,CRIMINAL MISCHIEF,False,2440
2018/04/18 04:00:00+00,2203,2203,0 W  BEARD AV,POSSESSION/MARIJUANA,False,2441
2018/04/18 04:00:00+00,2212,2212,3200 S  SALINA ST,POSSESSION/MARIJUANA,True,2442
2018/04/18 04:00:00+00,2231,2231,0 ALEXANDER AV,ALL OTHER OFFENSES,True,2443
2018/04/18 04:00:00+00,2316,2316,0 SOUTH AV,ALL OTHER OFFENSES,False,2444
2018/04/18 04:00:00+00,2319,2319,0 BALLANTYNE RD,POSSESSION/MARIJUANA,False,2445
2018/04/18 04:00:00+00,2329,2329,200 FENWAY DR,CRIMINAL MISCHIEF,True,2446
2018/04/18 04:00:00+00,2200,500,300 DOUGLAS ST,CRIMINAL MISCHIEF,False,2447
2018/04/19 04:00:00+00,6,6,1900 S  GEDDES ST,CRIMINAL MISCHIEF,False,2448
2018/04/19 04:00:00+00,211,245,0 SEELEY RD/ HARWOOD AV,POSSESSION/MARIJUANA,False,2449
2018/04/19 04:00:00+00,246,246,0 CARBON ST,POSSESSION/USE DRUG,False,2450
2018/04/19 04:00:00+00,502,502,100 COOLIDGE AV,CRIMINAL MISCHIEF,True,2451
2018/04/19 04:00:00+00,800,1043,900 MADISON ST,SIMPLE ASSAULT,False,2452
2018/04/19 04:00:00+00,1238,1238,100 MCALLISTER AV,POSSESSION/USE DANGEROUS WEAPONS,True,2453
2018/04/19 04:00:00+00,1303,1303,2100 W  GENESEE ST,SIMPLE ASSAULT,False,2454
2018/04/19 04:00:00+00,1659,1659,200 DELRAY AV,OFFN AGAINST FAMILY,False,2455
2018/04/19 04:00:00+00,1719,1719,0 WILL CT,ALL OTHER OFFENSES,False,2456
2018/04/19 04:00:00+00,1723,1723,0 DAVIS ST,POSSESSION/MARIJUANA,True,2457
2018/04/19 04:00:00+00,1725,1725,0 MERRIMAN AV,ALL OTHER OFFENSES,True,2458
2018/04/19 04:00:00+00,1740,1740,0 BANK AL,ALL OTHER OFFENSES,True,2459
2018/04/19 04:00:00+00,1742,1742,600 S  GEDDES ST,POSSESSION/USE DRUG,True,2460
2018/04/19 04:00:00+00,1801,1801,0 HERRIMAN ST,ALL OTHER OFFENSES,False,2461
2018/04/19 04:00:00+00,1823,1823,1800 E  FAYETTE ST,SIMPLE ASSAULT,False,2462
2018/04/19 04:00:00+00,1847,1847,100 WHITE ST,SIMPLE ASSAULT,False,2463
2018/04/19 04:00:00+00,1852,1852,200 ASH ST,POSSESSION/MARIJUANA,True,2464
2018/04/19 04:00:00+00,1858,2038,0 WALSH CIR,SIMPLE ASSAULT,False,2465
2018/04/19 04:00:00+00,1859,1859,600 ATLANTIC AV,POSSESSION/USE DANGEROUS WEAPONS,True,2466
2018/04/19 04:00:00+00,1901,1901,1 DESTINY USA DR,POSSESSION/MARIJUANA,False,2467
2018/04/19 04:00:00+00,1915,1925,100 SCHNEIDER ST,POSSESSION/MARIJUANA,False,2468
2018/04/19 04:00:00+00,2054,2054,1000 OAK ST,POSSESSION/MARIJUANA,True,2469
2018/04/19 04:00:00+00,2126,2126,100 MARTIN LUTHER KING      W,POSSESSION/MARIJUANA,True,2470
2018/04/19 04:00:00+00,2150,2150,300 CROSSETT ST,POSSESSION/MARIJUANA,True,2471
2018/04/19 04:00:00+00,2212,2212,0 PRIMROSE AV,POSSESSION/MARIJUANA,True,2472
2018/04/19 04:00:00+00,2239,2239,100 W  CALTHROP AV,ALL OTHER OFFENSES,False,2473
2018/04/19 04:00:00+00,2324,2324,900 ONONDAGA AV,POSSESSION/MARIJUANA,True,2474
2018/04/19 04:00:00+00,2334,2334,900 SOUTH AV,POSSESSION/MARIJUANA,False,2475
2018/04/19 04:00:00+00,2341,2341,0 VALLEY DR,POSSESSION/MARIJUANA,False,2476
2018/04/20 04:00:00+00,119,119,200 LAFAYETTE RD,SIMPLE ASSAULT,False,2477
2018/04/20 04:00:00+00,141,141,0 PETERS ST,POSSESSION/MARIJUANA,False,2478
2018/04/20 04:00:00+00,302,302,0 HIGHLAND ST,ALL OTHER OFFENSES,False,2479
2018/04/20 04:00:00+00,354,354,2400 GRANT BLVD,CRIMINAL MISCHIEF,True,2480
2018/04/20 04:00:00+00,658,658,1100 N  STATE ST,SIMPLE ASSAULT,False,2481
2018/04/20 04:00:00+00,200,744,800 EMERSON AV,SIMPLE ASSAULT,False,2482
2018/04/26 04:00:00+00,1725,1725,200 MERRIMAN AV,POSSESSION/MARIJUANA,False,2483
2018/04/26 04:00:00+00,1736,1736,300 MIDLAND AV,POSSESSION/MARIJUANA,False,2484
2018/04/26 04:00:00+00,1738,1738,100 RADISSON CT,POSSESSION/MARIJUANA,True,2485
2018/04/26 04:00:00+00,1615,1740,200 N  STATE ST,SIMPLE ASSAULT,False,2486
2018/04/26 04:00:00+00,1753,1753,100 OAKWOOD AV,POSSESSION/MARIJUANA,False,2487
2018/04/26 04:00:00+00,1757,1757,500 DELAWARE ST,ALL OTHER OFFENSES,False,2488
2018/04/26 04:00:00+00,1914,1914,400 OSWEGO ST,ALL OTHER OFFENSES,False,2489
2018/04/26 04:00:00+00,2053,2053,200 OTISCO ST,ALL OTHER OFFENSES,False,2490
2018/04/26 04:00:00+00,2151,2151,100 WOOD AV,POSSESSION/MARIJUANA,True,2491
2018/04/26 04:00:00+00,2333,2333,0 W  LAFAYETTE AV,POSSESSION/MARIJUANA,True,2492
2018/04/27 04:00:00+00,226,226,1300 SPRING ST,SIMPLE ASSAULT,False,2493
2018/04/27 04:00:00+00,946,946,1000 IVY RIDGE RD,CRIMINAL MISCHIEF,True,2494
2018/04/27 04:00:00+00,1254,1254,500 BUTTERNUT ST,CRIMINAL MISCHIEF,True,2495
2018/04/27 04:00:00+00,1450,1455,200 W  CALTHROP AV,OFFN AGAINST FAMILY,False,2496
2018/04/27 04:00:00+00,1500,1500,800 S  GEDDES ST,OFFN AGAINST FAMILY,False,2497
2018/04/27 04:00:00+00,1500,1500,500 DELAWARE ST,CRIMINAL MISCHIEF,True,2498
2018/04/27 04:00:00+00,1500,1559,100 DABLON CT,CRIMINAL MISCHIEF,False,2499
2018/04/27 04:00:00+00,1100,1545,500 CORTLAND AV,CRIMINAL MISCHIEF,True,2500
2018/04/27 04:00:00+00,1619,1600,1700 E  FAYETTE ST,CRIMINAL MISCHIEF,False,2501
2018/04/27 04:00:00+00,1641,1641,1000 S  TOWNSEND ST,CRIMINAL MISCHIEF,True,2502
2018/04/27 04:00:00+00,1714,1714,4700 ONONDAGA BLVD,POSSESSION/MARIJUANA,True,2503
2018/04/27 04:00:00+00,1849,1849,0 MARTIN LUTHER KING      W,POSSESSION/MARIJUANA,False,2504
2018/04/27 04:00:00+00,1840,1852,1000 BUTTERNUT ST,SIMPLE ASSAULT,False,2505
2018/04/27 04:00:00+00,1900,1900,600 W  ONONDAGA ST,SIMPLE ASSAULT,False,2506
2018/04/27 04:00:00+00,1951,1951,0 W  OSTRANDER AV,POSSESSION/MARIJUANA,False,2507
2018/04/27 04:00:00+00,2030,2030,0 GARFIELD AV,ALL OTHER OFFENSES,True,2508
2018/04/27 04:00:00+00,2118,2118,300 MERRIMAN AV,POSSESSION/USE DANGEROUS WEAPONS,True,2509
2018/04/27 04:00:00+00,2240,2240,900 ONONDAGA AV,SIMPLE ASSAULT,True,2510
2018/04/27 04:00:00+00,2309,2309,0 W  ONONDAGA ST,ALL OTHER OFFENSES,False,2511
2018/04/27 04:00:00+00,2330,2330,1400 N  STATE ST,CRIMINAL MISCHIEF,True,2512
2018/04/27 04:00:00+00,1210,1210,1 DESTINY USA DR,CRIMINAL MISCHIEF,True,2513
2018/04/28 04:00:00+00,40,40,0 CORTLAND AV,POSSESSION/MARIJUANA,False,2514
2018/04/28 04:00:00+00,40,55,600 ACKERMAN AV,POSSESSION/MARIJUANA,False,2515
2018/04/28 04:00:00+00,200,200,500 BEAR ST,ALL OTHER OFFENSES,True,2516
2018/04/28 04:00:00+00,234,234,800 FIRST NORTH ST,OFFN AGAINST FAMILY,False,2517
2018/04/28 04:00:00+00,303,303,700 FIRST NORTH ST,POSSESSION/MARIJUANA,False,2518
2018/04/28 04:00:00+00,742,740,200 W  BRIGHTON AV,CRIMINAL MISCHIEF,False,2519
2018/04/28 04:00:00+00,2217,2217,500 OAKWOOD AV,POSSESSION/USE DANGEROUS WEAPONS,True,2520
2018/04/16 04:00:00+00,1251,1251,900 SALT SPRINGS RD,SEX OFFENSES,False,2521
2018/04/20 04:00:00+00,1608,1608,0 S  CLINTON ST,ALL OTHER OFFENSES,True,2522
2018/04/28 04:00:00+00,2350,2350,0 E  BRIGHTON AV,POSSESSION/MARIJUANA,False,2523
2018/04/28 04:00:00+00,1600,1700,300 MIDLAND AV,CRIMINAL MISCHIEF,False,2524
2018/04/28 04:00:00+00,2235,1035,1100 MADISON ST,CRIMINAL MISCHIEF,True,2525
2018/04/29 04:00:00+00,30,30,0 SLOCUM AV,ALL OTHER OFFENSES,True,2526
2018/04/29 04:00:00+00,127,127,300 CROSSETT ST,POSSESSION/MARIJUANA,True,2527
2018/04/29 04:00:00+00,130,130,300 W  FAYETTE ST,SIMPLE ASSAULT,False,2528
2018/04/29 04:00:00+00,312,312,1400 N  SALINA ST,POSSESSION/USE DANGEROUS WEAPONS,True,2529
2018/04/29 04:00:00+00,2300,200,300 AVERY AV,SIMPLE ASSAULT,False,2530
2018/04/29 04:00:00+00,1135,1135,100 NORMANOR DR,SIMPLE ASSAULT,False,2531
2018/04/29 04:00:00+00,1321,1321,300 PROSPECT AV,SIMPLE ASSAULT,False,2532
2018/04/29 04:00:00+00,1601,1601,4700 ONONDAGA BLVD,OFFN AGAINST FAMILY,False,2533
2018/04/29 04:00:00+00,1621,1640,300 TULLY ST,POSSESSION/MARIJUANA,False,2534
2018/04/29 04:00:00+00,1945,1953,1300 MIDLAND AV,SIMPLE ASSAULT,False,2535
2018/04/29 04:00:00+00,1956,2045,300 TIOGA ST,POSSESSION/MARIJUANA,False,2536
2018/04/29 04:00:00+00,2134,2134,100 RONEY LN,OFFN AGAINST FAMILY,False,2537
2018/04/29 04:00:00+00,2300,2303,1200 VALLEY DR,SIMPLE ASSAULT,False,2538
2018/04/30 04:00:00+00,1430,700,100 SMITH LN,CRIMINAL MISCHIEF,True,2539
2018/04/30 04:00:00+00,1010,1012,300 BEECHER ST,SIMPLE ASSAULT,False,2540
2018/04/30 04:00:00+00,1322,1322,900 SALT SPRINGS RD,SEX OFFENSES,False,2541
2018/04/30 04:00:00+00,1800,1430,2700 MIDLAND AV,OFFN AGAINST FAMILY,False,2542
2018/04/30 04:00:00+00,1440,1440,800 HIGHLAND ST,SIMPLE ASSAULT,False,2543
2018/04/30 04:00:00+00,1501,1501,200 E  WASHINGTON ST,SIMPLE ASSAULT,False,2544
2018/04/20 04:00:00+00,1740,1740,0 W  SENECA TPKE,POSSESSION/MARIJUANA,False,2545
2018/04/30 04:00:00+00,1545,1545,0 PRESIDENTIAL PLZ,SIMPLE ASSAULT,False,2546
2018/04/20 04:00:00+00,1807,1807,100 RONEY LN,POSSESSION/USE DRUG,False,2547
2018/04/16 04:00:00+00,1330,1330,1 DESTINY USA DR,OFFN AGAINST FAMILY,False,2548
2018/04/30 04:00:00+00,1710,1715,200 PECK AV,OFFN AGAINST FAMILY,False,2549
2018/04/20 04:00:00+00,1905,1905,100 WOOD AV,POSSESSION/USE DRUG,True,2550
2018/04/16 04:00:00+00,1425,1425,100 E  KENNEDY ST,SIMPLE ASSAULT,False,2551
2018/04/30 04:00:00+00,1715,1715,100 WHITE ST,POSSESSION/USE DANGEROUS WEAPONS,True,2552
2018/04/20 04:00:00+00,2018,2040,300 OAK ST,POSSESSION/MARIJUANA,False,2553
2018/04/16 04:00:00+00,1458,1458,700 JAMES ST,SIMPLE ASSAULT,False,2554
2018/04/30 04:00:00+00,1809,1809,100 LYNWOOD AV,SIMPLE ASSAULT,False,2555
2018/04/20 04:00:00+00,1440,1445,800 HIGHLAND ST,SIMPLE ASSAULT,False,2556
2018/04/16 04:00:00+00,1621,1621,0 CENTENNIAL DR,SIMPLE ASSAULT,False,2557
2018/04/30 04:00:00+00,1832,1832,1400 E  FAYETTE ST,SIMPLE ASSAULT,False,2558
2018/04/20 04:00:00+00,230,300,400 DURSTON AV,CRIMINAL MISCHIEF,True,2559
2018/04/16 04:00:00+00,1855,1855,2200 S  STATE ST,POSSESSION/USE DANGEROUS WEAPONS,False,2560
2018/04/30 04:00:00+00,1857,1857,0 BARRETT ST,POSSESSION/USE DRUG,False,2561
2018/04/21 04:00:00+00,20,20,500 S  CLINTON ST,SIMPLE ASSAULT,True,2562
2018/04/16 04:00:00+00,1923,1923,1000 BUTTERNUT ST,SIMPLE ASSAULT,False,2563
2018/04/30 04:00:00+00,1934,1934,500 BUTTERNUT ST,DRIVING UNDER INFLUENCE,False,2564
2018/04/30 04:00:00+00,2031,2031,0 KELLOGG ST,POSSESSION/MARIJUANA,False,2565
2018/04/30 04:00:00+00,2045,2045,100 ALBERT TER,CRIMINAL MISCHIEF,True,2566
2018/04/30 04:00:00+00,2341,2341,300 HIGHLAND AV,SIMPLE ASSAULT,False,2567
2018/04/30 04:00:00+00,2050,2100,1 DESTINY USA DR,FORGERY/COUNTERFEIT,False,2568
2018/05/01 04:00:00+00,1,1,0 S  STATE ST,POSSESSION/MARIJUANA,False,2569
