DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2017/05/31 04:00:00+00,1907,1907,300 ONONDAGA AV,SIMPLE ASSAULT,False,3964
2017/05/31 04:00:00+00,1915,1915,0 DAVIS ST,POSSESSION/USE DRUG,True,3965
2017/05/31 04:00:00+00,1918,1918,0 ONONDAGA AV,POSSESSION/MARIJUANA,False,3966
2017/05/31 04:00:00+00,1918,1918,800 ERIE BLVD W,POSSESSION/MARIJUANA,False,3967
2017/05/31 04:00:00+00,1945,2020,200 COOLIDGE AV,POSSESSION/MARIJUANA,True,3968
2017/05/31 04:00:00+00,1953,1953,0 BISHOP AV,ALL OTHER OFFENSES,False,3969
2017/05/19 04:00:00+00,1105,1120,500 S  STATE ST,OFFN AGAINST FAMILY,False,3970
2017/05/19 04:00:00+00,1205,1205,0 W  ONONDAGA ST,ALL OTHER OFFENSES,True,3971
2017/05/19 04:00:00+00,1214,1214,400 BURNS AV,CRIMINAL MISCHIEF,True,3972
2017/05/19 04:00:00+00,1233,1233,0 S  CLINTON ST,ALL OTHER OFFENSES,True,3973
2017/05/19 04:00:00+00,1931,1950,1300 FIRST NORTH ST,POSSESSION/MARIJUANA,False,3974
2017/05/19 04:00:00+00,1252,1252,500 S  SALINA ST,ALL OTHER OFFENSES,True,3975
2017/05/19 04:00:00+00,1306,1306,300 OTISCO ST,POSSESSION/MARIJUANA,False,3976
2017/05/19 04:00:00+00,1356,1356,200 S  WEST ST,POSSESSION/USE DRUG,False,3977
2017/05/19 04:00:00+00,30,530,200 MARGUERITE AV,CRIMINAL MISCHIEF,True,3978
2017/05/19 04:00:00+00,1420,1420,300 MERRIMAN AV,POSSESSION/USE DRUG,False,3979
2017/05/19 04:00:00+00,1400,1433,1900 S  STATE ST,SIMPLE ASSAULT,False,3980
2017/05/19 04:00:00+00,1434,1434,200 MAGNOLIA ST,KIDNAPPING,False,3981
2017/05/19 04:00:00+00,1453,1452,600 W  GENESEE ST,SIMPLE ASSAULT,False,3982
2017/05/19 04:00:00+00,1509,1509,1300 N  STATE ST,SIMPLE ASSAULT,False,3983
2017/05/19 04:00:00+00,1550,1550,0 S  SALINA ST,ALL OTHER OFFENSES,False,3984
2017/05/19 04:00:00+00,1552,1552,0 S  CLINTON ST,OFFN AGAINST FAMILY,False,3985
2017/05/19 04:00:00+00,1609,1609,700 CANNON ST,POSSESSION/USE DANGEROUS WEAPONS,True,3986
2017/05/19 04:00:00+00,1646,1646,400 N  SALINA ST,POSSESSION/MARIJUANA,False,3987
2017/05/19 04:00:00+00,1707,1707,800 PARK AV,POSSESSION/MARIJUANA,False,3988
2017/05/19 04:00:00+00,1712,1720,100 DICKERSON ST,POSSESSION/USE DRUG,True,3989
2017/05/19 04:00:00+00,1744,1744,300 DELAWARE ST,POSSESSION/USE DRUG,False,3990
2017/05/19 04:00:00+00,1801,1801,0 KNAUL ST,POSSESSION/MARIJUANA,True,3991
2017/05/19 04:00:00+00,1806,1800,200 KELLOGG ST,SIMPLE ASSAULT,False,3992
2017/05/19 04:00:00+00,1805,1805,100 LAKEVIEW AV,POSSESSION/MARIJUANA,True,3993
2017/05/19 04:00:00+00,1825,1825,2900 GRANT BLVD,POSSESSION/MARIJUANA,False,3994
2017/05/19 04:00:00+00,1938,1938,800 PARK ST,POSSESSION/MARIJUANA,False,3995
2017/05/19 04:00:00+00,1943,1943,300 HAWLEY AV,POSSESSION/MARIJUANA,False,3996
2017/05/19 04:00:00+00,1950,1950,0 TURTLE ST,POSSESSION/MARIJUANA,False,3997
2017/05/19 04:00:00+00,146,146,400 BUTTERNUT ST,SIMPLE ASSAULT,False,3998
2017/05/19 04:00:00+00,2210,2218,1100 S  TOWNSEND ST,SIMPLE ASSAULT,False,3999
2017/05/19 04:00:00+00,2231,2231,300 KINNE ST,CRIMINAL MISCHIEF,True,4000
2017/05/31 04:00:00+00,1956,1956,400 KIRK,ALL OTHER OFFENSES,False,4001
2017/05/31 04:00:00+00,2003,2003,900 S  CLINTON ST,POSSESSION/MARIJUANA,True,4002
2017/05/31 04:00:00+00,2016,2016,300 SOUTH AV,ALL OTHER OFFENSES,True,4003
2017/05/31 04:00:00+00,2020,2022,100 E  COLVIN ST,SIMPLE ASSAULT,False,4004
2017/05/31 04:00:00+00,2025,2025,700 W  ONONDAGA ST,DRIVING UNDER INFLUENCE,False,4005
2017/05/31 04:00:00+00,2120,2120,0 WARNER AV,ALL OTHER OFFENSES,False,4006
2017/05/31 04:00:00+00,2151,2151,1400 S  SALINA ST,ALL OTHER OFFENSES,True,4007
2017/05/31 04:00:00+00,2156,2156,0 S  SALINA ST,ALL OTHER OFFENSES,True,4008
2017/05/31 04:00:00+00,2210,2210,100 WOOD AV,POSSESSION/MARIJUANA,True,4009
2017/05/31 04:00:00+00,2311,2311,100 ROBINSON ST,POSSESSION/MARIJUANA,True,4010
2017/05/31 04:00:00+00,2255,2255,1000 S  CLINTON ST,SEX OFFENSES,False,4011
2017/05/31 04:00:00+00,330,755,100 KANDACE ST,CRIMINAL MISCHIEF,True,4012
2017/06/01 04:00:00+00,39,39,200 W  NEWELL ST,SIMPLE ASSAULT,False,4013
2017/06/01 04:00:00+00,48,48,900 WILLIS AV,SIMPLE ASSAULT,False,4014
2017/06/01 04:00:00+00,138,138,0 ONONDAGA PARK DR   E,POSSESSION/USE DRUG,True,4015
2017/06/01 04:00:00+00,242,242,300 COURT ST,POSSESSION/USE DANGEROUS WEAPONS,True,4016
2017/06/01 04:00:00+00,400,355,100 HATCH ST,SIMPLE ASSAULT,False,4017
2017/06/01 04:00:00+00,714,714,3800 S  SALINA ST,ALL OTHER OFFENSES,False,4018
2017/06/01 04:00:00+00,745,805,300 VILLAGE DR,CRIMINAL MISCHIEF,False,4019
2017/06/01 04:00:00+00,839,839,1300 S  STATE ST,FORGERY/COUNTERFEIT,False,4020
2017/06/01 04:00:00+00,1103,1103,800 OAK ST,SIMPLE ASSAULT,False,4021
2017/06/01 04:00:00+00,1116,1116,700 BUTTERNUT ST,DRIVING UNDER INFLUENCE,False,4022
2017/06/01 04:00:00+00,2300,700,100 CULBERT ST,CRIMINAL MISCHIEF,True,4023
2017/06/01 04:00:00+00,1200,1447,200 PHARIS ST,CRIMINAL MISCHIEF,False,4024
2017/06/01 04:00:00+00,1310,1310,300 HILLSDALE AV,SIMPLE ASSAULT,False,4025
2017/06/01 04:00:00+00,1300,1300,300 HILLSDALE AV,SIMPLE ASSAULT,False,4026
2017/06/01 04:00:00+00,1530,1530,1700 E  FAYETTE ST,CRIMINAL MISCHIEF,True,4027
2017/06/01 04:00:00+00,1654,1654,500 SEELEY RD,POSSESSION/MARIJUANA,False,4028
2017/06/01 04:00:00+00,1722,1722,200 WESTMORELAND AV,ALL OTHER OFFENSES,True,4029
2017/06/01 04:00:00+00,1758,1758,400 JAMES ST,SIMPLE ASSAULT,True,4030
2017/06/01 04:00:00+00,1759,1759,300 CROSSETT ST,POSSESSION/MARIJUANA,True,4031
2017/06/01 04:00:00+00,1811,1811,0 TEALL AV,POSSESSION/MARIJUANA,False,4032
2017/06/01 04:00:00+00,1812,1850,200 SACKETT ST,POSSESSION/MARIJUANA,False,4033
2017/06/01 04:00:00+00,1822,1822,400 JAMES ST,POSSESSION/USE DRUG,True,4034
2017/06/01 04:00:00+00,1600,1830,900 CARBON ST,KIDNAPPING,False,4035
2017/06/01 04:00:00+00,1845,1845,200 ASH ST,POSSESSION/MARIJUANA,True,4036
2017/06/01 04:00:00+00,1905,1905,0 NEUTRAL CT,POSSESSION/MARIJUANA,False,4037
2017/06/01 04:00:00+00,2105,2105,800 E  BRIGHTON AV,OFFN AGAINST FAMILY,False,4038
2017/06/01 04:00:00+00,2137,2137,1300 OAK ST,ALL OTHER OFFENSES,True,4039
2017/06/01 04:00:00+00,2233,2233,300 SOUTH AV,ALL OTHER OFFENSES,True,4040
2017/06/01 04:00:00+00,2235,2235,100 ROBINSON ST,POSSESSION/MARIJUANA,True,4041
2017/06/01 04:00:00+00,2255,2255,0 SOUTH AV,ALL OTHER OFFENSES,True,4042
2017/06/01 04:00:00+00,2308,2308,200 MARGUERITE AV,SIMPLE ASSAULT,False,4043
2017/06/01 04:00:00+00,2333,2333,1000 OAK ST,SIMPLE ASSAULT,False,4044
2017/06/01 04:00:00+00,2200,700,200 FERNDALE DR,CRIMINAL MISCHIEF,True,4045
2017/06/01 04:00:00+00,1500,1400,1000 N  TOWNSEND ST,CRIMINAL MISCHIEF,False,4046
2017/06/01 04:00:00+00,2120,2220,1000 BELLEVUE AV,CRIMINAL MISCHIEF,True,4047
2017/06/02 04:00:00+00,10,10,0 OAK ST,POSSESSION/MARIJUANA,False,4048
2017/06/02 04:00:00+00,22,22,300 HICKOK AV,ALL OTHER OFFENSES,True,4049
2017/06/02 04:00:00+00,120,120,1300 GRANT BLVD,SIMPLE ASSAULT,False,4050
2017/06/06 04:00:00+00,1731,1731,0 CATHERINE ST,ALL OTHER OFFENSES,True,4051
2017/06/06 04:00:00+00,1749,1749,900 JAMES ST,SIMPLE ASSAULT,False,4052
2017/06/06 04:00:00+00,1245,2100,1800 E  FAYETTE ST,CRIMINAL MISCHIEF,True,4053
2017/06/06 04:00:00+00,2132,2132,100 W  BISSELL ST,POSSESSION/USE DANGEROUS WEAPONS,True,4054
2017/06/06 04:00:00+00,2157,2157,500 S  STATE ST,SIMPLE ASSAULT,False,4055
2017/06/06 04:00:00+00,2158,2158,200 WESTMORELAND AV,SIMPLE ASSAULT,False,4056
2017/06/06 04:00:00+00,1900,2208,400 JAMES ST,OFFN AGAINST FAMILY,False,4057
2017/06/06 04:00:00+00,2305,2325,800 MERTENS AV,POSSESSION/MARIJUANA,True,4058
2017/06/06 04:00:00+00,2310,2310,500 POND ST,SIMPLE ASSAULT,False,4059
2017/06/07 04:00:00+00,4,4,1300 W  COLVIN ST,OFFN AGAINST FAMILY,False,4060
2017/06/07 04:00:00+00,225,225,300 CROSSETT ST,ALL OTHER OFFENSES,True,4061
2017/06/07 04:00:00+00,440,444,100 WOODBINE AV,SIMPLE ASSAULT,False,4062
2017/06/07 04:00:00+00,1015,1015,0 ROWLAND ST,POSSESSION/MARIJUANA,False,4063
2017/06/07 04:00:00+00,1129,1129,0 STONE CT,POSSESSION/MARIJUANA,True,4064
2017/06/07 04:00:00+00,1200,1200,400 MIDLAND AV,ALL OTHER OFFENSES,False,4065
2017/06/07 04:00:00+00,1244,1244,100 WOOD AV,POSSESSION/MARIJUANA,False,4066
2017/06/07 04:00:00+00,1248,1248,500 CORTLAND AV,POSSESSION/MARIJUANA,False,4067
2017/06/07 04:00:00+00,1258,1258,800 PARK ST,POSSESSION/MARIJUANA,False,4068
2017/06/07 04:00:00+00,1308,1308,600 S  SALINA ST,ALL OTHER OFFENSES,True,4069
2017/06/07 04:00:00+00,1321,1321,0 PRIMROSE AV,POSSESSION/MARIJUANA,False,4070
2017/06/07 04:00:00+00,1352,1352,0 S  SALINA ST,ALL OTHER OFFENSES,True,4071
2017/06/07 04:00:00+00,1354,1354,400 JAMES ST,ALL OTHER OFFENSES,True,4072
2017/06/07 04:00:00+00,2100,1440,700 E  GENESEE ST,CRIMINAL MISCHIEF,True,4073
2017/06/07 04:00:00+00,1559,1559,600 S  CLINTON ST,OFFN AGAINST FAMILY,False,4074
2017/06/07 04:00:00+00,1630,1630,800 E  GENESEE ST,ALL OTHER OFFENSES,False,4075
2017/06/07 04:00:00+00,1635,1630,200 MARKLAND AV,SIMPLE ASSAULT,False,4076
2017/06/07 04:00:00+00,1643,1643,500 N  MCBRIDE ST,POSSESSION/MARIJUANA,False,4077
2017/06/07 04:00:00+00,1658,1658,300 W  KENNEDY ST,SIMPLE ASSAULT,False,4078
2017/06/07 04:00:00+00,1703,1703,100 W  ONONDAGA ST,ALL OTHER OFFENSES,True,4079
2017/06/07 04:00:00+00,1731,1731,200 SABINE ST,SIMPLE ASSAULT,True,4080
2017/06/07 04:00:00+00,1804,1804,0 MIDLAND AV,POSSESSION/MARIJUANA,False,4081
2017/06/07 04:00:00+00,1834,1834,100 W  CALTHROP AV,POSSESSION/USE DRUG,True,4082
2017/06/07 04:00:00+00,1850,1850,400 HELEN ST,SIMPLE ASSAULT,True,4083
2017/06/07 04:00:00+00,1917,1917,400 JAMES ST,ALL OTHER OFFENSES,True,4084
2017/06/07 04:00:00+00,1920,1920,400 JAMES ST,ALL OTHER OFFENSES,True,4085
2017/06/07 04:00:00+00,2018,2018,400 JAMES ST,SIMPLE ASSAULT,False,4086
2017/06/07 04:00:00+00,2103,2103,0 BAKER AV,ALL OTHER OFFENSES,False,4087
2017/06/07 04:00:00+00,2117,2117,1500 S  SALINA ST,ALL OTHER OFFENSES,True,4088
2017/06/07 04:00:00+00,2134,2134,500 OSWEGO ST,SIMPLE ASSAULT,False,4089
2017/06/07 04:00:00+00,2336,2336,200 FITCH ST,SIMPLE ASSAULT,False,4090
2017/06/07 04:00:00+00,2351,2351,200 BURDICK AV,CRIMINAL MISCHIEF,True,4091
2017/06/07 04:00:00+00,1500,2000,100 E  BISSELL ST,CRIMINAL MISCHIEF,True,4092
2017/06/08 04:00:00+00,30,30,100 TWIN HILLS DR,DRIVING UNDER INFLUENCE,False,4093
2017/06/08 04:00:00+00,123,123,300 FABIUS ST,POSSESSION/MARIJUANA,False,4094
2017/06/08 04:00:00+00,744,744,600 S  CLINTON ST,OFFN AGAINST FAMILY,False,4095
2017/06/08 04:00:00+00,749,740,200 BENNINGTON AV,SIMPLE ASSAULT,False,4096
2017/06/08 04:00:00+00,1900,600,100 NEWBURY HOLLOW LN,CRIMINAL MISCHIEF,True,4097
2017/06/08 04:00:00+00,836,836,100 DICKERSON ST,OFFN AGAINST FAMILY,False,4098
2017/06/08 04:00:00+00,1010,1010,2500 JAMES ST,UNAUTHORIZED USE MV,False,4099
2017/06/08 04:00:00+00,1308,1308,500 S  STATE ST,ALL OTHER OFFENSES,False,4100
2017/06/03 04:00:00+00,2230,730,300 GERTRUDE ST,CRIMINAL MISCHIEF,True,4101
2017/06/03 04:00:00+00,2200,900,500 SPRING ST,CRIMINAL MISCHIEF,True,4102
2017/06/03 04:00:00+00,2200,900,500 SPRING ST,CRIMINAL MISCHIEF,True,4103
2017/06/03 04:00:00+00,1010,1010,200 N  TOWNSEND ST,SIMPLE ASSAULT,True,4104
2017/06/03 04:00:00+00,1100,1107,200 GRAND AV,SIMPLE ASSAULT,False,4105
2017/06/03 04:00:00+00,1306,1306,1500 ERIE BLVD E,POSSESSION/MARIJUANA,True,4106
2017/06/03 04:00:00+00,1300,1300,100 W  OSTRANDER AV,CRIMINAL MISCHIEF,True,4107
2017/06/03 04:00:00+00,324,324,900 HIAWATHA BLVD W,CRIMINAL MISCHIEF,True,4108
2017/06/03 04:00:00+00,1425,1425,1100 S  SALINA ST,OFFN AGAINST FAMILY,True,4109
2017/06/03 04:00:00+00,1510,1510,1000 COL EILEEN COLLINS BLVD,ALL OTHER OFFENSES,True,4110
2017/06/03 04:00:00+00,1529,1529,0 SEYMOUR ST,POSSESSION/MARIJUANA,False,4111
2017/06/03 04:00:00+00,2200,1300,100 ONONDAGA AV,CRIMINAL MISCHIEF,True,4112
2017/06/03 04:00:00+00,1649,1649,0 PUTNAM ST,POSSESSION/MARIJUANA,False,4113
2017/06/03 04:00:00+00,1653,1653,100 HERRIMAN ST,CRIMINAL MISCHIEF,True,4114
2017/06/03 04:00:00+00,1701,1701,0 E  FAYETTE ST,OFFN AGAINST FAMILY,False,4115
2017/06/03 04:00:00+00,1718,1718,900 S  GEDDES ST,POSSESSION/MARIJUANA,True,4116
2017/06/03 04:00:00+00,1731,1731,900 S  GEDDES ST,POSSESSION/MARIJUANA,True,4117
2017/06/03 04:00:00+00,1805,1805,200 LINCOLN AV,POSSESSION/MARIJUANA,False,4118
2017/06/03 04:00:00+00,1810,1810,200 GREEN ST,OFFN AGAINST FAMILY,False,4119
2017/06/03 04:00:00+00,1814,1814,200 KIRK AV,SIMPLE ASSAULT,False,4120
2017/06/03 04:00:00+00,1913,1913,0 PRESIDENTIAL PLZ,SIMPLE ASSAULT,False,4121
2017/06/03 04:00:00+00,2104,2104,600 GERTRUDE ST,SIMPLE ASSAULT,True,4122
2017/06/03 04:00:00+00,2105,2105,100 FERNWOOD AV,ALL OTHER OFFENSES,False,4123
2017/06/03 04:00:00+00,2135,2135,400 JAMES ST,SIMPLE ASSAULT,True,4124
2017/06/03 04:00:00+00,2215,2218,500 SEYMOUR ST,SIMPLE ASSAULT,False,4125
2017/06/03 04:00:00+00,2230,2233,300 BRUCE ST,CRIMINAL MISCHIEF,False,4126
2017/06/03 04:00:00+00,2237,2237,400 JAMES ST,SIMPLE ASSAULT,False,4127
2017/06/03 04:00:00+00,2245,2245,100 S  FRANKLIN ST,POSSESSION/USE DRUG,True,4128
2017/06/03 04:00:00+00,2300,2300,300 PARK AV,CRIMINAL MISCHIEF,True,4129
2017/06/03 04:00:00+00,2321,2321,200 W  FAYETTE ST,ALL OTHER OFFENSES,True,4130
2017/06/03 04:00:00+00,2345,2345,100 GRACE ST,CRIMINAL MISCHIEF,True,4131
2017/06/03 04:00:00+00,230,820,800 S  SALINA ST,CRIMINAL MISCHIEF,True,4132
2017/06/03 04:00:00+00,1700,2000,200 JAMES ST,CRIMINAL MISCHIEF,True,4133
2017/06/04 04:00:00+00,120,120,0 WALTON ST,POSSESSION/MARIJUANA,True,4134
2017/06/04 04:00:00+00,126,126,1400 S  SALINA ST,SIMPLE ASSAULT,True,4135
2017/06/04 04:00:00+00,425,425,600 LODI ST,CRIMINAL MISCHIEF,True,4136
2017/06/04 04:00:00+00,655,655,700 JAMES ST,SIMPLE ASSAULT,False,4137
2017/06/04 04:00:00+00,1126,1126,100 KNAUL ST,CRIMINAL MISCHIEF,True,4138
2017/06/04 04:00:00+00,1305,1300,1200 S  GEDDES ST,SIMPLE ASSAULT,False,4139
2017/06/04 04:00:00+00,2300,1455,700 WILLOW ST,SIMPLE ASSAULT,False,4140
2017/06/04 04:00:00+00,1506,1506,1100 WESTMORELAND AV,OFFN AGAINST FAMILY,False,4141
2017/06/04 04:00:00+00,1620,1620,200 CRIPPEN AV,OFFN AGAINST FAMILY,False,4142
2017/06/04 04:00:00+00,1712,1712,700 OSWEGO ST,CRIMINAL MISCHIEF,True,4143
2017/06/04 04:00:00+00,1755,1759,200 ALLEN ST,SIMPLE ASSAULT,False,4144
2017/06/04 04:00:00+00,2200,2200,700 STOLP AV,CRIMINAL MISCHIEF,True,4145
2017/06/04 04:00:00+00,2200,2225,200 E  ONONDAGA ST,SIMPLE ASSAULT,False,4146
2017/06/04 04:00:00+00,2234,2234,0 BUTTERNUT ST,ALL OTHER OFFENSES,True,4147
2017/06/04 04:00:00+00,2329,2331,1600 PARK ST,SIMPLE ASSAULT,False,4148
2017/06/04 04:00:00+00,1830,1830,1200 N  STATE ST,SIMPLE ASSAULT,False,4149
2017/06/04 04:00:00+00,2100,900,800 W  BELDEN AV,CRIMINAL MISCHIEF,True,4150
2017/06/08 04:00:00+00,1350,1350,700 JAMES ST,SIMPLE ASSAULT,False,4151
2017/06/02 04:00:00+00,257,257,0 LODI ST,ALL OTHER OFFENSES,True,4152
2017/06/02 04:00:00+00,1900,500,300 ELM ST,CRIMINAL MISCHIEF,True,4153
2017/06/02 04:00:00+00,956,956,500 S  SALINA ST,CRIMINAL MISCHIEF,True,4154
2017/06/02 04:00:00+00,1012,1012,0 S  SALINA ST,ALL OTHER OFFENSES,True,4155
2017/06/02 04:00:00+00,1105,1105,0 ONONDAGA AV,ALL OTHER OFFENSES,False,4156
2017/06/02 04:00:00+00,1152,1152,300 W  MATSON AV,POSSESSION/MARIJUANA,False,4157
2017/06/02 04:00:00+00,1238,1238,400 S  SALINA ST,OFFN AGAINST FAMILY,True,4158
2017/06/02 04:00:00+00,1254,1254,300 TIOGA ST,POSSESSION/MARIJUANA,False,4159
2017/06/02 04:00:00+00,1300,1255,400 STAFFORD AV,SIMPLE ASSAULT,False,4160
2017/06/02 04:00:00+00,1311,1311,600 S  SALINA ST,ALL OTHER OFFENSES,True,4161
2017/06/02 04:00:00+00,1318,1318,0 BELLEVUE AV,ALL OTHER OFFENSES,True,4162
2017/06/02 04:00:00+00,1328,1328,600 S  SALINA ST,ALL OTHER OFFENSES,True,4163
2017/06/02 04:00:00+00,1330,1330,600 S  CLINTON ST,ALL OTHER OFFENSES,True,4164
2017/06/02 04:00:00+00,1337,1337,0 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,4165
2017/06/02 04:00:00+00,1426,1426,0 STINARD AV,POSSESSION/MARIJUANA,False,4166
2017/06/02 04:00:00+00,1438,1438,0 S  STATE ST,DRIVING UNDER INFLUENCE,False,4167
2017/06/02 04:00:00+00,1439,1439,400 MERRIMAN AV,ALL OTHER OFFENSES,True,4168
2017/06/02 04:00:00+00,1505,1505,1400 S  SALINA ST,ALL OTHER OFFENSES,True,4169
2017/06/02 04:00:00+00,1519,1519,100 W  ONONDAGA ST,ALL OTHER OFFENSES,False,4170
2017/06/02 04:00:00+00,1659,1659,0 JAMES ST,ALL OTHER OFFENSES,True,4171
2017/06/02 04:00:00+00,1702,1702,3200 S  SALINA ST,CRIMINAL MISCHIEF,True,4172
2017/06/08 04:00:00+00,1414,1503,100 GORDON AV,OFFN AGAINST FAMILY,False,4173
2017/06/02 04:00:00+00,1722,1722,800 KIRKPATRICK ST,SIMPLE ASSAULT,False,4174
2017/06/08 04:00:00+00,1457,1457,100 STEUBEN ST,POSSESSION/MARIJUANA,True,4175
2017/06/02 04:00:00+00,1725,1725,0 BEAR ST,POSSESSION/MARIJUANA,False,4176
2017/06/08 04:00:00+00,1518,1518,400 KIRKPATRICK ST,POSSESSION/MARIJUANA,False,4177
2017/06/02 04:00:00+00,1735,1735,0 E  DIVISION ST,ALL OTHER OFFENSES,True,4178
2017/06/08 04:00:00+00,1525,1530,100 BYRNE PL,SIMPLE ASSAULT,False,4179
2017/06/02 04:00:00+00,1700,1700,1700 JAMES ST,CRIMINAL MISCHIEF,True,4180
2017/06/08 04:00:00+00,1551,1551,0 PARK ST,ALL OTHER OFFENSES,False,4181
2017/06/02 04:00:00+00,1803,1803,0 POND ST,POSSESSION/MARIJUANA,False,4182
2017/06/08 04:00:00+00,1630,1630,100 SMITH LN,CRIMINAL MISCHIEF,True,4183
2017/06/02 04:00:00+00,1810,1810,0 LILAC ST,POSSESSION/MARIJUANA,False,4184
2017/06/05 04:00:00+00,2,2,700 VALLEY DR,OFFN AGAINST FAMILY,False,4185
2017/06/08 04:00:00+00,1654,1654,500 TURTLE ST,DRIVING UNDER INFLUENCE,False,4186
2017/06/02 04:00:00+00,1858,1858,100 WAYNE ST,ALL OTHER OFFENSES,False,4187
2017/06/05 04:00:00+00,221,221,400 BUTTERNUT ST,POSSESSION/MARIJUANA,True,4188
2017/06/09 04:00:00+00,1855,1855,1600 BELLEVUE AV,SEX OFFENSES,False,4189
2017/06/08 04:00:00+00,1645,1645,500 WOLCOTT AV,SIMPLE ASSAULT,False,4190
2017/06/02 04:00:00+00,1859,1859,1100 PARK ST,POSSESSION/MARIJUANA,False,4191
2017/06/05 04:00:00+00,224,224,300 STERLING AV,SIMPLE ASSAULT,False,4192
2017/06/09 04:00:00+00,1905,1905,100 PUTNAM ST,ALL OTHER OFFENSES,False,4193
2017/06/09 04:00:00+00,1923,1923,400 S  SALINA ST,POSSESSION/MARIJUANA,True,4194
2017/06/09 04:00:00+00,2018,2018,900 PARK ST,CRIMINAL MISCHIEF,True,4195
2017/06/09 04:00:00+00,2027,2027,300 W  NEWELL ST,POSSESSION/USE DANGEROUS WEAPONS,True,4196
2017/06/09 04:00:00+00,2100,2100,100 N  GEDDES ST,CRIMINAL MISCHIEF,True,4197
2017/06/09 04:00:00+00,2200,2200,100 BALLANTYNE RD,ALL OTHER OFFENSES,True,4198
2017/06/09 04:00:00+00,2307,2307,200 RICH ST,CRIMINAL MISCHIEF,True,4199
2017/06/09 04:00:00+00,2307,2308,1900 S  SALINA ST,SIMPLE ASSAULT,False,4200
2017/06/09 04:00:00+00,1200,2300,100 ARNTS PL,CRIMINAL MISCHIEF,True,4201
2017/06/09 04:00:00+00,2100,2130,2000 E  FAYETTE ST,COERCION,True,4202
2017/06/10 04:00:00+00,27,28,100 LAKEVIEW AV,SIMPLE ASSAULT,False,4203
2017/06/10 04:00:00+00,257,257,2400 LODI ST,DISORDERLY CONDUCT,True,4204
2017/06/10 04:00:00+00,200,300,100 WOODBINE AV,POSSESSION/USE DANGEROUS WEAPONS,True,4205
2017/06/10 04:00:00+00,800,808,300 PROSPECT AV,SIMPLE ASSAULT,False,4206
2017/06/10 04:00:00+00,959,959,3700 S  SALINA ST,SIMPLE ASSAULT,False,4207
2017/06/10 04:00:00+00,1115,1125,100 PENNSYLVANIA AV,SIMPLE ASSAULT,False,4208
2017/06/10 04:00:00+00,200,200,200 KENMORE AV,CRIMINAL MISCHIEF,True,4209
2017/06/10 04:00:00+00,1350,1355,100 DELRAY AV,SIMPLE ASSAULT,False,4210
2017/06/10 04:00:00+00,1530,1544,100 SCHNEIDER ST,SIMPLE ASSAULT,False,4211
2017/06/10 04:00:00+00,2000,2000,400 POND ST,POSSESSION/USE DANGEROUS WEAPONS,True,4212
2017/06/10 04:00:00+00,1701,1701,0 MIDLAND AV,POSSESSION/MARIJUANA,False,4213
2017/06/10 04:00:00+00,1858,1858,300 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,4214
2017/06/10 04:00:00+00,1933,1933,2600 MIDLAND AV,POSSESSION/USE DRUG,False,4215
2017/06/10 04:00:00+00,1938,1938,400 S  GEDDES ST,POSSESSION/USE DRUG,True,4216
2017/06/10 04:00:00+00,2056,2056,1300 BUTTERNUT ST,ALL OTHER OFFENSES,True,4217
2017/06/10 04:00:00+00,2147,2147,1000 W  BELDEN AV,SIMPLE ASSAULT,False,4218
2017/06/10 04:00:00+00,2156,2156,1400 S  SALINA ST,ALL OTHER OFFENSES,False,4219
2017/06/10 04:00:00+00,2235,2235,0 W  BISSELL ST,POSSESSION/MARIJUANA,True,4220
2017/06/10 04:00:00+00,2235,2244,1100 FIRST NORTH ST,SIMPLE ASSAULT,False,4221
2017/06/10 04:00:00+00,2252,2252,0 W  PLEASANT AV,POSSESSION/MARIJUANA,False,4222
2017/06/10 04:00:00+00,2254,2254,300 W  FAYETTE ST,ALL OTHER OFFENSES,True,4223
2017/06/10 04:00:00+00,2258,2258,400 JAMES ST,SIMPLE ASSAULT,False,4224
2017/06/10 04:00:00+00,2345,2357,100 MIDLAND AV,SIMPLE ASSAULT,False,4225
2017/06/10 04:00:00+00,2107,2307,100 LAKEVIEW AV,SIMPLE ASSAULT,False,4226
2017/06/10 04:00:00+00,2323,2323,0 ROWLAND ST,ALL OTHER OFFENSES,True,4227
2017/06/10 04:00:00+00,2340,2340,200 W  FAYETTE ST,ALL OTHER OFFENSES,True,4228
2017/06/10 04:00:00+00,2038,2038,900 N  MCBRIDE ST,CRIMINAL MISCHIEF,True,4229
2017/06/10 04:00:00+00,645,915,100 SMITH LN,CRIMINAL MISCHIEF,True,4230
2017/06/11 04:00:00+00,47,47,500 AVERY AV,POSSESSION/USE DANGEROUS WEAPONS,True,4231
2017/06/11 04:00:00+00,103,103,0 S  CLINTON ST,OFFN AGAINST FAMILY,False,4232
2017/06/11 04:00:00+00,106,106,100 MATHER ST,POSSESSION/USE DANGEROUS WEAPONS,True,4233
2017/06/11 04:00:00+00,129,129,900 S  GEDDES ST,POSSESSION/MARIJUANA,False,4234
2017/06/11 04:00:00+00,130,131,100 STEWART CT,SIMPLE ASSAULT,False,4235
