DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2020/06/09 04:00:00+00,1553,1548,300 POND ST     ,SIMPLE ASSAULT,True,3591
2020/06/09 04:00:00+00,1833,1726,600 SEYMOUR ST     ,SIMPLE ASSAULT,True,3592
2020/06/09 04:00:00+00,1841,1841,500 ASH ST     ,SIMPLE ASSAULT,True,3593
2020/06/09 04:00:00+00,1845,1845,700 SALT SPRINGS RD     ,SIMPLE ASSAULT,True,3594
2020/06/09 04:00:00+00,831,1730,200 LAFAYETTE RD     ,CRIMINAL MISCHIEF,False,3595
2020/06/09 04:00:00+00,2024,2024,200 W  FAYETTE ST     ,POSSESSION/MARIJUANA,False,3596
2020/06/09 04:00:00+00,2027,2027,2800 JAMES ST     ,SIMPLE ASSAULT,True,3597
2020/06/09 04:00:00+00,2143,2143,800 SOUTH AV     ,SIMPLE ASSAULT,True,3598
2020/06/09 04:00:00+00,2214,2214,500 VALLEY DR     ,SIMPLE ASSAULT,True,3599
2020/06/09 04:00:00+00,2228,2228,200 W  NEWELL ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3600
2020/06/25 04:00:00+00,1616,1616,100 HARVARD PL     ,POSSESSION/USE DANGEROUS WEAPONS,True,3601
2020/06/25 04:00:00+00,1654,1654,200 CUMBERLAND PL     ,POSSESSION/USE DANGEROUS WEAPONS,True,3602
2020/06/29 04:00:00+00,2000,2000,300 GREEN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3603
2020/06/25 04:00:00+00,1300,1802,300 BRUCE ST     ,SIMPLE ASSAULT,True,3604
2020/06/25 04:00:00+00,1849,1849,100 ORLANDO AV     ,OFFN AGAINST FAMILY,True,3605
2020/06/25 04:00:00+00,1901,1902,500 WOLF ST     ,SIMPLE ASSAULT,True,3606
2020/06/25 04:00:00+00,1944,1944,200 DANFORTH ST     ,SIMPLE ASSAULT,True,3607
2020/06/25 04:00:00+00,1748,1748,1 DESTINY USA DR,POSSESSION/USE DRUG,True,3608
2020/06/25 04:00:00+00,2135,2135,400 S  BEECH ST     ,OFFN AGAINST FAMILY,True,3609
2020/06/25 04:00:00+00,2345,2345,100 HERBST AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3610
2020/06/25 04:00:00+00,2130,2130,300 STERLING AV     ,CRIMINAL MISCHIEF,False,3611
2020/06/25 04:00:00+00,2330,830,300 LONGMEADOW DR     ,CRIMINAL MISCHIEF,True,3612
2020/06/25 04:00:00+00,1600,1000,700 NORTHCLIFFE RD     ,CRIMINAL MISCHIEF,False,3613
2020/06/26 04:00:00+00,1900,1900,900 BUTTERNUT ST     ,ALL OTHER OFFENSES,True,3614
2020/06/26 04:00:00+00,111,111,2100 E  FAYETTE ST     ,POSSESSION/MARIJUANA,False,3615
2020/06/26 04:00:00+00,137,137,2100 E  FAYETTE ST     ,POSSESSION/MARIJUANA,False,3616
2020/06/26 04:00:00+00,221,221,200 MARTIN LUTHER KING      W ,POSSESSION/MARIJUANA,False,3617
2020/06/26 04:00:00+00,304,304,200 W  CALTHROP AV     ,POSSESSION/MARIJUANA,False,3618
2020/06/26 04:00:00+00,319,320,600 HAMILTON ST     ,SIMPLE ASSAULT,True,3619
2020/06/26 04:00:00+00,438,438,600 N  SALINA ST     ,CRIMINAL MISCHIEF,True,3620
2020/06/26 04:00:00+00,745,830,100 POND LN     ,SIMPLE ASSAULT,True,3621
2020/06/26 04:00:00+00,905,905,200 ROSS PARK   ,SIMPLE ASSAULT,True,3622
2020/06/26 04:00:00+00,1615,1120,1900 JAMES ST     ,OFFN AGAINST FAMILY,True,3623
2020/06/26 04:00:00+00,2230,1100,1900 JAMES ST     ,CRIMINAL MISCHIEF,False,3624
2020/06/26 04:00:00+00,1200,700,400 FABIUS ST     ,CRIMINAL MISCHIEF,False,3625
2020/06/26 04:00:00+00,1318,1326,3600 JAMES ST     ,SIMPLE ASSAULT,True,3626
2020/06/26 04:00:00+00,1300,1300,200 WOODLAWN TER    ,FRAUD,False,3627
2020/06/26 04:00:00+00,1435,1435,100 CLYDE AV     ,SIMPLE ASSAULT,True,3628
2020/06/26 04:00:00+00,1330,1330,100 GLENDALE AV     ,SIMPLE ASSAULT,False,3629
2020/06/26 04:00:00+00,1500,1525,100 ORLANDO AV     ,OFFN AGAINST FAMILY,True,3630
2020/06/26 04:00:00+00,1730,1732,200 GRUMBACH AV     ,SIMPLE ASSAULT,True,3631
2020/06/26 04:00:00+00,2100,930,200 PALMER AV     ,CRIMINAL MISCHIEF,False,3632
2020/06/26 04:00:00+00,1751,1751,2300 E  GENESEE ST     ,SIMPLE ASSAULT,True,3633
2020/06/26 04:00:00+00,2230,2232,100 LYDELL ST     ,CRIMINAL MISCHIEF,True,3634
2020/06/26 04:00:00+00,2235,2240,300 HAWLEY AV     ,CRIMINAL MISCHIEF,True,3635
2020/06/26 04:00:00+00,2330,2350,300 ASHDALE AV     ,CRIMINAL MISCHIEF,True,3636
2020/06/27 04:00:00+00,27,27,200 CROLY ST     ,SIMPLE ASSAULT,True,3637
2020/06/27 04:00:00+00,132,133,1500 VALLEY DR     ,CRIMINAL MISCHIEF,True,3638
2020/06/27 04:00:00+00,135,135,900 LEMOYNE AV     ,CRIMINAL MISCHIEF,True,3639
2020/06/27 04:00:00+00,240,241,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,True,3640
2020/06/27 04:00:00+00,255,259,1000 S  TOWNSEND ST     ,CRIMINAL MISCHIEF,True,3641
2020/06/27 04:00:00+00,406,430,100 DABLON CT     ,POSSESSION/USE DANGEROUS WEAPONS,True,3642
2020/06/27 04:00:00+00,437,437,0 CENTENNIAL DR     ,SIMPLE ASSAULT,True,3643
2020/06/27 04:00:00+00,520,520,3200 S  SALINA ST     ,CRIMINAL MISCHIEF,False,3644
2020/06/27 04:00:00+00,1110,1110,200 KENMORE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3645
2020/06/27 04:00:00+00,1120,1120,400 ASH ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3646
2020/06/27 04:00:00+00,30,30,600 E  DIVISION ST     ,CRIMINAL MISCHIEF,True,3647
2020/06/27 04:00:00+00,1400,1506,400 S  BEECH ST     ,OFFN AGAINST FAMILY,True,3648
2020/06/27 04:00:00+00,900,757,2900 E  GENESEE ST     ,FRAUD,False,3649
2020/06/27 04:00:00+00,1740,1748,400 BURT ST     ,SIMPLE ASSAULT,True,3650
2020/06/27 04:00:00+00,1840,1846,4300 S  SALINA ST     ,SIMPLE ASSAULT,True,3651
2020/07/01 04:00:00+00,2035,2035,1000 E  ADAMS ST     ,SIMPLE ASSAULT,True,3652
2020/06/23 04:00:00+00,843,843,100 HERALD PL     ,CRIMINAL MISCHIEF,False,3653
2020/06/20 04:00:00+00,1605,1606,100 GORDON AV     ,SIMPLE ASSAULT,True,3654
2020/06/27 04:00:00+00,2042,2116,500 W  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3655
2020/06/18 04:00:00+00,1601,1601,300 COOLIDGE AV     ,OFFN AGAINST FAMILY,True,3656
2020/06/27 04:00:00+00,2150,2156,1000 S  TOWNSEND ST     ,SIMPLE ASSAULT,True,3657
2020/07/01 04:00:00+00,2118,2118,200 HERRIMAN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3658
2020/06/29 04:00:00+00,2104,2104,300 ELM ST     ,OFFN AGAINST FAMILY,True,3659
2020/06/20 04:00:00+00,1630,1640,200 HUDSON ST     ,SIMPLE ASSAULT,True,3660
2020/06/23 04:00:00+00,850,850,0 I 690  E        ,CRIMINAL MISCHIEF,False,3661
2020/06/18 04:00:00+00,1608,1608,700 S  CLINTON ST     ,ALL OTHER OFFENSES,False,3662
2020/06/27 04:00:00+00,2200,2215,900 N  SALINA ST     ,SIMPLE ASSAULT,True,3663
2020/07/01 04:00:00+00,2141,2141,100 ASHDALE AV     ,CRIMINAL MISCHIEF,True,3664
2020/06/29 04:00:00+00,2128,2128,100 ELMWOOD AV     ,SIMPLE ASSAULT,False,3665
2020/06/20 04:00:00+00,2200,1200,400 S  WARREN ST     ,CRIMINAL MISCHIEF,False,3666
2020/06/20 04:00:00+00,1704,1704,200 W  CALTHROP AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3667
2020/06/20 04:00:00+00,1825,1825,500 S  CROUSE AV     ,SIMPLE ASSAULT,True,3668
2020/06/20 04:00:00+00,1830,1830,800 SALT SPRINGS RD     ,SIMPLE ASSAULT,True,3669
2020/06/20 04:00:00+00,1914,1914,100 CHAFFEE AVE    ,SIMPLE ASSAULT,True,3670
2020/06/20 04:00:00+00,1700,1923,100 MINERVA ST     ,CRIMINAL MISCHIEF,True,3671
2020/06/20 04:00:00+00,2138,2138,300 BELLEVUE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3672
2020/06/20 04:00:00+00,2345,2346,400 ELLIOTT ST     ,SIMPLE ASSAULT,True,3673
2020/06/21 04:00:00+00,116,119,2800 S  SALINA ST     ,OFFN AGAINST FAMILY,True,3674
2020/06/21 04:00:00+00,148,148,200 ONONDAGA AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3675
2020/06/21 04:00:00+00,210,215,200 WESTMORELAND AV     ,SIMPLE ASSAULT,True,3676
2020/06/21 04:00:00+00,300,312,2400 LODI ST     ,SIMPLE ASSAULT,True,3677
2020/06/21 04:00:00+00,318,445,200 WOLF ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3678
2020/06/21 04:00:00+00,400,400,400 WESTMORELAND AV     ,SIMPLE ASSAULT,True,3679
2020/06/21 04:00:00+00,415,420,200 MAY AV     ,SIMPLE ASSAULT,True,3680
2020/06/21 04:00:00+00,435,438,200 PARK ST     ,SIMPLE ASSAULT,True,3681
2020/06/21 04:00:00+00,921,921,200 SCOVILLE AV     ,OFFN AGAINST FAMILY,True,3682
2020/06/21 04:00:00+00,2100,922,900 MIDLAND AV     ,SIMPLE ASSAULT,True,3683
2020/06/21 04:00:00+00,1107,1107,1500 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,3684
2020/06/21 04:00:00+00,200,1201,200 KELLOGG ST     ,SIMPLE ASSAULT,True,3685
2020/06/21 04:00:00+00,1205,1207,100 MERZ AV     ,SIMPLE ASSAULT,True,3686
2020/06/21 04:00:00+00,1350,1350,300 LEXINGTON AV     ,CRIMINAL MISCHIEF,True,3687
2020/06/21 04:00:00+00,1400,1410,200 POLK ST     ,CRIMINAL MISCHIEF,True,3688
2020/06/21 04:00:00+00,1400,1400,900 HIGHLAND ST     ,SIMPLE ASSAULT,True,3689
2020/06/21 04:00:00+00,1452,1452,1600 N  SALINA ST     ,ALL OTHER OFFENSES,True,3690
2020/06/21 04:00:00+00,1500,1504,100 PAUL AV     ,SIMPLE ASSAULT,True,3691
2020/06/21 04:00:00+00,1530,1530,100 KIDD AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3692
2020/06/21 04:00:00+00,1610,1610,500 DAKIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3693
2020/06/21 04:00:00+00,1634,1638,1200 AVERY AV     ,SIMPLE ASSAULT,True,3694
2020/06/21 04:00:00+00,1702,1659,1500 E  GENESEE ST     ,SIMPLE ASSAULT,True,3695
2020/06/21 04:00:00+00,1709,1714,100 N  GEDDES ST     ,CRIMINAL MISCHIEF,True,3696
2020/06/21 04:00:00+00,1745,1745,1200 S  STATE ST     ,CRIMINAL MISCHIEF,True,3697
2020/06/21 04:00:00+00,1805,1809,300 RICHFIELD AV     ,CRIMINAL MISCHIEF,True,3698
2020/06/21 04:00:00+00,1345,1847,600 BEAR ST     ,CRIMINAL MISCHIEF,True,3699
2020/06/21 04:00:00+00,2034,2035,300 KELLOGG ST     ,SIMPLE ASSAULT,False,3700
2020/06/21 04:00:00+00,2119,2121,500 BELLEVUE AV     ,SIMPLE ASSAULT,True,3701
2020/06/21 04:00:00+00,2203,2213,100 HATCH ST     ,SIMPLE ASSAULT,True,3702
2020/06/21 04:00:00+00,2130,2249,300 GIFFORD ST     ,SIMPLE ASSAULT,True,3703
2020/06/21 04:00:00+00,2252,2252,1400 MIDLAND AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3704
2020/06/21 04:00:00+00,1138,1138,300 PROSPECT AV     ,CRIMINAL MISCHIEF,True,3705
2020/06/21 04:00:00+00,1741,1741,200 N  FRANKLIN ST     ,SIMPLE ASSAULT,True,3706
2020/06/22 04:00:00+00,2330,2330,1700 PARK ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3707
2020/06/22 04:00:00+00,2359,2359,400 ERIE BLVD E ,OFFN AGAINST FAMILY,False,3708
2020/06/22 04:00:00+00,100,101,100 WHITTIER AV     ,SIMPLE ASSAULT,True,3709
2020/06/22 04:00:00+00,158,158,200 CROLY ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3710
2020/06/22 04:00:00+00,316,316,100 LYDELL ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3711
2020/06/22 04:00:00+00,659,659,200 OTISCO ST     ,SIMPLE ASSAULT,True,3712
2020/06/22 04:00:00+00,710,710,200 THURBER ST     ,CRIMINAL MISCHIEF,True,3713
2020/06/18 04:00:00+00,1620,1623,1000 SPRING ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3714
2020/06/29 04:00:00+00,2227,2227,200 DANFORTH ST     ,SIMPLE ASSAULT,True,3715
2020/07/01 04:00:00+00,2230,2300,1400 S  SALINA ST     ,CRIMINAL MISCHIEF,True,3716
2020/06/18 04:00:00+00,1650,1651,100 ASHWORTH PL     ,SIMPLE ASSAULT,True,3717
2020/06/27 04:00:00+00,2236,2237,200 CRESCENT AV     ,SIMPLE ASSAULT,True,3718
2020/06/29 04:00:00+00,2227,2227,800 BUTTERNUT ST     ,SIMPLE ASSAULT,True,3719
2020/06/23 04:00:00+00,950,950,400 S  SALINA ST     ,CRIMINAL MISCHIEF,False,3720
2020/07/01 04:00:00+00,1900,1900,100 ROBINEAU RD     ,CRIMINAL MISCHIEF,False,3721
2020/06/18 04:00:00+00,1722,1722,300 S  WARREN ST     ,ALL OTHER OFFENSES,False,3722
2020/06/18 04:00:00+00,1745,1745,500 GIFFORD ST     ,POSSESSION/MARIJUANA,False,3723
2020/06/18 04:00:00+00,1800,1800,400 CATHERINE ST     ,ALL OTHER OFFENSES,False,3724
2020/06/18 04:00:00+00,2115,2115,100 RICHARDSON AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3725
2020/06/18 04:00:00+00,1109,1109,900 N  SALINA ST     ,ALL OTHER OFFENSES,False,3726
2020/06/18 04:00:00+00,2311,2311,300 W  PLEASANT AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3727
2020/06/18 04:00:00+00,2300,2300,300 RICH ST     ,OFFN AGAINST FAMILY,True,3728
2020/06/19 04:00:00+00,46,46,200 WASHINGTON SQ     ,OFFN AGAINST FAMILY,True,3729
2020/06/19 04:00:00+00,150,154,100 TYLER CT     ,OFFN AGAINST FAMILY,True,3730
2020/06/19 04:00:00+00,326,326,200 RIDER AVE    ,POSSESSION/USE DANGEROUS WEAPONS,True,3731
2020/06/19 04:00:00+00,420,421,300 COURT ST     ,SIMPLE ASSAULT,True,3732
2020/06/19 04:00:00+00,1600,700,100 CROTON TER    ,CRIMINAL MISCHIEF,False,3733
2020/06/19 04:00:00+00,719,719,3500 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3734
2020/06/19 04:00:00+00,2200,930,300 MILDRED AV     ,CRIMINAL MISCHIEF,False,3735
2020/06/19 04:00:00+00,1145,1145,700 POND ST     ,SIMPLE ASSAULT,True,3736
2020/06/19 04:00:00+00,1247,1247,0 BRADFORD CT     ,SIMPLE ASSAULT,True,3737
2020/06/19 04:00:00+00,1300,1300,1000 MIDLAND AV     ,ALL OTHER OFFENSES,True,3738
2020/06/19 04:00:00+00,1430,1430,100 AMY ST     ,ALL OTHER OFFENSES,False,3739
2020/06/19 04:00:00+00,1622,1622,100 DILLAYE AV     ,SIMPLE ASSAULT,True,3740
2020/06/19 04:00:00+00,1620,1620,700 VALLEY DR     ,CRIMINAL MISCHIEF,True,3741
2020/06/19 04:00:00+00,1631,1631,100 S  WARREN ST     ,ALL OTHER OFFENSES,False,3742
2020/06/19 04:00:00+00,1635,1635,100 BARRETT ST     ,ALL OTHER OFFENSES,False,3743
2020/06/19 04:00:00+00,1700,1700,100 S  WARREN ST     ,ALL OTHER OFFENSES,False,3744
2020/06/19 04:00:00+00,1707,1707,100 MERRIMAN AV     ,POSSESSION/MARIJUANA,False,3745
2020/06/19 04:00:00+00,1730,1745,300 APPLE ST     ,OFFN AGAINST FAMILY,True,3746
2020/06/19 04:00:00+00,1927,1927,400 BEATTIE ST     ,SIMPLE ASSAULT,True,3747
2020/06/19 04:00:00+00,1831,1831,100 S  WARREN ST     ,ALL OTHER OFFENSES,False,3748
2020/06/19 04:00:00+00,1944,1944,500 W  BRIGHTON AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3749
2020/06/19 04:00:00+00,2041,2041,1500 LODI ST     ,SIMPLE ASSAULT,True,3750
2020/06/19 04:00:00+00,2132,2132,900 PARK AV     ,OFFN AGAINST FAMILY,False,3751
2020/06/19 04:00:00+00,2022,2022,200 UNION PL     ,OFFN AGAINST FAMILY,False,3752
2020/06/19 04:00:00+00,2200,2208,1000 TALLMAN ST     ,SIMPLE ASSAULT,True,3753
2020/06/19 04:00:00+00,2300,2300,200 CROLY ST     ,OFFN AGAINST FAMILY,False,3754
2020/06/19 04:00:00+00,800,1353,600 W  GENESEE ST     ,UNAUTHORIZED USE MV,True,3755
2020/06/20 04:00:00+00,55,106,100 SMITH LN     ,SIMPLE ASSAULT,True,3756
2020/06/20 04:00:00+00,140,140,1300 SOUTH AV     ,SIMPLE ASSAULT,True,3757
2020/06/20 04:00:00+00,2045,111,200 LINCOLN PARK DR     ,CRIMINAL MISCHIEF,True,3758
2020/06/20 04:00:00+00,311,311,800 E  FAYETTE ST     ,CRIMINAL MISCHIEF,False,3759
2020/06/20 04:00:00+00,340,350,100 TYLER CT     ,OFFN AGAINST FAMILY,True,3760
2020/06/20 04:00:00+00,431,431,100 SPRING ST     ,CRIMINAL MISCHIEF,True,3761
2020/06/20 04:00:00+00,610,610,200 GRUMBACH AV     ,SIMPLE ASSAULT,True,3762
2020/06/20 04:00:00+00,1400,1037,400 RICH ST     ,OFFN AGAINST FAMILY,True,3763
2020/06/20 04:00:00+00,1123,1123,100 W  CORNING AV     ,SIMPLE ASSAULT,True,3764
2020/06/20 04:00:00+00,1330,1405,900 W  LAFAYETTE AV     ,SIMPLE ASSAULT,True,3765
2020/06/20 04:00:00+00,1430,1435,500 ASH ST     ,SIMPLE ASSAULT,True,3766
2020/06/20 04:00:00+00,1525,1525,600 SOUTH AV     ,CRIMINAL MISCHIEF,True,3767
2020/07/01 04:00:00+00,1700,730,100 RIDER AV     ,CRIMINAL MISCHIEF,True,3768
2020/06/27 04:00:00+00,2320,2325,300 W  OSTRANDER AV     ,OFFN AGAINST FAMILY,True,3769
2020/07/02 04:00:00+00,2238,36,500 BELLEVUE AV     ,SIMPLE ASSAULT,True,3770
2020/06/29 04:00:00+00,2336,2336,100 MAURICE AV     ,SIMPLE ASSAULT,True,3771
2020/06/27 04:00:00+00,2337,2337,100 RICHARDSON AV     ,CRIMINAL MISCHIEF,True,3772
2020/07/02 04:00:00+00,105,105,300 W  NEWELL ST     ,SIMPLE ASSAULT,True,3773
2020/06/29 04:00:00+00,2354,2354,1200 S  GEDDES ST     ,OFFN AGAINST FAMILY,False,3774
2020/06/27 04:00:00+00,1130,1730,300 LONGMEADOW DR     ,CRIMINAL MISCHIEF,False,3775
2020/07/02 04:00:00+00,234,241,200 S  FRANKLIN ST     ,CRIMINAL MISCHIEF,True,3776
2020/06/29 04:00:00+00,1919,1930,100 W  GLEN AV     ,ALL OTHER OFFENSES,False,3777
2020/06/28 04:00:00+00,2215,25,800 E  BRIGHTON AV     ,ALL OTHER OFFENSES,True,3778
2020/07/02 04:00:00+00,234,241,200 S  FRANKLIN ST     ,CRIMINAL MISCHIEF,False,3779
2020/07/02 04:00:00+00,234,241,200 S  FRANKLIN ST     ,CRIMINAL MISCHIEF,False,3780
2020/07/02 04:00:00+00,1600,700,100 W  FAYETTE ST     ,CRIMINAL MISCHIEF,False,3781
2020/07/02 04:00:00+00,234,241,200 S  FRANKLIN ST     ,CRIMINAL MISCHIEF,False,3782
2020/07/02 04:00:00+00,1239,1240,1400 COMSTOCK AV     ,SIMPLE ASSAULT,True,3783
2020/07/02 04:00:00+00,300,300,0 PRESIDENTIAL PLZ    ,CRIMINAL MISCHIEF,False,3784
2020/07/02 04:00:00+00,1525,1530,200 DELHI ST     ,CRIMINAL MISCHIEF,True,3785
2020/07/02 04:00:00+00,1650,1655,800 N  SALINA ST     ,CRIMINAL MISCHIEF,True,3786
2020/07/02 04:00:00+00,1640,1641,1000 S  TOWNSEND ST     ,OFFN AGAINST FAMILY,True,3787
2020/07/02 04:00:00+00,1730,1730,0 UNKNOWN INCIDENT        ,SIMPLE ASSAULT,True,3788
2020/07/02 04:00:00+00,1739,1739,800 KIRKPATRICK ST     ,ALL OTHER OFFENSES,True,3789
2020/07/02 04:00:00+00,1730,1821,1300 GRANT BLVD   ,CRIMINAL MISCHIEF,True,3790
2020/07/02 04:00:00+00,1834,1834,100 POND LN     ,CRIMINAL MISCHIEF,True,3791
2020/07/02 04:00:00+00,1846,1846,100 W  BRIGHTON AV     ,POSSESSION/MARIJUANA,False,3792
2020/07/02 04:00:00+00,2200,2200,800 BURNET AV     ,SIMPLE ASSAULT,True,3793
2020/07/02 04:00:00+00,1630,1630,100 MARY ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3794
2020/07/02 04:00:00+00,2226,2226,200 CORTLAND AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3795
2020/07/02 04:00:00+00,2249,2249,100 BLAINE ST     ,OFFN AGAINST FAMILY,True,3796
2020/07/02 04:00:00+00,2340,2343,400 BURDICK AV     ,SIMPLE ASSAULT,True,3797
2020/07/02 04:00:00+00,1655,1655,1600 PARK ST     ,SIMPLE ASSAULT,False,3798
2020/07/03 04:00:00+00,150,154,300 LODI ST     ,SIMPLE ASSAULT,True,3799
2020/07/03 04:00:00+00,344,343,300 BAKER AV     ,POSSESSION/MARIJUANA,True,3800
2020/07/03 04:00:00+00,443,443,300 LEXINGTON AV     ,OFFN AGAINST FAMILY,True,3801
2020/07/03 04:00:00+00,800,1100,100 CLOVER RIDGE DR     ,FRAUD,False,3802
2020/07/03 04:00:00+00,1133,1133,600 S  SALINA ST     ,ALL OTHER OFFENSES,False,3803
2020/07/03 04:00:00+00,800,1547,200 GIFFORD ST     ,FRAUD,False,3804
2020/07/03 04:00:00+00,1230,1230,100 S  WARREN ST     ,ALL OTHER OFFENSES,False,3805
2020/07/03 04:00:00+00,1334,1334,300 KELLOGG ST     ,ALL OTHER OFFENSES,True,3806
2020/07/03 04:00:00+00,1700,1300,100 E  COLVIN ST     ,CRIMINAL MISCHIEF,False,3807
2020/07/03 04:00:00+00,1030,1030,1400 S  SALINA ST     ,SIMPLE ASSAULT,True,3808
2020/07/03 04:00:00+00,1632,1700,2000 E  FAYETTE ST     ,ALL OTHER OFFENSES,True,3809
2020/07/03 04:00:00+00,1633,1633,100 CRESCENT AVE    ,POSSESSION/USE DANGEROUS WEAPONS,True,3810
2020/07/03 04:00:00+00,1200,1753,400 GRIFFITHS ST     ,SIMPLE ASSAULT,True,3811
2020/07/03 04:00:00+00,51,51,1100 FIRST NORTH ST     ,CRIMINAL MISCHIEF,True,3812
2020/07/03 04:00:00+00,2000,2034,100 W  OSTRANDER AV     ,CRIMINAL MISCHIEF,True,3813
2020/07/03 04:00:00+00,2012,2012,1000 W  GENESEE ST     ,SIMPLE ASSAULT,True,3814
2020/07/03 04:00:00+00,2035,2035,100 DEWEY AV     ,OFFN AGAINST FAMILY,True,3815
2020/07/03 04:00:00+00,2134,2134,100 HOLDEN ST     ,SIMPLE ASSAULT,True,3816
2020/07/03 04:00:00+00,2120,2130,200 HIGHLAND ST     ,SIMPLE ASSAULT,True,3817
2020/07/03 04:00:00+00,2155,2156,1200 ERIE BLVD E ,SIMPLE ASSAULT,False,3818
2020/07/03 04:00:00+00,2158,2158,200 LAKEVIEW AV     ,SIMPLE ASSAULT,True,3819
2020/06/28 04:00:00+00,50,56,500 S  CLINTON ST     ,OFFN AGAINST FAMILY,True,3820
2020/06/28 04:00:00+00,105,105,200 W  OSTRANDER AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3821
2020/06/28 04:00:00+00,158,158,400 WYOMING ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,3822
2020/06/28 04:00:00+00,200,207,200 CANNON ST     ,OFFN AGAINST FAMILY,True,3823
2020/06/28 04:00:00+00,232,232,3000 MIDLAND AV     ,CRIMINAL MISCHIEF,True,3824
2020/06/28 04:00:00+00,338,338,200 ONONDAGA AV     ,DRIVING UNDER INFLUENCE,True,3825
2020/06/30 04:00:00+00,1000,0,500 S  SALINA ST     ,SIMPLE ASSAULT,True,3826
2020/06/28 04:00:00+00,1004,1004,900 HIAWATHA BLVD W ,ALL OTHER OFFENSES,True,3827
2020/06/30 04:00:00+00,38,38,300 ONONDAGA AV     ,POSSESSION/MARIJUANA,True,3828
2020/06/28 04:00:00+00,1256,1256,600 W  ONONDAGA ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3829
2020/06/30 04:00:00+00,146,305,500 ONONDAGA AV     ,CRIMINAL MISCHIEF,True,3830
2020/06/28 04:00:00+00,1300,1400,100 CUMMINGS AV     ,CRIMINAL MISCHIEF,True,3831
2020/06/30 04:00:00+00,330,330,700 LODI ST     ,SIMPLE ASSAULT,True,3832
2020/06/28 04:00:00+00,1346,1346,100 N  GEDDES ST     ,CRIMINAL MISCHIEF,True,3833
2020/06/30 04:00:00+00,645,758,1000 S  TOWNSEND ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3834
2020/06/28 04:00:00+00,1551,1551,100 W  CALTHROP AV     ,SIMPLE ASSAULT,True,3835
2020/06/28 04:00:00+00,1601,1601,700 IRVING AV     ,CRIMINAL MISCHIEF,True,3836
2020/06/28 04:00:00+00,2300,1731,500 S  CLINTON ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3837
2020/06/28 04:00:00+00,1901,1901,1300 JAMES ST     ,ALL OTHER OFFENSES,False,3838
2020/06/28 04:00:00+00,2138,2139,2200 E  GENESEE ST     ,OFFN AGAINST FAMILY,True,3839
2020/06/28 04:00:00+00,2211,2211,500 ULSTER ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3840
2020/06/28 04:00:00+00,2311,2311,300 W  OSTRANDER AV     ,SIMPLE ASSAULT,True,3841
2020/06/28 04:00:00+00,2130,2130,1400 SOUTH AV     ,CRIMINAL MISCHIEF,True,3842
2020/06/28 04:00:00+00,2100,2100,100 BLAINE ST     ,CRIMINAL MISCHIEF,True,3843
2020/06/28 04:00:00+00,400,400,0 BRATTLE RD     ,OFFN AGAINST FAMILY,False,3844
2020/06/29 04:00:00+00,19,19,500 W  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3845
2020/06/29 04:00:00+00,26,26,100 W  BEARD AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3846
2020/06/29 04:00:00+00,40,40,800 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,3847
2020/06/29 04:00:00+00,112,112,2000 E  GENESEE ST     ,SIMPLE ASSAULT,True,3848
2020/06/29 04:00:00+00,118,120,100 CLYDE AV     ,SIMPLE ASSAULT,True,3849
