DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2021/05/17 04:00:00+00,1500,1500,500 S  STATE ST     ,OFFN AGAINST FAMILY,False,3187
2021/05/17 04:00:00+00,1200,1200,100 ROBERT DR     ,FRAUD,False,3188
2021/05/18 04:00:00+00,2325,2330,2700 MIDLAND AV     ,SIMPLE ASSAULT,True,3189
2021/05/18 04:00:00+00,18,18,1400 SOUTH AV     ,SIMPLE ASSAULT,True,3190
2021/05/18 04:00:00+00,24,24,100 RICHARDSON        ,OFFN AGAINST FAMILY,True,3191
2021/05/18 04:00:00+00,120,125,1400 BELLEVUE        ,CRIMINAL MISCHIEF,True,3192
2021/05/18 04:00:00+00,745,800,300 SEYMOUR ST     ,SIMPLE ASSAULT,True,3193
2021/05/18 04:00:00+00,906,906,200 NORTH        ,SIMPLE ASSAULT,True,3194
2021/05/18 04:00:00+00,1045,1059,200 RIGI        ,SIMPLE ASSAULT,True,3195
2021/05/18 04:00:00+00,1332,1211,400 CRADDOCK ST     ,OFFN AGAINST FAMILY,True,3196
2021/05/18 04:00:00+00,1430,1430,200 HAMILTON ST     ,POSSESSION/USE DRUG,True,3197
2021/05/18 04:00:00+00,900,930,100 RICHMOND AV     ,CRIMINAL MISCHIEF,True,3198
2021/05/18 04:00:00+00,1504,1504,300 GIFFORD ST     ,UNAUTHORIZED USE MV,False,3199
2021/05/18 04:00:00+00,1515,1520,300 PINE ST     ,CRIMINAL MISCHIEF,True,3200
2021/06/09 04:00:00+00,2230,500,800 N  MCBRIDE ST     ,CRIMINAL MISCHIEF,True,3201
2021/06/07 04:00:00+00,1200,1313,200 HUBBELL AV     ,SIMPLE ASSAULT,False,3202
2021/06/09 04:00:00+00,1455,1455,2000 E  FAYETTE ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3203
2021/06/09 04:00:00+00,1520,1524,300 COOLIDGE        ,OFFN AGAINST FAMILY,True,3204
2021/06/07 04:00:00+00,1440,1442,200 LAFAYETTE RD     ,SIMPLE ASSAULT,True,3205
2021/06/09 04:00:00+00,1545,1547,300 PROSPECT        ,CRIMINAL MISCHIEF,True,3206
2021/06/07 04:00:00+00,1440,1440,100 NEUTRAL CT     ,SIMPLE ASSAULT,True,3207
2021/06/09 04:00:00+00,1616,1616,100 BISHOP AV     ,CRIMINAL MISCHIEF,True,3208
2021/06/07 04:00:00+00,1248,1601,500 ELM ST     ,SIMPLE ASSAULT,True,3209
2021/06/09 04:00:00+00,1527,1527,1800 LODI ST     ,CRIMINAL MISCHIEF,True,3210
2021/06/07 04:00:00+00,200,1625,100 KENMORE AV     ,CRIMINAL MISCHIEF,True,3211
2021/06/09 04:00:00+00,1633,1633,500 S  CROUSE AV     ,SIMPLE ASSAULT,True,3212
2021/06/07 04:00:00+00,1630,1701,100 HUDSON ST     ,OFFN AGAINST FAMILY,True,3213
2021/06/09 04:00:00+00,1708,1708,300 N  MIDLER        ,ALL OTHER OFFENSES,True,3214
2021/06/07 04:00:00+00,1830,1832,400 CARBON ST     ,SIMPLE ASSAULT,True,3215
2021/06/09 04:00:00+00,1735,1735,1200 TEALL AV     ,SIMPLE ASSAULT,True,3216
2021/06/07 04:00:00+00,1930,1930,1300 S  STATE ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3217
2021/06/09 04:00:00+00,1809,1809,3000 MIDLAND        ,SIMPLE ASSAULT,True,3218
2021/06/19 04:00:00+00,2126,2126,0 HAWLEY        ,OFFN AGAINST FAMILY,False,3219
2021/06/07 04:00:00+00,2020,2023,500 HARRISON ST     ,CRIMINAL MISCHIEF,True,3220
2021/06/09 04:00:00+00,1857,1857,500 STATE FAIR BLVD   ,SIMPLE ASSAULT,True,3221
2021/06/19 04:00:00+00,2050,2053,3000 ERIE BLVD E ,SIMPLE ASSAULT,True,3222
2021/06/07 04:00:00+00,2025,2030,200 W  LAFAYETTE AV     ,SIMPLE ASSAULT,True,3223
2021/06/09 04:00:00+00,2013,2013,500 BUTTERNUT ST     ,OFFN AGAINST FAMILY,True,3224
2021/06/13 04:00:00+00,1208,1208,400 CARBON ST     ,SIMPLE ASSAULT,True,3225
2021/06/19 04:00:00+00,2135,2139,1400 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,3226
2021/06/07 04:00:00+00,2147,2147,900 S  MCBRIDE ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3227
2021/06/09 04:00:00+00,2109,2109,400 W  FAYETTE ST     ,SIMPLE ASSAULT,True,3228
2021/06/17 04:00:00+00,1030,1030,100 VINCENT ST     ,SIMPLE ASSAULT,True,3229
2021/06/13 04:00:00+00,1300,1300,400 SHUART AVE    ,ALL OTHER OFFENSES,False,3230
2021/06/19 04:00:00+00,2146,2146,900 MILTON        ,CRIMINAL MISCHIEF,True,3231
2021/06/15 04:00:00+00,1755,1755,100 PARKSIDE AV     ,SIMPLE ASSAULT,True,3232
2021/06/07 04:00:00+00,2205,2205,100 VALLEY VIEW DR     ,ALL OTHER OFFENSES,False,3233
2021/06/09 04:00:00+00,2150,2150,1800 W  FAYETTE ST     ,SIMPLE ASSAULT,True,3234
2021/06/17 04:00:00+00,1730,1730,400 MERRIMAN AVE    ,ALL OTHER OFFENSES,False,3235
2021/06/11 04:00:00+00,301,302,100 MATHER ST     ,SIMPLE ASSAULT,True,3236
2021/06/13 04:00:00+00,1345,1345,4100 S  SALINA ST     ,OFFN AGAINST FAMILY,True,3237
2021/06/19 04:00:00+00,2211,2211,0 WOOD        ,OFFN AGAINST FAMILY,False,3238
2021/06/15 04:00:00+00,833,1833,600 WINTON ST     ,SIMPLE ASSAULT,True,3239
2021/06/07 04:00:00+00,2200,2200,500 CORTLAND AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3240
2021/06/09 04:00:00+00,2300,2303,1300 BURNET        ,SIMPLE ASSAULT,True,3241
2021/06/17 04:00:00+00,1755,1802,1600 E  ERIE BLVD   ,OFFN AGAINST FAMILY,True,3242
2021/06/11 04:00:00+00,520,520,300 CURTIS ST     ,SIMPLE ASSAULT,True,3243
2021/06/13 04:00:00+00,1530,1537,200 E  SENECA TPKE   ,SIMPLE ASSAULT,True,3244
2021/06/19 04:00:00+00,2217,2217,1100 E  GENESEE ST     ,DRIVING UNDER INFLUENCE,True,3245
2021/06/15 04:00:00+00,1600,1630,100 MERRIMAN        ,SIMPLE ASSAULT,True,3246
2021/06/15 04:00:00+00,1904,1904,0 WALSH CIR    ,SIMPLE ASSAULT,True,3247
2021/06/15 04:00:00+00,1930,1930,300 LYNCH AV     ,OFFN AGAINST FAMILY,True,3248
2021/06/15 04:00:00+00,2006,2006,1500 BELLEVUE        ,POSSESSION/USE DANGEROUS WEAPONS,True,3249
2021/06/15 04:00:00+00,900,2203,400 BISHOP AV     ,SIMPLE ASSAULT,True,3250
2021/06/15 04:00:00+00,2250,2255,100 LYNWOOD        ,OFFN AGAINST FAMILY,True,3251
2021/06/15 04:00:00+00,2021,2300,600 W  BRIGHTON        ,SIMPLE ASSAULT,True,3252
2021/06/15 04:00:00+00,1400,1730,100 LAKEVIEW AV     ,CRIMINAL MISCHIEF,True,3253
2021/06/15 04:00:00+00,0,800,900 S  MCBRIDE ST     ,CRIMINAL MISCHIEF,False,3254
2021/06/16 04:00:00+00,2250,100,4600 S  SALINA ST     ,CRIMINAL MISCHIEF,True,3255
2021/06/16 04:00:00+00,217,217,500 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,3256
2021/06/16 04:00:00+00,237,237,100 FERNWOOD        ,OFFN AGAINST FAMILY,False,3257
2021/06/16 04:00:00+00,230,420,200 SENECA DR     ,CRIMINAL MISCHIEF,True,3258
2021/06/16 04:00:00+00,839,841,0 CENTENNIAL DR     ,SIMPLE ASSAULT,True,3259
2021/06/16 04:00:00+00,1,912,300 HUDSON ST     ,SIMPLE ASSAULT,True,3260
2021/06/16 04:00:00+00,955,955,100 WIMAN AV     ,SIMPLE ASSAULT,True,3261
2021/06/16 04:00:00+00,1255,1255,200 FURMAN ST     ,OFFN AGAINST FAMILY,True,3262
2021/06/16 04:00:00+00,1349,1349,200 N  STATE ST     ,ALL OTHER OFFENSES,True,3263
2021/06/16 04:00:00+00,1423,1423,1800 COURT ST     ,SIMPLE ASSAULT,True,3264
2021/06/16 04:00:00+00,1528,1528,500 S  STATE ST     ,ALL OTHER OFFENSES,False,3265
2021/06/16 04:00:00+00,1610,1629,200 W  KENNEDY ST     ,OFFN AGAINST FAMILY,True,3266
2021/06/16 04:00:00+00,1716,1716,500 OTISCO ST     ,POSSESSION/USE DRUG,False,3267
2021/06/16 04:00:00+00,1716,1716,200 N  STATE ST     ,ALL OTHER OFFENSES,True,3268
2021/06/16 04:00:00+00,1756,1756,800 CARBON ST     ,SIMPLE ASSAULT,True,3269
2021/06/16 04:00:00+00,1754,1754,600 S  WILBUR        ,CRIMINAL MISCHIEF,True,3270
2021/06/16 04:00:00+00,1857,1857,400 JAMES ST     ,ALL OTHER OFFENSES,True,3271
2021/06/16 04:00:00+00,1907,1907,100 N  TOWNSEND ST     ,OFFN AGAINST FAMILY,True,3272
2021/06/16 04:00:00+00,2020,2028,300 GERTRUDE ST     ,CRIMINAL MISCHIEF,True,3273
2021/06/16 04:00:00+00,2155,2125,800 AVERY AV     ,SIMPLE ASSAULT,True,3274
2021/06/16 04:00:00+00,2237,2237,100 KINNE ST     ,SIMPLE ASSAULT,True,3275
2021/06/16 04:00:00+00,2320,2322,100 NORWOOD        ,CRIMINAL MISCHIEF,True,3276
2021/06/16 04:00:00+00,1523,1523,1000 CANAL ST     ,FRAUD,False,3277
2021/06/16 04:00:00+00,2000,2000,2800 S  SALINA ST     ,SIMPLE ASSAULT,True,3278
2021/06/17 04:00:00+00,0,0,2700 JAMES ST     ,CRIMINAL MISCHIEF,True,3279
2021/06/17 04:00:00+00,450,453,200 LAFAYETTE RD     ,SIMPLE ASSAULT,True,3280
2021/06/17 04:00:00+00,550,550,100 DICKERSON ST     ,SIMPLE ASSAULT,True,3281
2021/06/17 04:00:00+00,640,640,300 N  BEECH ST     ,POSSESSION/USE DRUG,False,3282
2021/06/17 04:00:00+00,835,835,800 N  SALINA ST     ,POSSESSION/USE DRUG,False,3283
2021/06/17 04:00:00+00,920,920,300 HOPE AV     ,SIMPLE ASSAULT,True,3284
2021/06/17 04:00:00+00,920,923,400 ASH ST     ,CRIMINAL MISCHIEF,True,3285
2021/06/17 04:00:00+00,900,949,100 JOSEPHINE ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3286
2021/06/17 04:00:00+00,955,955,300 SUNSET        ,OFFN AGAINST FAMILY,False,3287
2021/06/17 04:00:00+00,1054,1054,500 S  STATE ST     ,ALL OTHER OFFENSES,False,3288
2021/06/17 04:00:00+00,1117,1117,4100 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3289
2021/06/17 04:00:00+00,1406,1406,300 HUDSON ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3290
2021/06/17 04:00:00+00,1411,1411,100 GREENLAND DR     ,SIMPLE ASSAULT,True,3291
2021/06/17 04:00:00+00,1534,1534,1900 E  FAYETTE ST     ,SIMPLE ASSAULT,True,3292
2021/06/17 04:00:00+00,1646,1646,800 E  WILLOW ST     ,SIMPLE ASSAULT,True,3293
2021/06/07 04:00:00+00,2237,2237,700 JAMES ST   NW,CRIMINAL MISCHIEF,True,3294
2021/06/19 04:00:00+00,2232,2232,300 MIDLAND AV     ,CRIMINAL MISCHIEF,True,3295
2021/06/09 04:00:00+00,1545,2315,1 DESTINY USA DR,CRIMINAL MISCHIEF,True,3296
2021/06/11 04:00:00+00,700,712,300 W  NEWELL ST     ,SIMPLE ASSAULT,True,3297
2021/06/17 04:00:00+00,1810,1815,1500 GRANT BLVD   ,SIMPLE ASSAULT,True,3298
2021/06/07 04:00:00+00,2314,2314,2100 SOUTH        ,CRIMINAL MISCHIEF,True,3299
2021/06/19 04:00:00+00,2330,2334,100 LINCOLN        ,OFFN AGAINST FAMILY,True,3300
2021/06/09 04:00:00+00,1700,2000,500 TENNYSON AV     ,CRIMINAL MISCHIEF,True,3301
2021/06/11 04:00:00+00,1949,1030,100 BERKSHIRE AV     ,FRAUD,False,3302
2021/06/17 04:00:00+00,1820,1825,500 SEYMOUR ST     ,SIMPLE ASSAULT,True,3303
2021/06/07 04:00:00+00,2331,2331,200 ELK ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3304
2021/06/07 04:00:00+00,2200,2200,600 E  DIVISION ST     ,CRIMINAL MISCHIEF,True,3305
2021/06/07 04:00:00+00,1500,1500,800 W  BELDEN        ,OFFN AGAINST FAMILY,True,3306
2021/06/07 04:00:00+00,1500,1500,500 S  STATE ST     ,OFFN AGAINST FAMILY,False,3307
2021/06/08 04:00:00+00,8,8,400 BLOCK OF STERLING AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3308
2021/06/08 04:00:00+00,200,218,100 GRIFFITHS ST     ,OFFN AGAINST FAMILY,True,3309
2021/06/08 04:00:00+00,200,200,900 JAMES ST     ,CRIMINAL MISCHIEF,False,3310
2021/06/08 04:00:00+00,830,830,100 MARTIN LUTHER KING      W ,SIMPLE ASSAULT,True,3311
2021/06/08 04:00:00+00,2200,840,300 CLAIRMONTE AV     ,CRIMINAL MISCHIEF,True,3312
2021/06/08 04:00:00+00,1134,1134,100 BISHOP        ,OFFN AGAINST FAMILY,True,3313
2021/06/08 04:00:00+00,1100,1100,100 W  OSTRANDER AV     ,ALL OTHER OFFENSES,False,3314
2021/06/08 04:00:00+00,1230,1230,100 WYOMING ST     ,CRIMINAL MISCHIEF,True,3315
2021/06/08 04:00:00+00,1300,1300,1500 MIDLAND AV     ,ALL OTHER OFFENSES,True,3316
2021/06/08 04:00:00+00,1350,1350,300 GIFFORD ST     ,POSSESSION/USE DRUG,False,3317
2021/06/08 04:00:00+00,1404,1404,200 W  OSTRANDER AV     ,SIMPLE ASSAULT,True,3318
2021/06/08 04:00:00+00,1416,1416,100 HALL AV     ,SIMPLE ASSAULT,True,3319
2021/06/08 04:00:00+00,1450,1459,200 HERRIMAN ST     ,SIMPLE ASSAULT,True,3320
2021/06/08 04:00:00+00,1653,1653,3300 JAMES ST     ,CRIMINAL MISCHIEF,True,3321
2021/06/08 04:00:00+00,630,1734,100 ELDORADO ST     ,CRIMINAL MISCHIEF,True,3322
2021/06/08 04:00:00+00,2312,2312,2000 MIDLAND AV     ,SIMPLE ASSAULT,True,3323
2021/06/08 04:00:00+00,100,200,100 NIVEN ST     ,CRIMINAL MISCHIEF,False,3324
2021/06/08 04:00:00+00,1630,1630,3100 JAMES ST     ,CRIMINAL MISCHIEF,True,3325
2021/06/08 04:00:00+00,1600,1600,100 EDTIM RD     ,ALL OTHER OFFENSES,False,3326
2021/06/08 04:00:00+00,1500,1500,500 S  STATE ST     ,OFFN AGAINST FAMILY,False,3327
2021/06/09 04:00:00+00,0,2,100 S  CARBON ST     ,OFFN AGAINST FAMILY,True,3328
2021/06/09 04:00:00+00,102,102,400 JAMES ST     ,SIMPLE ASSAULT,True,3329
2021/06/09 04:00:00+00,300,300,500 S  CLINTON ST     ,CRIMINAL MISCHIEF,True,3330
2021/06/09 04:00:00+00,855,859,300 W  NEWELL ST     ,CRIMINAL MISCHIEF,True,3331
2021/06/09 04:00:00+00,1040,1045,100 EASTVIEW AV     ,SIMPLE ASSAULT,True,3332
2021/06/09 04:00:00+00,1120,1122,100 MCKINLEY AV     ,SIMPLE ASSAULT,True,3333
2021/06/09 04:00:00+00,1145,1147,300 PROSPECT        ,CRIMINAL MISCHIEF,True,3334
2021/06/09 04:00:00+00,1150,1150,100 GIMINSKI DR     ,CRIMINAL MISCHIEF,True,3335
2021/06/09 04:00:00+00,1401,1401,300 E  ONONDAGA ST     ,DRIVING UNDER INFLUENCE,True,3336
2021/06/09 04:00:00+00,1415,1421,2000 E  FAYETTE ST     ,OFFN AGAINST FAMILY,True,3337
2021/06/09 04:00:00+00,1436,1436,400 N  FRANKLIN ST     ,ALL OTHER OFFENSES,True,3338
2021/06/13 04:00:00+00,1515,1515,100 SHONNARD ST     ,CRIMINAL MISCHIEF,False,3339
2021/06/09 04:00:00+00,900,900,200 W  SENECA TPKE   ,SIMPLE ASSAULT,True,3340
2021/06/19 04:00:00+00,2349,2349,1100 ERIE BLVD W ,SIMPLE ASSAULT,True,3341
2021/06/17 04:00:00+00,1954,1954,700 W  COLVIN ST     ,OFFN AGAINST FAMILY,True,3342
2021/06/11 04:00:00+00,1112,1112,3600 MIDLAND        ,OFFN AGAINST FAMILY,True,3343
2021/06/13 04:00:00+00,1330,1630,500 OSTROM AV     ,CRIMINAL MISCHIEF,True,3344
2021/06/09 04:00:00+00,1600,1600,200 THURBER ST     ,SIMPLE ASSAULT,True,3345
2021/06/19 04:00:00+00,1115,1115,900 HIAWATHA BLVD   ,CRIMINAL MISCHIEF,True,3346
2021/06/17 04:00:00+00,2016,2016,100 SMITH LN     ,SIMPLE ASSAULT,True,3347
2021/06/11 04:00:00+00,1300,1300,300 PALMER AV     ,SIMPLE ASSAULT,True,3348
2021/06/13 04:00:00+00,1820,1824,200 VILLAGE DR     ,SIMPLE ASSAULT,True,3349
2021/06/10 04:00:00+00,25,158,100 BRIGGS ST     ,SIMPLE ASSAULT,True,3350
2021/06/19 04:00:00+00,2355,2355,600 DARLINGTON RD     ,SIMPLE ASSAULT,True,3351
2021/06/17 04:00:00+00,2014,2014,100 VINCENT ST     ,SIMPLE ASSAULT,True,3352
2021/06/11 04:00:00+00,1427,1427,500 DELAWARE ST     ,SIMPLE ASSAULT,False,3353
2021/06/13 04:00:00+00,2006,2006,200 CRIPPEN        ,ALL OTHER OFFENSES,True,3354
2021/06/10 04:00:00+00,0,0,200 LAFAYETTE RD     ,OFFN AGAINST FAMILY,True,3355
2021/06/19 04:00:00+00,653,653,200 MERRILL ST     ,CRIMINAL MISCHIEF,False,3356
2021/06/17 04:00:00+00,2310,2320,1000 IVY RIDGE RD     ,SIMPLE ASSAULT,True,3357
2021/06/11 04:00:00+00,1500,1530,600 SOUTH AVE    ,POSSESSION/USE DRUG,True,3358
2021/06/13 04:00:00+00,2030,2036,100 BROOKLEA PL     ,CRIMINAL MISCHIEF,True,3359
2021/06/10 04:00:00+00,119,119,1000 S  GEDDES ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3360
2021/06/20 04:00:00+00,1,1,300 CHEMUNG ST     ,SIMPLE ASSAULT,True,3361
2021/06/20 04:00:00+00,110,110,900 N  MCBRIDE ST     ,CRIMINAL MISCHIEF,True,3362
2021/06/17 04:00:00+00,2339,2339,1000 IVY RIDGE RD     ,SIMPLE ASSAULT,True,3363
2021/06/20 04:00:00+00,313,313,500 RENWICK AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3364
2021/06/13 04:00:00+00,2135,2139,1600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,3365
2021/06/10 04:00:00+00,130,505,600 BUTTERNUT ST     ,CRIMINAL MISCHIEF,True,3366
2021/06/20 04:00:00+00,340,345,200 SEELEY RD     ,SIMPLE ASSAULT,True,3367
2021/06/17 04:00:00+00,900,1800,1000 TEALL AVE    ,CRIMINAL MISCHIEF,False,3368
2021/06/11 04:00:00+00,1606,1606,700 IRVING        ,ALL OTHER OFFENSES,True,3369
2021/06/10 04:00:00+00,730,730,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,True,3370
2021/06/20 04:00:00+00,1100,810,2800 S  SALINA ST     ,SIMPLE ASSAULT,True,3371
2021/06/13 04:00:00+00,2205,2208,100 HATCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3372
2021/06/11 04:00:00+00,1635,1641,300 GREEN SQ     ,SIMPLE ASSAULT,True,3373
2021/06/17 04:00:00+00,2200,200,100 SABINE ST     ,CRIMINAL MISCHIEF,False,3374
2021/06/10 04:00:00+00,300,300,100 KNAUL ST     ,FORGERY/COUNTERFEIT,True,3375
2021/06/20 04:00:00+00,908,908,300 TULLY ST     ,SIMPLE ASSAULT,True,3376
2021/06/13 04:00:00+00,2300,2308,900 WADSWORTH ST     ,SIMPLE ASSAULT,True,3377
2021/06/11 04:00:00+00,1649,1649,1100 SOUTH AV     ,CRIMINAL MISCHIEF,True,3378
2021/06/18 04:00:00+00,2345,7,400 CLOVER RIDGE DR     ,SIMPLE ASSAULT,True,3379
2021/06/10 04:00:00+00,900,900,2200 ONONDAGA CREEK BLVD   ,SIMPLE ASSAULT,True,3380
2021/06/20 04:00:00+00,909,909,300 BROAD ST     ,SIMPLE ASSAULT,True,3381
2021/06/13 04:00:00+00,2329,2330,200 ESSEX ST     ,SIMPLE ASSAULT,True,3382
2021/06/11 04:00:00+00,1434,1434,100 HOLLAND ST     ,SIMPLE ASSAULT,True,3383
2021/06/18 04:00:00+00,2350,11,1100 N  STATE ST     ,CRIMINAL MISCHIEF,True,3384
2021/06/10 04:00:00+00,2300,1041,300 BURDICK        ,SIMPLE ASSAULT,True,3385
2021/06/20 04:00:00+00,1320,1321,1100 N  STATE ST     ,SIMPLE ASSAULT,True,3386
2021/06/13 04:00:00+00,400,1725,100 POLK ST     ,CRIMINAL MISCHIEF,False,3387
2021/06/11 04:00:00+00,1900,1900,100 WASHINGTON SQ     ,CRIMINAL MISCHIEF,True,3388
2021/06/18 04:00:00+00,22,26,3000 GRANT BLVD   ,OFFN AGAINST FAMILY,True,3389
2021/06/10 04:00:00+00,1145,1145,100 DAVIS ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3390
2021/06/20 04:00:00+00,1420,1424,200 S  SALINA ST     ,SIMPLE ASSAULT,True,3391
2021/06/14 04:00:00+00,4,4,600 WESTMORELAND AVE    ,SIMPLE ASSAULT,False,3392
2021/06/11 04:00:00+00,2012,2012,100 N  GEDDES ST     ,SIMPLE ASSAULT,True,3393
2021/06/18 04:00:00+00,0,1056,700 LEMOYNE AV     ,CRIMINAL MISCHIEF,True,3394
2021/06/10 04:00:00+00,1150,1154,4200 S  SALINA ST     ,SIMPLE ASSAULT,True,3395
2021/06/20 04:00:00+00,1455,1459,900 MIDLAND AV     ,SIMPLE ASSAULT,True,3396
2021/06/14 04:00:00+00,21,21,2600 MIDLAND AV     ,SIMPLE ASSAULT,True,3397
2021/06/11 04:00:00+00,2300,2015,200 GERE        ,SIMPLE ASSAULT,True,3398
2021/06/18 04:00:00+00,1236,1236,900 E  WILLOW ST     ,SIMPLE ASSAULT,False,3399
2021/06/10 04:00:00+00,1157,1310,1900 W  GENESEE ST     ,ALL OTHER OFFENSES,False,3400
2021/06/20 04:00:00+00,1514,1514,100 MAGNOLIA ST     ,SIMPLE ASSAULT,True,3401
2021/06/14 04:00:00+00,22,22,200 CORTLAND AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,3402
2021/06/11 04:00:00+00,2038,2038,400 HARTSON ST     ,SIMPLE ASSAULT,True,3403
2021/06/18 04:00:00+00,1415,1430,200 BURDICK        ,SIMPLE ASSAULT,True,3404
2021/06/10 04:00:00+00,1249,1249,2300 GRANT BLVD   ,SIMPLE ASSAULT,True,3405
2021/06/20 04:00:00+00,1645,1649,100 HUDSON ST     ,SIMPLE ASSAULT,True,3406
2021/06/14 04:00:00+00,36,36,1100 TEALL AV     ,SIMPLE ASSAULT,True,3407
2021/06/11 04:00:00+00,2352,2352,2200 PARK ST     ,DRIVING UNDER INFLUENCE,True,3408
2021/06/18 04:00:00+00,1500,1615,500 WYOMING ST     ,SIMPLE ASSAULT,True,3409
2021/06/10 04:00:00+00,1400,1400,200 SHONNARD ST     ,SIMPLE ASSAULT,True,3410
2021/06/20 04:00:00+00,2158,2158,1500 E  GENESEE ST     ,SIMPLE ASSAULT,True,3411
2021/06/14 04:00:00+00,30,38,400 CARBON ST     ,OFFN AGAINST FAMILY,True,3412
2021/06/11 04:00:00+00,2358,2358,400 TEMPLE ST     ,CRIMINAL MISCHIEF,True,3413
2021/06/18 04:00:00+00,1603,1603,200 E  COLVIN ST     ,FRAUD,False,3414
2021/06/10 04:00:00+00,1447,1447,2100 E  FAYETTE ST     ,OFFN AGAINST FAMILY,True,3415
2021/06/20 04:00:00+00,2200,1100,100 NIVEN ST     ,CRIMINAL MISCHIEF,False,3416
2021/06/14 04:00:00+00,100,118,100 HOLLAND ST     ,SIMPLE ASSAULT,True,3417
2021/06/11 04:00:00+00,2358,2358,200 HOEFLER ST     ,CRIMINAL MISCHIEF,True,3418
2021/06/18 04:00:00+00,1540,1540,1100 GRANT BLVD   ,SIMPLE ASSAULT,True,3419
2021/06/10 04:00:00+00,1630,1500,500 S  CROUSE AV     ,SIMPLE ASSAULT,True,3420
2021/06/10 04:00:00+00,1539,1539,200 LAFAYETTE RD     ,FRAUD,False,3421
2021/06/10 04:00:00+00,1650,1656,100 RONEY LN     ,SIMPLE ASSAULT,True,3422
2021/06/10 04:00:00+00,2149,2149,400 MERRIMAN AV     ,SIMPLE ASSAULT,True,3423
2021/06/10 04:00:00+00,1200,2234,100 LAWRENCE ST     ,CRIMINAL MISCHIEF,True,3424
2021/06/10 04:00:00+00,2240,2242,300 TAFT AV     ,SIMPLE ASSAULT,True,3425
2021/06/10 04:00:00+00,2303,2303,300 W  NEWELL ST     ,SIMPLE ASSAULT,True,3426
2021/06/10 04:00:00+00,2240,2312,100 RONEY RD     ,SIMPLE ASSAULT,True,3427
2021/06/10 04:00:00+00,2325,2325,300 HERKIMER ST     ,SIMPLE ASSAULT,True,3428
2021/06/10 04:00:00+00,900,2000,200 RIVERDALE DR     ,CRIMINAL MISCHIEF,True,3429
2021/06/11 04:00:00+00,1030,1000,700 HAWLEY        ,ALL OTHER OFFENSES,True,3430
2021/06/11 04:00:00+00,2359,1,100 GRANT AV     ,SIMPLE ASSAULT,True,3431
2021/06/11 04:00:00+00,4,4,300 ARTHUR ST     ,SIMPLE ASSAULT,True,3432
2021/06/11 04:00:00+00,30,30,900 WADSWORTH ST     ,CRIMINAL MISCHIEF,True,3433
2021/06/11 04:00:00+00,35,40,200 MIDLAND        ,OFFN AGAINST FAMILY,True,3434
2021/06/11 04:00:00+00,56,56,1800 MIDLAND        ,SIMPLE ASSAULT,True,3435
2021/06/11 04:00:00+00,230,230,200 JOHN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,3436
2021/06/05 04:00:00+00,1543,1543,1100 BELLEVUE AV     ,ALL OTHER OFFENSES,True,3437
2021/06/20 04:00:00+00,0,0,200 VILLAGE DR     ,ALL OTHER OFFENSES,False,3438
2021/06/14 04:00:00+00,30,30,400 CARBON ST     ,CRIMINAL MISCHIEF,True,3439
2021/06/18 04:00:00+00,1635,1639,1200 LEMOYNE        ,CRIMINAL MISCHIEF,True,3440
2021/06/11 04:00:00+00,200,200,500 CARBON ST     ,SIMPLE ASSAULT,True,3441
2021/06/21 04:00:00+00,2233,2233,1500 E  GENESEE ST     ,SIMPLE ASSAULT,False,3442
2021/06/14 04:00:00+00,230,234,300 GREEN ST     ,CRIMINAL MISCHIEF,True,3443
2021/06/18 04:00:00+00,1719,1719,1900 S  STATE ST     ,SIMPLE ASSAULT,True,3444
2021/06/11 04:00:00+00,1600,1600,400 E  DIVISION ST     ,CRIMINAL MISCHIEF,True,3445
2021/06/21 04:00:00+00,1,13,100 MALCOLM ST     ,SIMPLE ASSAULT,True,3446
2021/06/14 04:00:00+00,835,835,200 DELHI ST     ,SIMPLE ASSAULT,True,3447
2021/06/18 04:00:00+00,2015,2015,1000 W  GENESEE ST     ,SIMPLE ASSAULT,True,3448
2021/06/12 04:00:00+00,2100,0,300 COOLIDGE        ,SIMPLE ASSAULT,True,3449
2021/06/21 04:00:00+00,303,303,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,True,3450
