DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,ObjectID
2019/07/04 00:00:00+00,2300,2320,1500 E  GENESEE ST     ,SIMPLE ASSAULT,0,4959
2019/07/04 00:00:00+00,2219,2219,100 N  GEDDES ST     ,CRIMINAL MISCHIEF,0,4960
2019/07/04 00:00:00+00,0900,0900,500 S  CLINTON ST     ,CRIMINAL MISCHIEF,0,4961
2019/07/04 00:00:00+00,1100,2000,2200 GRANT BLVD   ,CRIMINAL MISCHIEF,0,4962
2019/07/05 00:00:00+00,0005,0005,1100 S  MCBRIDE ST     ,CRIMINAL MISCHIEF,1,4963
2019/07/05 00:00:00+00,0038,0038,200 W  LAFAYETTE AV     ,SIMPLE ASSAULT,0,4964
2019/07/05 00:00:00+00,0125,0125,900 WILLIS AV     ,SIMPLE ASSAULT,1,4965
2019/07/05 00:00:00+00,1056,1120,100 CUMBERLAND AV     ,SIMPLE ASSAULT,0,4966
2019/07/05 00:00:00+00,1200,1315,900 LEMOYNE AV     ,SIMPLE ASSAULT,0,4967
2019/07/05 00:00:00+00,1218,1218,800 EMERSON AV     ,SIMPLE ASSAULT,0,4968
2019/07/05 00:00:00+00,1257,1314,500 OSWEGO ST     ,POSSESSION/MARIJUANA,0,4969
2019/07/05 00:00:00+00,1353,1353,200 N  STATE ST     ,OFFN AGAINST FAMILY,0,4970
2019/07/05 00:00:00+00,1347,1347,100 DICKERSON ST     ,ALL OTHER OFFENSES,1,4971
2019/07/05 00:00:00+00,1525,1532,100 HOPE AV     ,SIMPLE ASSAULT,0,4972
2019/07/05 00:00:00+00,1550,1550,600 N  SALINA ST     ,OFFN AGAINST FAMILY,0,4973
2019/07/05 00:00:00+00,1603,1603,100 DICKERSON ST     ,ALL OTHER OFFENSES,0,4974
2019/07/05 00:00:00+00,1628,1628,1000 S  CLINTON ST     ,ALL OTHER OFFENSES,0,4975
2019/07/05 00:00:00+00,1510,1500,700 SPRING ST     ,SIMPLE ASSAULT,0,4976
2019/07/05 00:00:00+00,1800,1725,100 OVERLOOK DR     ,CRIMINAL MISCHIEF,1,4977
2019/07/05 00:00:00+00,1600,1728,2000 E  FAYETTE ST     ,CRIMINAL MISCHIEF,0,4978
2019/07/05 00:00:00+00,1755,1815,100 W  BORDEN AV     ,POSSESSION/MARIJUANA,0,4979
2019/07/05 00:00:00+00,1830,1854,300 CATAWBA ST     ,SIMPLE ASSAULT,0,4980
2019/07/05 00:00:00+00,1920,1916,2200 BELLEVUE AV     ,SIMPLE ASSAULT,0,4981
2019/07/05 00:00:00+00,1920,1920,100 DEWITT ST     ,POSSESSION/MARIJUANA,0,4982
2019/07/05 00:00:00+00,2000,2000,4400 S  SALINA ST     ,OFFN AGAINST FAMILY,0,4983
2019/07/05 00:00:00+00,2108,2108,400 SMITH ST     ,SIMPLE ASSAULT,0,4984
2019/07/05 00:00:00+00,2130,2130,300 PROSPECT AV     ,SIMPLE ASSAULT,0,4985
2019/07/05 00:00:00+00,2156,2156,100 MERRIMAN AV     ,POSSESSION/MARIJUANA,0,4986
2019/07/05 00:00:00+00,2230,2230,100 W  OSTRANDER AV     ,SIMPLE ASSAULT,0,4987
2019/07/05 00:00:00+00,2226,2226,100 DABLON CT     ,SIMPLE ASSAULT,0,4988
2019/07/05 00:00:00+00,2100,2254,1 DESTINY USA DR,SIMPLE ASSAULT,0,4989
2019/07/05 00:00:00+00,2326,2326,100 WAYNE ST     ,CRIMINAL MISCHIEF,1,4990
2019/07/05 00:00:00+00,1600,1300,100 LYDELL ST     ,SIMPLE ASSAULT,0,4991
2019/07/05 00:00:00+00,2359,0800,200 LORRAINE AV     ,CRIMINAL MISCHIEF,0,4992
2019/07/06 00:00:00+00,0045,0048,100 BEECHER ST     ,OFFN AGAINST FAMILY,0,4993
2019/07/06 00:00:00+00,0200,0214,0 SOUTH AV     ,SIMPLE ASSAULT,0,4994
2019/07/06 00:00:00+00,0248,0248,200 S  CLINTON ST     ,POSSESSION/MARIJUANA,0,4995
2019/07/06 00:00:00+00,0320,0322,900 N  STATE ST     ,SIMPLE ASSAULT,0,4996
2019/07/06 00:00:00+00,0325,0325,1100 ERIE BLVD E ,POSSESSION/USE DANGEROUS WEAPONS,1,4997
2019/07/06 00:00:00+00,0600,0616,400 BUTTERNUT ST     ,SIMPLE ASSAULT,0,4998
2019/07/06 00:00:00+00,2200,0700,1300 PARK ST     ,CRIMINAL MISCHIEF,1,4999
2019/07/06 00:00:00+00,0415,0415,200 HARRISON PL     ,CRIMINAL MISCHIEF,1,5000
2019/07/06 00:00:00+00,0901,0901,300 S  FRANKLIN ST     ,POSSESSION/USE DRUG,0,5001
2019/07/06 00:00:00+00,1030,1030,1500 HAWLEY AV     ,CRIMINAL MISCHIEF,0,5002
2019/07/06 00:00:00+00,1527,1338,300 HIER AV     ,SIMPLE ASSAULT,0,5003
2019/07/06 00:00:00+00,1350,1358,1100 FIRST NORTH ST     ,OFFN AGAINST FAMILY,0,5004
2019/07/06 00:00:00+00,1450,1455,100 REED AV     ,SIMPLE ASSAULT,0,5005
2019/07/06 00:00:00+00,1200,1900,100 STUART CT     ,CRIMINAL MISCHIEF,1,5006
2019/07/06 00:00:00+00,1940,1945,400 POND ST     ,OFFN AGAINST FAMILY,0,5007
2019/07/06 00:00:00+00,2054,2054,200 HUDSON ST     ,SIMPLE ASSAULT,0,5008
2019/07/06 00:00:00+00,2125,2125,200 FELLOWS AV     ,OFFN AGAINST FAMILY,0,5009
2019/07/06 00:00:00+00,2100,2130,200 ROOSEVELT AV     ,OFFN AGAINST FAMILY,0,5010
2019/07/06 00:00:00+00,2158,2202,200 MELROSE AV     ,CRIMINAL MISCHIEF,1,5011
2019/07/06 00:00:00+00,2315,2315,100 PARKSIDE AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,5012
2019/07/06 00:00:00+00,1400,1400,200 W  MARCELLUS ST     ,CRIMINAL MISCHIEF,1,5013
2019/07/06 00:00:00+00,0330,0330,400 WINTON ST     ,CRIMINAL MISCHIEF,0,5014
2019/07/06 00:00:00+00,2300,0600,100 CROLY ST     ,CRIMINAL MISCHIEF,1,5015
2019/07/06 00:00:00+00,0840,0840,400 DAKIN ST     ,CRIMINAL MISCHIEF,0,5016
2019/07/06 00:00:00+00,0706,2015,900 MILTON AV     ,SIMPLE ASSAULT,0,5017
2019/07/07 00:00:00+00,0015,0020,100 MATHER ST     ,SIMPLE ASSAULT,0,5018
2019/07/07 00:00:00+00,0100,0102,1300 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,5019
2019/07/07 00:00:00+00,0215,0215,300 W  KIRKPATRICK ST     ,OFFN AGAINST FAMILY,0,5020
2019/07/07 00:00:00+00,0415,0421,1600 VALLEY DR     ,SIMPLE ASSAULT,0,5021
2019/07/07 00:00:00+00,0750,0330,100 RADISSON CT     ,SIMPLE ASSAULT,0,5022
2019/07/07 00:00:00+00,0650,0655,100 HERRIMAN ST     ,CRIMINAL MISCHIEF,0,5023
2019/07/07 00:00:00+00,0747,0747,900 MILTON AV     ,SIMPLE ASSAULT,0,5024
2019/07/07 00:00:00+00,0805,0805,100 GIFFORD ST     ,SIMPLE ASSAULT,0,5025
2019/07/07 00:00:00+00,1012,1012,400 BUTTERNUT ST     ,SIMPLE ASSAULT,0,5026
2019/07/07 00:00:00+00,1056,1056,1100 BELLEVUE AVE    ,ALL OTHER OFFENSES,0,5027
2019/07/07 00:00:00+00,1115,1118,600 HIAWATHA BLVD E ,SIMPLE ASSAULT,0,5028
2019/07/07 00:00:00+00,1330,1330,400 W  FAYETTE ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5029
2019/07/07 00:00:00+00,1542,1542,1200 PARK ST     ,POSSESSION/MARIJUANA,0,5030
2019/07/07 00:00:00+00,1555,1604,200 BRUCE ST     ,SIMPLE ASSAULT,0,5031
2019/07/07 00:00:00+00,1600,1605,100 HOPE AV     ,OFFN AGAINST FAMILY,0,5032
2019/07/07 00:00:00+00,1748,1748,1000 PARK ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5033
2019/07/07 00:00:00+00,0900,1800,300 HARTSON ST     ,CRIMINAL MISCHIEF,0,5034
2019/07/07 00:00:00+00,1819,1819,600 E  DIVISION ST     ,OFFN AGAINST FAMILY,0,5035
2019/07/07 00:00:00+00,1327,1850,100 ALANSON RD     ,OFFN AGAINST FAMILY,0,5036
2019/07/07 00:00:00+00,1833,1833,400 HAWLEY AV     ,SIMPLE ASSAULT,0,5037
2019/07/07 00:00:00+00,1944,1944,800 N  ALVORD ST     ,OFFN AGAINST FAMILY,0,5038
2019/07/07 00:00:00+00,1955,1955,100 ALDEN ST     ,OFFN AGAINST FAMILY,0,5039
2019/07/07 00:00:00+00,2000,2107,200 PATTISON ST     ,SIMPLE ASSAULT,0,5040
2019/07/07 00:00:00+00,2132,2132,700 KIRKPATRICK ST     ,CRIMINAL MISCHIEF,1,5041
2019/07/07 00:00:00+00,2145,2145,600 POND ST     ,SIMPLE ASSAULT,0,5042
2019/07/07 00:00:00+00,2200,2213,100 N  MIDLER AV     ,SIMPLE ASSAULT,0,5043
2019/07/07 00:00:00+00,2200,2219,600 E  DIVISION ST     ,SIMPLE ASSAULT,0,5044
2019/07/07 00:00:00+00,2130,2323,200 WOLF ST     ,SIMPLE ASSAULT,0,5045
2019/07/07 00:00:00+00,2323,2323,200 NIAGARA ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5046
2019/07/07 00:00:00+00,0300,0600,600 N  CLINTON ST     ,CRIMINAL MISCHIEF,0,5047
2019/07/07 00:00:00+00,0300,0600,600 N  CLINTON ST     ,CRIMINAL MISCHIEF,0,5048
2019/07/07 00:00:00+00,0200,0200,600 N  CLINTON ST     ,CRIMINAL MISCHIEF,0,5049
2019/07/08 00:00:00+00,0020,0020,200 BEATTIE ST     ,CRIMINAL MISCHIEF,1,5050
2019/07/08 00:00:00+00,0104,0104,600 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,1,5051
2019/07/08 00:00:00+00,0100,0107,800 BURNET AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,5052
2019/07/08 00:00:00+00,2000,0600,2100 E  FAYETTE ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5053
2019/07/08 00:00:00+00,2200,0300,300 S  SALINA ST     ,CRIMINAL MISCHIEF,0,5054
2019/07/08 00:00:00+00,0723,0723,300 ERIE BLVD W ,CRIMINAL MISCHIEF,1,5055
2019/07/08 00:00:00+00,0700,0800,2800 E  GENESEE ST     ,OFFN AGAINST FAMILY,0,5056
2019/07/08 00:00:00+00,0815,0910,100 SHIRLEY RD     ,OFFN AGAINST FAMILY,0,5057
2019/07/08 00:00:00+00,2122,1324,1 DESTINY USA DR,FRAUD,0,5058
2019/07/08 00:00:00+00,1430,1433,0 SLOCUM AV     ,SIMPLE ASSAULT,0,5059
2019/07/08 00:00:00+00,0000,1700,300 MITCHELL AV     ,CRIMINAL MISCHIEF,1,5060
2019/07/08 00:00:00+00,1912,1912,400 FITCH ST     ,SIMPLE ASSAULT,0,5061
2019/07/08 00:00:00+00,1917,1600,400 W  ONONDAGA ST     ,OFFN AGAINST FAMILY,0,5062
2019/07/08 00:00:00+00,1916,1916,500 OAKWOOD AV     ,ALL OTHER OFFENSES,0,5063
2019/07/08 00:00:00+00,1919,1919,100 STATE FAIR BLVD   ,SIMPLE ASSAULT,0,5064
2019/07/08 00:00:00+00,1954,1954,600 ONONDAGA AV     ,SIMPLE ASSAULT,1,5065
2019/07/08 00:00:00+00,1104,1104,1700 S  STATE ST     ,FRAUD,1,5066
2019/07/08 00:00:00+00,2045,2045,3300 S  SALINA ST     ,ALL OTHER OFFENSES,0,5067
2019/07/08 00:00:00+00,2113,2113,2200 S  SALINA ST     ,ALL OTHER OFFENSES,0,5068
2019/07/08 00:00:00+00,2153,2153,200 OTISCO ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5069
2019/07/08 00:00:00+00,2214,2214,300 ELLIS ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5070
2019/07/08 00:00:00+00,2238,2238,100 CLARKE ST     ,CRIMINAL MISCHIEF,1,5071
2019/07/08 00:00:00+00,2325,2325,2000 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5072
2019/07/08 00:00:00+00,0104,0104,600 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,1,5073
2019/07/08 00:00:00+00,0930,0930,400 WOLF ST     ,OFFN AGAINST FAMILY,0,5074
2019/07/08 00:00:00+00,1252,1252,600 GIFFORD ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5075
2019/07/08 00:00:00+00,1500,1500,500 S  STATE ST     ,OFFN AGAINST FAMILY,0,5076
2019/07/09 00:00:00+00,1711,1802,200 W  MATSON AVE    ,POSSESSION/MARIJUANA,0,5077
2019/07/09 00:00:00+00,0400,0400,2500 LODI ST     ,SIMPLE ASSAULT,0,5078
2019/07/09 00:00:00+00,2030,0357,400 W  TAYLOR ST     ,CRIMINAL MISCHIEF,1,5079
2019/07/09 00:00:00+00,2030,0357,400 W  TAYLOR ST     ,CRIMINAL MISCHIEF,0,5080
2019/07/09 00:00:00+00,0536,0536,300 WEBSTER AV     ,CRIMINAL MISCHIEF,1,5081
2019/07/09 00:00:00+00,0822,0822,400 BUTTERNUT ST     ,SIMPLE ASSAULT,0,5082
2019/07/09 00:00:00+00,0930,0943,200 RILL AV     ,SIMPLE ASSAULT,0,5083
2019/07/09 00:00:00+00,1004,1004,600 HELEN ST     ,SIMPLE ASSAULT,0,5084
2019/07/09 00:00:00+00,1012,1012,400 TIOGA ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5085
2019/07/09 00:00:00+00,1137,1137,400 SHONNARD ST     ,ALL OTHER OFFENSES,0,5086
2019/07/09 00:00:00+00,0152,1304,300 KELLOGG ST     ,OFFN AGAINST FAMILY,0,5087
2019/07/09 00:00:00+00,1239,1239,200 SABINE ST     ,POSSESSION/USE DRUG,0,5088
2019/07/09 00:00:00+00,1301,1301,400 POND ST     ,ALL OTHER OFFENSES,0,5089
2019/07/09 00:00:00+00,1324,1324,400 W  FAYETTE ST     ,POSSESSION/MARIJUANA,0,5090
2019/07/09 00:00:00+00,1342,1342,1 DESTINY USA DR,POSSESSION/MARIJUANA,0,5091
2019/07/09 00:00:00+00,1339,1552,100 MARTIN LUTHER KING BLVD W ,OFFN AGAINST FAMILY,0,5092
2019/07/09 00:00:00+00,1422,1422,1000 W  FAYETTE ST     ,POSSESSION/MARIJUANA,0,5093
2019/07/09 00:00:00+00,1428,1428,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,0,5094
2019/07/09 00:00:00+00,1431,1431,100 WOOD AV     ,ALL OTHER OFFENSES,0,5095
2019/07/09 00:00:00+00,1430,1506,100 POLK ST     ,SIMPLE ASSAULT,0,5096
2019/07/09 00:00:00+00,1515,1534,100 JOSEPHINE ST     ,SIMPLE ASSAULT,0,5097
2019/07/09 00:00:00+00,1501,1602,600 CANNON ST     ,SIMPLE ASSAULT,0,5098
2019/07/09 00:00:00+00,1640,1640,100 HOLLAND ST     ,SIMPLE ASSAULT,0,5099
2019/07/09 00:00:00+00,1641,1641,700 COURT ST     ,POSSESSION/MARIJUANA,0,5100
2019/07/09 00:00:00+00,1645,1646,1 DESTINY USA DR,SIMPLE ASSAULT,0,5101
2019/07/09 00:00:00+00,1706,1750,100 SEWARD ST     ,ALL OTHER OFFENSES,0,5102
2019/07/09 00:00:00+00,1734,1734,600 BUTTERNUT ST     ,POSSESSION/MARIJUANA,0,5103
2019/07/09 00:00:00+00,0800,1800,400 MIDLAND AV     ,CRIMINAL MISCHIEF,1,5104
2019/07/09 00:00:00+00,1730,1730,500 WOLF ST     ,CRIMINAL MISCHIEF,0,5105
2019/07/09 00:00:00+00,1837,1837,100 WOOD AV     ,ALL OTHER OFFENSES,0,5106
2019/07/09 00:00:00+00,1835,1835,100 OAKWOOD AV     ,ALL OTHER OFFENSES,0,5107
2019/07/09 00:00:00+00,1000,1946,200 RILL AV     ,SIMPLE ASSAULT,0,5108
2019/07/09 00:00:00+00,2002,2002,2500 MIDLAND AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,5109
2019/07/09 00:00:00+00,2000,2000,100 SMITH LN     ,CRIMINAL MISCHIEF,1,5110
2019/07/09 00:00:00+00,2235,2235,100 FURMAN ST     ,CRIMINAL MISCHIEF,0,5111
2019/07/09 00:00:00+00,2256,2256,1500 SPRING ST     ,SIMPLE ASSAULT,0,5112
2019/07/09 00:00:00+00,2329,2325,100 THURBER ST     ,SIMPLE ASSAULT,0,5113
2019/07/09 00:00:00+00,1500,1930,100 ARNETTA ST     ,CRIMINAL MISCHIEF,0,5114
2019/07/10 00:00:00+00,0145,0154,300 BEAR ST     ,SIMPLE ASSAULT,0,5115
2019/07/10 00:00:00+00,2100,0900,1000 HIGHLAND ST     ,CRIMINAL MISCHIEF,1,5116
2019/07/10 00:00:00+00,0000,0900,700 E  DIVISION ST     ,CRIMINAL MISCHIEF,1,5117
2019/07/10 00:00:00+00,0947,0947,400 S  SALINA ST     ,POSSESSION/USE DRUG,0,5118
2019/07/10 00:00:00+00,1142,1142,100 GERTRUDE ST     ,ALL OTHER OFFENSES,1,5119
2019/07/10 00:00:00+00,1301,1301,200 GERTRUDE ST     ,ALL OTHER OFFENSES,1,5120
2019/07/10 00:00:00+00,1303,1303,2600 E  FAYETTE ST     ,POSSESSION/MARIJUANA,0,5121
2019/07/10 00:00:00+00,1430,1430,500 CEDAR ST     ,SIMPLE ASSAULT,0,5122
2019/07/10 00:00:00+00,0200,0200,100 TRINITY PL     ,CRIMINAL MISCHIEF,1,5123
2019/07/10 00:00:00+00,1539,1539,100 FOBES AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,5124
2019/07/10 00:00:00+00,1630,1630,0 TEAL AV     ,CRIMINAL MISCHIEF,1,5125
2019/07/10 00:00:00+00,1500,1500,400 S  SALINA ST     ,OFFN AGAINST FAMILY,0,5126
2019/07/10 00:00:00+00,1705,1705,600 LEMOYNE AV     ,PROSTITUTION PATRON/PROMOTING,0,5127
2019/07/10 00:00:00+00,1807,1807,600 DELAWARE ST     ,POSSESSION/MARIJUANA,0,5128
2019/07/10 00:00:00+00,1930,1930,200 W  LAFAYETTE AV     ,POSSESSION/MARIJUANA,0,5129
2019/07/10 00:00:00+00,2015,2017,1000 N  SALINA ST     ,SIMPLE ASSAULT,1,5130
2019/07/10 00:00:00+00,2043,2045,100 BEARD PL     ,CRIMINAL MISCHIEF,1,5131
2019/07/10 00:00:00+00,2103,2103,100 W  BISSELL ST     ,POSSESSION/USE DRUG,0,5132
2019/07/10 00:00:00+00,2155,2155,1700 ERIE BLVD E ,POSSESSION/MARIJUANA,0,5133
2019/07/10 00:00:00+00,2130,2203,200 OAKWOOD AV     ,OFFN AGAINST FAMILY,0,5134
2019/07/10 00:00:00+00,2209,2209,100 CHERRY ST     ,POSSESSION/MARIJUANA,0,5135
2019/07/10 00:00:00+00,2228,2230,100 HUDSON ST     ,CRIMINAL MISCHIEF,1,5136
2019/07/10 00:00:00+00,2247,2247,800 BUTTERNUT ST     ,POSSESSION/USE DRUG,0,5137
2019/07/10 00:00:00+00,2350,2350,300 ELLIS ST     ,OFFN AGAINST FAMILY,1,5138
2019/07/10 00:00:00+00,2351,2351,1000 HIGHLAND ST     ,SIMPLE ASSAULT,0,5139
2019/07/10 00:00:00+00,1900,1900,200 ONTARIO ST     ,CRIMINAL MISCHIEF,1,5140
2019/07/10 00:00:00+00,2000,2000,200 TWIN HILLS DR     ,CRIMINAL MISCHIEF,1,5141
2019/07/10 00:00:00+00,1500,1500,500 S  STATE ST     ,OFFN AGAINST FAMILY,0,5142
2019/07/11 00:00:00+00,0020,0028,500 OSWEGO ST     ,POSSESSION/USE DRUG,0,5143
2019/07/11 00:00:00+00,0040,0051,100 REMINGTON AV     ,SIMPLE ASSAULT,0,5144
2019/07/11 00:00:00+00,0130,0135,1500 S  GEDDES ST     ,SIMPLE ASSAULT,0,5145
2019/07/11 00:00:00+00,0200,0200,100 LAFAYETTE RD     ,CRIMINAL MISCHIEF,0,5146
2019/07/11 00:00:00+00,0234,0234,600 E  BRIGHTON AV     ,DRIVING UNDER INFLUENCE,0,5147
2019/07/11 00:00:00+00,0325,0327,500 EUCLID AV     ,SIMPLE ASSAULT,0,5148
2019/07/11 00:00:00+00,0500,0500,600 CATHERINE ST     ,CRIMINAL MISCHIEF,0,5149
2019/07/11 00:00:00+00,0000,0030,300 N  LOWELL AV     ,CRIMINAL MISCHIEF,1,5150
2019/07/11 00:00:00+00,2200,0700,200 N  LOWELL AV     ,CRIMINAL MISCHIEF,1,5151
2019/07/11 00:00:00+00,0740,0740,800 BURNET AV     ,OFFN AGAINST FAMILY,0,5152
2019/07/11 00:00:00+00,2100,0800,700 ASH ST     ,OFFN AGAINST FAMILY,0,5153
2019/07/11 00:00:00+00,1000,1107,500 OSWEGO ST     ,SIMPLE ASSAULT,0,5154
2019/07/11 00:00:00+00,1130,1130,2300 E  FAYETTE ST     ,POSSESSION/MARIJUANA,0,5155
2019/07/11 00:00:00+00,1139,1139,100 ASHDALE AV     ,OFFN AGAINST FAMILY,0,5156
2019/07/11 00:00:00+00,1215,1215,100 TEALL AV     ,POSSESSION/USE DRUG,0,5157
2019/07/11 00:00:00+00,1230,1230,1100 MIDLAND AV     ,SIMPLE ASSAULT,0,5158
2019/07/11 00:00:00+00,1226,1250,1 DESTINY USA DR,SIMPLE ASSAULT,0,5159
2019/07/11 00:00:00+00,1030,1618,200 FITCH ST     ,CRIMINAL MISCHIEF,0,5160
2019/07/11 00:00:00+00,1140,1140,500 BEAR ST     ,SIMPLE ASSAULT,0,5161
2019/07/11 00:00:00+00,1034,1034,100 TIOGA ST     ,ALL OTHER OFFENSES,0,5162
2019/07/11 00:00:00+00,1434,1434,600 W  ONONDAGA ST     ,POSSESSION/USE DANGEROUS WEAPONS,0,5163
2019/07/11 00:00:00+00,1438,1438,100 RONEY LN     ,SIMPLE ASSAULT,0,5164
2019/07/11 00:00:00+00,0455,0500,200 SEWARD ST     ,CRIMINAL MISCHIEF,1,5165
2019/07/11 00:00:00+00,1501,1508,700 PARK AV     ,SIMPLE ASSAULT,0,5166
2019/07/11 00:00:00+00,1538,1538,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,5167
2019/07/11 00:00:00+00,1556,1556,300 TEALL AV     ,POSSESSION/USE DRUG,0,5168
2019/07/11 00:00:00+00,1640,1640,200 FITCH ST     ,SIMPLE ASSAULT,1,5169
2019/07/11 00:00:00+00,1718,1718,100 DILLAYE AV     ,POSSESSION/USE DRUG,0,5170
2019/07/11 00:00:00+00,1728,1745,200 DELRAY AVE    ,POSSESSION/MARIJUANA,0,5171
2019/07/11 00:00:00+00,1733,1736,2600 ERIE BLVD E ,ALL OTHER OFFENSES,0,5172
2019/07/11 00:00:00+00,1834,1834,100 WOOD AV     ,POSSESSION/USE DANGEROUS WEAPONS,0,5173
2019/07/11 00:00:00+00,1845,1847,100 CROLY ST     ,OFFN AGAINST FAMILY,0,5174
2019/07/11 00:00:00+00,1906,1906,100 W  PLEASANT AV     ,POSSESSION/MARIJUANA,0,5175
2019/07/11 00:00:00+00,1930,1934,400 DOUGLAS ST     ,SIMPLE ASSAULT,0,5176
2019/07/11 00:00:00+00,2006,2006,200 PACIFIC AV     ,SIMPLE ASSAULT,0,5177
2019/07/11 00:00:00+00,2005,2005,100 JOHN ST     ,CRIMINAL MISCHIEF,1,5178
2019/07/11 00:00:00+00,2027,2027,300 W  BEARD AV     ,POSSESSION/USE DANGEROUS WEAPONS,1,5179
2019/07/11 00:00:00+00,2115,2115,400 BOYDEN ST     ,CRIMINAL MISCHIEF,1,5180
2019/07/11 00:00:00+00,2137,2137,100 DYER CT     ,POSSESSION/MARIJUANA,0,5181
2019/07/11 00:00:00+00,2230,2230,300 OTISCO ST     ,POSSESSION/MARIJUANA,0,5182
2019/07/11 00:00:00+00,2300,2300,600 VALLEY DR     ,POSSESSION/USE DANGEROUS WEAPONS,0,5183
2019/07/11 00:00:00+00,2355,2355,300 W  BEARD AV     ,CRIMINAL MISCHIEF,1,5184
2019/07/11 00:00:00+00,2015,2015,2300 JAMES ST     ,SIMPLE ASSAULT,0,5185
2019/07/11 00:00:00+00,2200,2200,100 W  BISSELL ST     ,OFFN AGAINST FAMILY,0,5186
2019/07/11 00:00:00+00,0900,2359,2000 E  GENESEE ST     ,FORGERY/COUNTERFEIT,0,5187
2019/07/11 00:00:00+00,1230,1230,1300 W  FAYETTE ST     ,CRIMINAL MISCHIEF,0,5188
2019/07/11 00:00:00+00,1700,2030,100 DEPALMA AV     ,CRIMINAL MISCHIEF,0,5189
2019/07/12 00:00:00+00,0016,0016,1400 S  SALINA ST     ,ALL OTHER OFFENSES,0,5190
2019/07/12 00:00:00+00,0018,0018,200 JAMESVILLE AV     ,DRIVING UNDER INFLUENCE,0,5191
2019/07/12 00:00:00+00,0103,0103,100 REED AV     ,SIMPLE ASSAULT,0,5192
2019/07/12 00:00:00+00,0500,0512,100 MERRIMAN AV     ,OFFN AGAINST FAMILY,0,5193
2019/07/12 00:00:00+00,0450,0457,300 N  MIDLER AV     ,CRIMINAL MISCHIEF,0,5194
2019/07/12 00:00:00+00,0010,0030,200 WILKINSON ST     ,CRIMINAL MISCHIEF,1,5195
2019/07/12 00:00:00+00,1130,1130,300 ERIE ST     ,SIMPLE ASSAULT,0,5196
2019/07/12 00:00:00+00,0800,1519,1200 BUTTERNUT ST     ,CRIMINAL MISCHIEF,1,5197
2019/07/12 00:00:00+00,1244,1244,1800 E  FAYETTE ST     ,POSSESSION/MARIJUANA,0,5198
2019/07/12 00:00:00+00,1245,1245,500 SALT SPRINGS RD     ,POSSESSION/MARIJUANA,0,5199
2019/07/12 00:00:00+00,1343,1335,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,0,5200
2019/07/12 00:00:00+00,1420,1420,600 S  CLINTON ST     ,ALL OTHER OFFENSES,0,5201
2019/07/12 00:00:00+00,1400,1438,100 LINCOLN AV     ,CRIMINAL MISCHIEF,0,5202
2019/07/12 00:00:00+00,1741,1741,200 PUTNAM ST     ,POSSESSION/MARIJUANA,0,5203
2019/07/12 00:00:00+00,1748,1748,700 OSWEGO ST     ,SIMPLE ASSAULT,0,5204
2019/07/12 00:00:00+00,1813,1813,700 HAWLEY AV     ,SIMPLE ASSAULT,0,5205
2019/07/12 00:00:00+00,1830,1832,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,0,5206
2019/07/12 00:00:00+00,1840,1841,700 PARK AV     ,SIMPLE ASSAULT,0,5207
2019/07/12 00:00:00+00,1925,1925,300 TIOGA ST     ,POSSESSION/MARIJUANA,0,5208
2019/07/12 00:00:00+00,1200,1930,500 W  BRIGHTON AV     ,OFFN AGAINST FAMILY,0,5209
2019/07/12 00:00:00+00,2020,2025,200 N  TOWNSEND ST     ,OFFN AGAINST FAMILY,0,5210
2019/07/12 00:00:00+00,2052,2052,600 W  LAFAYETTE AV     ,CRIMINAL MISCHIEF,1,5211
2019/07/12 00:00:00+00,2030,2033,900 N  STATE ST     ,SIMPLE ASSAULT,0,5212
2019/07/12 00:00:00+00,2043,2043,200 MONTGOMERY ST     ,CRIMINAL MISCHIEF,1,5213
2019/07/12 00:00:00+00,2107,2107,300 OTISCO ST     ,OFFN AGAINST FAMILY,0,5214
2019/07/12 00:00:00+00,2118,2118,1400 N  STATE ST     ,CRIMINAL MISCHIEF,1,5215
2019/07/12 00:00:00+00,2124,2124,1900 E  FAYETTE ST     ,SIMPLE ASSAULT,0,5216
