DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE DEFINED,QualityOfLife,ObjectID
7/9/2022 12:00:00 AM,2325,2325,300 W  FAYETTE ST,SIMPLE ASSAULT,0,170091
7/9/2022 12:00:00 AM,1210,2325,200 HARTSON ST,OFFN AGAINST FAMILY,0,170092
7/10/2022 12:00:00 AM,1000,0200,1200 FIRST NORTH ST,CRIMINAL MISCHIEF,1,170093
7/10/2022 12:00:00 AM,0315,0320,700 LODI ST,CRIMINAL MISCHIEF,0,170094
7/10/2022 12:00:00 AM,0325,0328,400 ELLIOTT ST,CRIMINAL MISCHIEF,0,170095
7/10/2022 12:00:00 AM,0340,0346,200 KIRK,SIMPLE ASSAULT,0,170096
7/10/2022 12:00:00 AM,0504,0504,100 SLAYTON,SIMPLE ASSAULT,0,170097
7/10/2022 12:00:00 AM,0600,0600,200 N  STATE ST,ALL OTHER OFFENSES,0,170098
7/10/2022 12:00:00 AM,0642,0642,500 WESTCOTT ST,SIMPLE ASSAULT,0,170099
7/10/2022 12:00:00 AM,0800,0827,700 E  LAUREL ST,OFFN AGAINST FAMILY,0,170100
7/10/2022 12:00:00 AM,0700,0902,100 CROLY ST,SIMPLE ASSAULT,0,170101
7/10/2022 12:00:00 AM,1000,1000,300 PROSPECT,ALL OTHER OFFENSES,0,170102
7/10/2022 12:00:00 AM,1009,1955,2900 MIDLAND,OFFN AGAINST FAMILY,0,170103
7/10/2022 12:00:00 AM,1130,1150,100 RIGI,CRIMINAL MISCHIEF,1,170104
7/10/2022 12:00:00 AM,1200,1100,200 4TH NORTH ST,CRIMINAL MISCHIEF,1,170105
7/10/2022 12:00:00 AM,0300,1253,1000 JAMES ST,CRIMINAL MISCHIEF,0,170106
7/10/2022 12:00:00 AM,1404,1404,600 WOLF ST,CRIMINAL MISCHIEF,1,170107
7/10/2022 12:00:00 AM,1635,1635,100 BEARD,SIMPLE ASSAULT,0,170108
7/10/2022 12:00:00 AM,1704,1704,1200 SPRING ST,POSSESSION/USE DRUG,0,170109
7/10/2022 12:00:00 AM,1830,1834,600 WOLF ST,SIMPLE ASSAULT,0,170110
7/10/2022 12:00:00 AM,1924,1924,300 CURTIS ST,OFFN AGAINST FAMILY,0,170111
7/10/2022 12:00:00 AM,1943,1943,600 JAMES ST,POSSESSION/USE DRUG,0,170112
7/10/2022 12:00:00 AM,2000,2000,4000 S  SALINA ST,SIMPLE ASSAULT,0,170113
7/10/2022 12:00:00 AM,2059,2059,100 LINCOLN,SIMPLE ASSAULT,0,170114
7/10/2022 12:00:00 AM,2115,2119,600 VALLEY DR,SIMPLE ASSAULT,0,170115
7/10/2022 12:00:00 AM,2237,2237,100 BYRNE PL,CRIMINAL MISCHIEF,0,170116
7/10/2022 12:00:00 AM,2250,2250,2100 PARK ST,CRIMINAL MISCHIEF,1,170117
7/10/2022 12:00:00 AM,2330,2330,200 WELLESLEY RD,OFFN AGAINST FAMILY,0,170118
7/10/2022 12:00:00 AM,1943,1943,100 WIMAN,SIMPLE ASSAULT,0,170119
7/11/2022 12:00:00 AM,0445,0732,300 CURTIS ST,OFFN AGAINST FAMILY,0,170120
7/11/2022 12:00:00 AM,1530,1122,900 CANAL ST,SIMPLE ASSAULT,0,170121
7/11/2022 12:00:00 AM,1205,1205,600 S  CLINTON ST,ALL OTHER OFFENSES,0,170122
7/11/2022 12:00:00 AM,1352,1352,500 JAMES ST,SIMPLE ASSAULT,0,170123
7/11/2022 12:00:00 AM,1700,1200,800 W  FAYETTE ST,CRIMINAL MISCHIEF,1,170124
7/11/2022 12:00:00 AM,1420,1426,100 MAPLE TER,SIMPLE ASSAULT,0,170125
7/11/2022 12:00:00 AM,1800,1440,600 S  WEST ST,CRIMINAL MISCHIEF,1,170126
7/11/2022 12:00:00 AM,1451,1451,500 TENNYSON,CRIMINAL MISCHIEF,0,170127
7/11/2022 12:00:00 AM,1552,1552,500 CARBON ST,SIMPLE ASSAULT,0,170128
7/11/2022 12:00:00 AM,1825,1825,300 W  COLVIN ST,POSSESSION/USE DANGEROUS WEAPONS,0,170129
7/11/2022 12:00:00 AM,1857,1857,500 PACIFIC,CRIMINAL MISCHIEF,0,170130
7/11/2022 12:00:00 AM,1909,1909,2300 S  SALINA ST,ALL OTHER OFFENSES,0,170131
7/11/2022 12:00:00 AM,2100,2109,800 W  BELDEN,SIMPLE ASSAULT,0,170132
7/11/2022 12:00:00 AM,2030,2030,100 E  BISSELL ST,POSSESSION/USE DRUG,0,170133
7/11/2022 12:00:00 AM,2219,2220,1100 W  ONONDAGA ST,SIMPLE ASSAULT,0,170134
7/11/2022 12:00:00 AM,2320,2320,1100 S  MCBRIDE ST,POSSESSION/USE DANGEROUS WEAPONS,0,170135
7/12/2022 12:00:00 AM,0057,0100,2000 S  SALINA ST,SIMPLE ASSAULT,0,170136
7/12/2022 12:00:00 AM,0133,0133,200 CRIPPEN,CRIMINAL MISCHIEF,0,170137
7/12/2022 12:00:00 AM,0139,0139,800 PARK ST,POSSESSION/USE DRUG,0,170138
7/12/2022 12:00:00 AM,0143,0143,500 OAK ST,SIMPLE ASSAULT,0,170139
7/12/2022 12:00:00 AM,0500,0500,1100 S  MCBRIDE ST,CRIMINAL MISCHIEF,0,170140
7/12/2022 12:00:00 AM,2300,0828,100 BERGER,POSSESSION/USE DANGEROUS WEAPONS,0,170141
7/12/2022 12:00:00 AM,0832,0832,800 BURNET,POSSESSION/USE DANGEROUS WEAPONS,0,170142
7/12/2022 12:00:00 AM,1008,1008,300 BELLEVUE,CRIMINAL MISCHIEF,1,170143
7/12/2022 12:00:00 AM,1010,1010,300 LATTER DR,CRIMINAL MISCHIEF,1,170144
7/12/2022 12:00:00 AM,1010,1018,700 BUTTERNUT ST,SIMPLE ASSAULT,0,170145
7/12/2022 12:00:00 AM,2330,1143,1900 E  FAYETTE ST,CRIMINAL MISCHIEF,0,170146
7/12/2022 12:00:00 AM,1100,1100,1700 W  ONONDAGA ST,POSSESSION/USE DRUG,0,170147
7/12/2022 12:00:00 AM,1256,1256,200 ASHDALE,CRIMINAL MISCHIEF,0,170148
7/12/2022 12:00:00 AM,1519,1519,700 BUTTERNUT ST,SIMPLE ASSAULT,0,170149
7/12/2022 12:00:00 AM,1543,1543,200 RILL,OFFN AGAINST FAMILY,0,170150
7/12/2022 12:00:00 AM,1755,1755,300 BASIN ST,FRAUD,1,170151
7/12/2022 12:00:00 AM,1850,1850,200 HOOD,SIMPLE ASSAULT,0,170152
7/12/2022 12:00:00 AM,1800,1917,200 HERRIMAN ST,OFFN AGAINST FAMILY,0,170153
7/12/2022 12:00:00 AM,1938,1938,1000 OAK ST,SIMPLE ASSAULT,0,170154
7/12/2022 12:00:00 AM,2031,2031,1400 LANCASTER,POSSESSION/USE DANGEROUS WEAPONS,0,170155
7/12/2022 12:00:00 AM,2120,2120,300 KNAUL ST,CRIMINAL MISCHIEF,1,170156
7/12/2022 12:00:00 AM,2250,2250,200 KELLOGG ST,POSSESSION/USE DANGEROUS WEAPONS,0,170157
7/12/2022 12:00:00 AM,2259,2259,1600 BURNET,CRIMINAL MISCHIEF,0,170158
7/12/2022 12:00:00 AM,1930,1930,200 FITCH ST,SIMPLE ASSAULT,1,170159
7/12/2022 12:00:00 AM,1332,1332,500 ULSTER ST,OFFN AGAINST FAMILY,0,170160
7/12/2022 12:00:00 AM,0800,0700,200 W  WATER ST,CRIMINAL MISCHIEF,1,170161
7/13/2022 12:00:00 AM,0119,0120,1500 S  GEDDES ST,CRIMINAL MISCHIEF,0,170162
7/13/2022 12:00:00 AM,0131,0131,0 N  MIDLER AVE AT JAMES ST,SIMPLE ASSAULT,0,170163
7/13/2022 12:00:00 AM,0922,0922,700 IRVING AVE,SIMPLE ASSAULT,1,170164
7/13/2022 12:00:00 AM,0730,1012,2200 GRANT BLVD,SIMPLE ASSAULT,0,170165
7/13/2022 12:00:00 AM,1014,1014,700 OAK ST,SIMPLE ASSAULT,0,170166
7/13/2022 12:00:00 AM,1108,1108,100 BLOSSOM RD,SIMPLE ASSAULT,0,170167
7/13/2022 12:00:00 AM,1111,1111,500 ELM ST,SIMPLE ASSAULT,0,170168
7/13/2022 12:00:00 AM,1300,1317,100 CRIPPEN PL,SIMPLE ASSAULT,0,170169
7/13/2022 12:00:00 AM,1422,1422,400 STINARD,SIMPLE ASSAULT,0,170170
7/13/2022 12:00:00 AM,1458,1545,400 N  SALINA ST,ALL OTHER OFFENSES,0,170171
7/13/2022 12:00:00 AM,1815,1815,900 MILTON,SIMPLE ASSAULT,0,170172
7/13/2022 12:00:00 AM,1950,1951,200 PATTISON ST,SIMPLE ASSAULT,0,170173
7/13/2022 12:00:00 AM,2027,2027,900 PARK ST,POSSESSION/USE DANGEROUS WEAPONS,0,170174
7/13/2022 12:00:00 AM,2152,2152,200 RICH ST,SIMPLE ASSAULT,0,170175
7/13/2022 12:00:00 AM,2222,2222,1500 SOUTH,OFFN AGAINST FAMILY,0,170176
7/13/2022 12:00:00 AM,2254,2254,200 DELHI ST,SIMPLE ASSAULT,0,170177
7/13/2022 12:00:00 AM,1250,1042,1000 COL EILEEN COLLINS BLVD,CRIMINAL MISCHIEF,0,170178
7/13/2022 12:00:00 AM,0600,1047,200 E  ADAMS ST,CRIMINAL MISCHIEF,0,170179
7/13/2022 12:00:00 AM,1140,1052,100 COOLIDGE AVE,CRIMINAL MISCHIEF,0,170180
7/13/2022 12:00:00 AM,1030,1053,1 DESTINY USA DR,CRIMINAL MISCHIEF,0,170181
7/13/2022 12:00:00 AM,1240,1054,900 N  STATE ST,CRIMINAL MISCHIEF,0,170182
7/13/2022 12:00:00 AM,1626,1055,300 MILTON AVE,CRIMINAL MISCHIEF,0,170183
7/14/2022 12:00:00 AM,0045,0045,500 S  WILBUR,CRIMINAL MISCHIEF,1,170184
7/14/2022 12:00:00 AM,0133,0133,900 S  GEDDES ST,OFFN AGAINST FAMILY,0,170185
7/14/2022 12:00:00 AM,0130,0130,100 RIDER,OFFN AGAINST FAMILY,0,170186
7/14/2022 12:00:00 AM,0210,0210,0 SCHOENECK CT,CRIMINAL MISCHIEF,0,170187
7/14/2022 12:00:00 AM,0940,0940,200 CORTLAND,CRIMINAL MISCHIEF,1,170188
7/14/2022 12:00:00 AM,0959,1118,500 N  SALINA ST,ALL OTHER OFFENSES,0,170189
7/14/2022 12:00:00 AM,1049,1049,400 S  ALVORD ST,OFFN AGAINST FAMILY,1,170190
7/14/2022 12:00:00 AM,1104,1110,200 HARTSON ST,OFFN AGAINST FAMILY,0,170191
7/14/2022 12:00:00 AM,1151,1300,500 GIFFORD ST,POSSESSION/USE DANGEROUS WEAPONS,0,170192
7/14/2022 12:00:00 AM,1141,1141,300 W  KENNEDY ST,CRIMINAL MISCHIEF,1,170193
7/14/2022 12:00:00 AM,1220,1220,100 HUDSON ST,CRIMINAL MISCHIEF,1,170194
7/14/2022 12:00:00 AM,1430,1436,200 COOLIDGE,SIMPLE ASSAULT,0,170195
7/14/2022 12:00:00 AM,1624,1624,300 S  ALVORD ST,POSSESSION/USE DANGEROUS WEAPONS,0,170196
7/14/2022 12:00:00 AM,1703,1703,400 7TH NORTH ST,CRIMINAL MISCHIEF,1,170197
7/14/2022 12:00:00 AM,1200,2114,1400 W  COLVIN ST,SIMPLE ASSAULT,0,170198
7/14/2022 12:00:00 AM,2108,2108,300 PROSPECT AVE,POSSESSION/USE DRUG,0,170199
7/14/2022 12:00:00 AM,2243,2243,100 WALL ST,SIMPLE ASSAULT,0,170200
7/14/2022 12:00:00 AM,2330,2330,100 S  LOWELL,POSSESSION/USE DANGEROUS WEAPONS,0,170201
7/14/2022 12:00:00 AM,2027,2027,300 SPRING ST,CRIMINAL MISCHIEF,1,170202
7/14/2022 12:00:00 AM,1100,1100,200 BUCKINGHAM,SIMPLE ASSAULT,1,170203
7/15/2022 12:00:00 AM,2044,2045,100 LAFAYETTE RD,SIMPLE ASSAULT,0,170204
7/15/2022 12:00:00 AM,0008,0008,500 S  CLINTON ST,DISORDERLY CONDUCT,0,170205
7/15/2022 12:00:00 AM,0042,0042,100 BISHOP,SIMPLE ASSAULT,0,170206
7/15/2022 12:00:00 AM,0120,0124,100 W  OSTRANDER,SIMPLE ASSAULT,0,170207
7/15/2022 12:00:00 AM,0136,0136,200 BARRETT ST,SIMPLE ASSAULT,0,170208
7/15/2022 12:00:00 AM,0200,0240,100 W  BEARD,SIMPLE ASSAULT,0,170209
7/15/2022 12:00:00 AM,0145,0218,2900 MIDLAND,CRIMINAL MISCHIEF,1,170210
7/15/2022 12:00:00 AM,0700,0728,100 E  GLEN,SIMPLE ASSAULT,0,170211
7/15/2022 12:00:00 AM,1935,0800,500 ULSTER ST,CRIMINAL MISCHIEF,1,170212
7/15/2022 12:00:00 AM,0947,0947,1800 W  COLVIN ST,POSSESSION/USE DANGEROUS WEAPONS,0,170213
7/15/2022 12:00:00 AM,0929,0929,700 BARNES,ALL OTHER OFFENSES,0,170214
7/15/2022 12:00:00 AM,1436,1436,800 VALLEY DR,SIMPLE ASSAULT,0,170215
7/15/2022 12:00:00 AM,1807,1807,600 AVERY,ALL OTHER OFFENSES,0,170216
7/15/2022 12:00:00 AM,1854,1556,200 LAFAYETTE RD,SIMPLE ASSAULT,0,170217
7/15/2022 12:00:00 AM,1928,1928,100 ANDERSON AVE,CRIMINAL MISCHIEF,0,170218
7/15/2022 12:00:00 AM,2000,2000,100 MERRIMAN,OFFN AGAINST FAMILY,0,170219
7/15/2022 12:00:00 AM,2126,2126,300 TAFT,SIMPLE ASSAULT,0,170220
7/15/2022 12:00:00 AM,1330,2130,200 MAGNOLIA ST,CRIMINAL MISCHIEF,1,170221
7/15/2022 12:00:00 AM,2151,2151,1100 W  FAYETTE ST,CRIMINAL MISCHIEF,1,170222
7/15/2022 12:00:00 AM,2354,2354,200 W  JEFFERSON ST,ALL OTHER OFFENSES,0,170223
7/15/2022 12:00:00 AM,0700,0700,1200 CANAL ST,FORGERY/COUNTERFEIT,0,170224
7/16/2022 12:00:00 AM,0005,0005,200 W  JEFFERSON ST,ALL OTHER OFFENSES,0,170225
7/16/2022 12:00:00 AM,0017,0020,100 WOOD,SIMPLE ASSAULT,0,170226
7/16/2022 12:00:00 AM,0035,0036,1700 W  ONONDAGA ST,SIMPLE ASSAULT,0,170227
7/16/2022 12:00:00 AM,0053,0116,500 ULSTER ST,CRIMINAL MISCHIEF,1,170228
7/16/2022 12:00:00 AM,0126,0126,100 RANDALL,POSSESSION/USE DANGEROUS WEAPONS,0,170229
7/16/2022 12:00:00 AM,0151,0151,900 S  TOWNSEND,POSSESSION/USE DANGEROUS WEAPONS,0,170230
7/16/2022 12:00:00 AM,0238,0238,200 ALLEN ST,SIMPLE ASSAULT,0,170231
7/16/2022 12:00:00 AM,0252,0252,100 GLENWOOD,POSSESSION/USE DANGEROUS WEAPONS,0,170232
7/16/2022 12:00:00 AM,0415,0415,100 CRIPPEN PL,CRIMINAL MISCHIEF,1,170233
7/16/2022 12:00:00 AM,0441,0441,200 STATE FAIR BLVD,SIMPLE ASSAULT,0,170234
7/16/2022 12:00:00 AM,0400,0626,100 STEWART CT,CRIMINAL MISCHIEF,0,170235
7/16/2022 12:00:00 AM,0845,0848,200 PUTNAM ST,SIMPLE ASSAULT,0,170236
7/16/2022 12:00:00 AM,1000,1000,200 MARTIN LUTHER KING      E,SIMPLE ASSAULT,0,170237
7/16/2022 12:00:00 AM,1133,1133,800 CUMBERLAND,SIMPLE ASSAULT,0,170238
7/16/2022 12:00:00 AM,1135,1135,1800 W  GENESEE ST,CRIMINAL MISCHIEF,1,170239
7/16/2022 12:00:00 AM,1040,1040,600 W  ONONDAGA ST,CRIMINAL MISCHIEF,1,170240
7/16/2022 12:00:00 AM,1235,1239,100 FAGE,CRIMINAL MISCHIEF,0,170241
7/16/2022 12:00:00 AM,1300,1250,100 LAFAYETTE RD,DISORDERLY CONDUCT,0,170242
7/16/2022 12:00:00 AM,1327,1327,300 TAFT RD,SIMPLE ASSAULT,0,170243
7/16/2022 12:00:00 AM,1337,1337,100 POLK ST,SIMPLE ASSAULT,0,170244
7/16/2022 12:00:00 AM,1418,1418,200 SCHUYLER ST,SIMPLE ASSAULT,0,170245
7/16/2022 12:00:00 AM,1438,1438,400 W  BEARD,CRIMINAL MISCHIEF,1,170246
7/16/2022 12:00:00 AM,1611,1611,0 CENTENNIAL DR,SIMPLE ASSAULT,0,170247
7/16/2022 12:00:00 AM,1630,1630,100 HIAWATHA BLVD E,DISORDERLY CONDUCT,0,170248
7/16/2022 12:00:00 AM,1840,1840,600 CANNON ST,OFFN AGAINST FAMILY,0,170249
7/16/2022 12:00:00 AM,2055,2055,100 W  SENECA TPKE,POSSESSION/USE DANGEROUS WEAPONS,0,170250
7/16/2022 12:00:00 AM,2101,2101,3900 S  SALINA ST,SIMPLE ASSAULT,0,170251
7/16/2022 12:00:00 AM,2150,2150,300 S  CLINTON ST,POSSESSION/USE DANGEROUS WEAPONS,1,170252
7/16/2022 12:00:00 AM,0002,0001,600 W  ONONDAGA ST,SIMPLE ASSAULT,0,170253
7/16/2022 12:00:00 AM,0930,0548,900 HIAWATHA BLVD W,CRIMINAL MISCHIEF,0,170254
7/16/2022 12:00:00 AM,1010,0557,100 MARSHALL ST,SIMPLE ASSAULT,0,170255
7/16/2022 12:00:00 AM,1600,0603,700 POND ST,CRIMINAL MISCHIEF,0,170256
7/16/2022 12:00:00 AM,1240,0630,500 WILKINSON ST,CRIMINAL MISCHIEF,0,170257
7/16/2022 12:00:00 AM,0830,0641,400 TRACY ST,CRIMINAL MISCHIEF,0,170258
7/17/2022 12:00:00 AM,0005,0009,700 HIGHLAND ST,SIMPLE ASSAULT,0,170259
7/17/2022 12:00:00 AM,0053,0053,300 S  CLINTON ST,POSSESSION/USE DANGEROUS WEAPONS,0,170260
7/17/2022 12:00:00 AM,0108,0108,100 W  FAYETTE ST,POSSESSION/USE DANGEROUS WEAPONS,0,170261
7/17/2022 12:00:00 AM,0225,0155,1100 S  GEDDES ST,SIMPLE ASSAULT,0,170262
7/17/2022 12:00:00 AM,0200,0215,300 S  CLINTON ST,SIMPLE ASSAULT,0,170263
7/17/2022 12:00:00 AM,0720,0720,1800 E  FAYETTE ST,SIMPLE ASSAULT,0,170264
7/17/2022 12:00:00 AM,1800,0850,200 LILAC ST,SIMPLE ASSAULT,0,170265
7/17/2022 12:00:00 AM,0927,0910,1300 BUTTERNUT ST,OFFN AGAINST FAMILY,0,170266
7/17/2022 12:00:00 AM,0200,1125,400 BURT ST,CRIMINAL MISCHIEF,0,170267
7/17/2022 12:00:00 AM,0500,1325,400 E  DIVISION ST,SIMPLE ASSAULT,0,170268
7/17/2022 12:00:00 AM,1357,1357,700 PARK,SIMPLE ASSAULT,0,170269
7/17/2022 12:00:00 AM,1610,1611,1400 HIGHLAND ST,CRIMINAL MISCHIEF,0,170270
7/17/2022 12:00:00 AM,1630,1630,400 DEWITT ST,CRIMINAL MISCHIEF,1,170271
7/17/2022 12:00:00 AM,1915,1916,100 PARKSIDE,SIMPLE ASSAULT,0,170272
7/17/2022 12:00:00 AM,1925,1930,200 MAPLEHURST,OFFN AGAINST FAMILY,0,170273
7/17/2022 12:00:00 AM,2316,2316,100 CLIFFSIDE DR,OFFN AGAINST FAMILY,0,170274
7/17/2022 12:00:00 AM,2245,2252,200 W  GENESEE ST,SIMPLE ASSAULT,0,170275
7/17/2022 12:00:00 AM,2130,2130,200 GRUMBACH,CRIMINAL MISCHIEF,1,170276
7/17/2022 12:00:00 AM,0135,0135,100 W  FAYETTE ST,POSSESSION/USE DANGEROUS WEAPONS,0,170277
7/17/2022 12:00:00 AM,1025,1025,200 UNION,CRIMINAL MISCHIEF,1,170278
7/17/2022 12:00:00 AM,1520,0641,1200 N  GLENCOVE RD,CRIMINAL MISCHIEF,0,170279
7/18/2022 12:00:00 AM,0430,0435,100 CHESTER ST,SIMPLE ASSAULT,0,170280
7/18/2022 12:00:00 AM,0515,0530,100 MORGAN,SIMPLE ASSAULT,0,170281
7/18/2022 12:00:00 AM,0630,0630,200 CARBON ST,CRIMINAL MISCHIEF,1,170282
7/18/2022 12:00:00 AM,2200,0800,600 BARNES,CRIMINAL MISCHIEF,1,170283
7/18/2022 12:00:00 AM,2000,1155,1100 PARK ST,OFFN AGAINST FAMILY,0,170284
7/18/2022 12:00:00 AM,1000,1259,100 HATCH ST,CRIMINAL MISCHIEF,0,170285
7/18/2022 12:00:00 AM,1346,1346,700 W  ONONDAGA ST,CRIMINAL MISCHIEF,1,170286
7/18/2022 12:00:00 AM,1400,1425,1600 HAWLEY,SIMPLE ASSAULT,0,170287
7/18/2022 12:00:00 AM,1605,1605,1000 PARK ST,POSSESSION/USE DANGEROUS WEAPONS,0,170288
7/18/2022 12:00:00 AM,1619,1619,300 S  COLLINGWOOD,CRIMINAL MISCHIEF,0,170289
7/18/2022 12:00:00 AM,1721,1721,300 GIFFORD ST,ALL OTHER OFFENSES,0,170290
7/18/2022 12:00:00 AM,1200,1800,200 CRADDOCK ST,CRIMINAL MISCHIEF,1,170291
7/18/2022 12:00:00 AM,1809,1809,700 OTISCO ST,ALL OTHER OFFENSES,0,170292
7/18/2022 12:00:00 AM,1905,1908,200 BELLE,SIMPLE ASSAULT,0,170293
7/18/2022 12:00:00 AM,1913,1913,300 ROBERTS,OFFN AGAINST FAMILY,0,170294
7/18/2022 12:00:00 AM,2020,2020,600 W  FAYETTE ST,ALL OTHER OFFENSES,0,170295
7/18/2022 12:00:00 AM,2100,2100,3900 S  SALINA ST,POSSESSION/USE DRUG,0,170296
7/18/2022 12:00:00 AM,2210,2211,800 IVY RDG,SIMPLE ASSAULT,0,170297
7/18/2022 12:00:00 AM,2224,2224,700 ASH ST,SIMPLE ASSAULT,0,170298
7/18/2022 12:00:00 AM,1240,1240,600 W  ONONDAGA ST,SIMPLE ASSAULT,0,170299
7/18/2022 12:00:00 AM,2215,2215,500 WESTCOTT ST,SIMPLE ASSAULT,0,170300
7/18/2022 12:00:00 AM,1200,1200,300 GIFFORD ST,ALL OTHER OFFENSES,0,170301
7/18/2022 12:00:00 AM,1200,0558,100 RIDGEWAY AVE,CRIMINAL MISCHIEF,0,170302
7/18/2022 12:00:00 AM,1430,0600,500 BROOKFORD RD,SIMPLE ASSAULT,0,170303
7/18/2022 12:00:00 AM,1050,0601,1800 W  FAYETTE ST,CRIMINAL MISCHIEF,0,170304
7/18/2022 12:00:00 AM,1810,0604,900 HAWLEY AVE,CRIMINAL MISCHIEF,0,170305
7/18/2022 12:00:00 AM,0455,0608,1200 N  GLENCOVE RD,CRIMINAL MISCHIEF,0,170306
7/19/2022 12:00:00 AM,0200,0203,100 GORDON,SIMPLE ASSAULT,0,170307
7/19/2022 12:00:00 AM,0447,0447,3000 MIDLAND,CRIMINAL MISCHIEF,0,170308
7/19/2022 12:00:00 AM,0517,0517,200 N  CLINTON ST,POSSESSION/USE DANGEROUS WEAPONS,1,170309
7/19/2022 12:00:00 AM,0800,0835,400 FABIUS ST,CRIMINAL MISCHIEF,0,170310
7/19/2022 12:00:00 AM,1030,1130,400 S  ALVORD ST,SIMPLE ASSAULT,0,170311
7/19/2022 12:00:00 AM,2300,1100,2000 PARK ST,CRIMINAL MISCHIEF,1,170312
7/19/2022 12:00:00 AM,1122,1122,800 BUTTERNUT ST,ALL OTHER OFFENSES,0,170313
7/19/2022 12:00:00 AM,1230,1243,600 BUTTERNUT ST,OFFN AGAINST FAMILY,0,170314
7/19/2022 12:00:00 AM,1330,1330,2800 S  SALINA ST,SIMPLE ASSAULT,0,170315
7/19/2022 12:00:00 AM,1202,1447,100 BALDWIN,SIMPLE ASSAULT,0,170316
7/19/2022 12:00:00 AM,1510,1510,200 SABINE ST,POSSESSION/USE DRUG,0,170317
7/19/2022 12:00:00 AM,1624,1624,800 TALLMAN ST,SIMPLE ASSAULT,0,170318
7/19/2022 12:00:00 AM,1652,1652,1 DESTINY USA DR,SIMPLE ASSAULT,0,170319
7/19/2022 12:00:00 AM,1851,1851,1600 LODI ST,ALL OTHER OFFENSES,0,170320
7/19/2022 12:00:00 AM,0300,1943,200 SUNSET,SIMPLE ASSAULT,0,170321
7/19/2022 12:00:00 AM,2205,2205,100 SCHNEIDER ST,ALL OTHER OFFENSES,0,170322
7/19/2022 12:00:00 AM,1028,1028,100 S  ALVORD ST,POSSESSION/USE DANGEROUS WEAPONS,0,170323
7/19/2022 12:00:00 AM,2357,2357,300 BASIN ST,POSSESSION/USE DRUG,0,170324
7/19/2022 12:00:00 AM,1700,1700,200 GRUMBACH,OFFN AGAINST FAMILY,0,170325
7/20/2022 12:00:00 AM,0000,0017,300 OAKWOOD,OFFN AGAINST FAMILY,0,170326
7/20/2022 12:00:00 AM,0022,0022,100 S  ALVORD ST,POSSESSION/USE DANGEROUS WEAPONS,0,170327
7/20/2022 12:00:00 AM,0216,0216,300 PLEASANTVIEW DR,SIMPLE ASSAULT,0,170328
7/20/2022 12:00:00 AM,0225,0225,300 COURT ST,POSSESSION/USE DRUG,0,170329
7/20/2022 12:00:00 AM,0448,0448,700 W  ONONDAGA ST,SIMPLE ASSAULT,0,170330
7/20/2022 12:00:00 AM,0500,0530,0 PEARL ST,SIMPLE ASSAULT,0,170331
7/20/2022 12:00:00 AM,1100,1106,300 HOLMES ST,SIMPLE ASSAULT,0,170332
7/20/2022 12:00:00 AM,1126,1126,1000 COL EILEEN COLLINS BLVD,POSSESSION/USE DRUG,0,170333
7/20/2022 12:00:00 AM,1229,1229,1100 W  BELDEN AVE,SIMPLE ASSAULT,0,170334
7/20/2022 12:00:00 AM,2220,1200,700 IVY RIDGE RD,CRIMINAL MISCHIEF,1,170335
7/20/2022 12:00:00 AM,1316,1319,300 PROSPECT,CRIMINAL MISCHIEF,0,170336
7/20/2022 12:00:00 AM,1350,1359,2200 MIDLAND,OFFN AGAINST FAMILY,0,170337
7/20/2022 12:00:00 AM,1400,1400,400 SEVENTH NORTH ST,ALL OTHER OFFENSES,0,170338
7/20/2022 12:00:00 AM,0900,0900,400 TEMPLE ST,SIMPLE ASSAULT,0,170339
7/20/2022 12:00:00 AM,1506,1506,700 JAMES ST,SIMPLE ASSAULT,0,170340
7/20/2022 12:00:00 AM,1517,1517,2500 ERIE BLVD E,OFFN AGAINST FAMILY,0,170341
7/20/2022 12:00:00 AM,1548,1548,100 CLAIRMONTE,CRIMINAL MISCHIEF,1,170342
7/20/2022 12:00:00 AM,1629,1629,100 N  COLLINGWOOD,CRIMINAL MISCHIEF,1,170343
7/20/2022 12:00:00 AM,1605,1605,600 BALLANTYNE RD,SIMPLE ASSAULT,0,170344
7/20/2022 12:00:00 AM,2118,2118,700 E  ADAMS ST,POSSESSION/USE DANGEROUS WEAPONS,0,170345
7/20/2022 12:00:00 AM,2237,2237,600 RICHMOND,POSSESSION/USE DANGEROUS WEAPONS,0,170346
7/20/2022 12:00:00 AM,1200,1200,500 S  STATE ST,SIMPLE ASSAULT,0,170347
7/20/2022 12:00:00 AM,1800,2000,200 MARGUERITE,CRIMINAL MISCHIEF,1,170348
7/21/2022 12:00:00 AM,0045,0054,100 ALBERT TER,SIMPLE ASSAULT,0,170349
7/21/2022 12:00:00 AM,0235,0235,2800 JAMES ST,CRIMINAL MISCHIEF,0,170350
7/21/2022 12:00:00 AM,2100,0355,300 BEECHER ST,SIMPLE ASSAULT,0,170351
7/21/2022 12:00:00 AM,0809,0809,1200 MILTON,CRIMINAL MISCHIEF,1,170352
7/21/2022 12:00:00 AM,0922,0942,400 S  MIDLER,ALL OTHER OFFENSES,0,170353
7/21/2022 12:00:00 AM,0100,0940,100 COYKENDALL,OFFN AGAINST FAMILY,0,170354
